<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
NVT,20180427,4.50,4.50,4.23,4.23,130730,4.50,4.50,4.23,4.23,0,0,0
NVT,20180426,4.44,4.64,4.05,4.54,13650,4.44,4.64,4.05,4.54,0,0,0
NVT,20180424,4.50,4.90,4.34,4.34,30360,4.50,4.90,4.34,4.34,0,0,0
NVT,20180423,4.66,4.91,4.66,4.66,40260,4.66,4.91,4.66,4.66,0,0,0
NVT,20180420,5.10,5.10,4.70,4.99,4240,5.10,5.10,4.70,4.99,0,0,0
NVT,20180419,4.39,4.96,4.39,4.86,31050,4.39,4.96,4.39,4.86,0,0,0
NVT,20180418,4.61,4.89,4.56,4.71,50630,4.61,4.89,4.56,4.71,0,0,0
NVT,20180417,5.00,5.00,4.82,4.90,22030,5.00,5.00,4.82,4.90,0,0,0
NVT,20180416,5.20,5.20,4.81,4.95,19800,5.20,5.20,4.81,4.95,0,0,0
NVT,20180413,5.00,5.25,4.99,5.10,41590,5.00,5.25,4.99,5.10,0,0,0
NVT,20180412,5.00,5.29,5.00,5.00,35870,5.00,5.29,5.00,5.00,0,0,0
NVT,20180411,5.11,5.11,4.82,5.00,59830,5.11,5.11,4.82,5.00,0,0,0
NVT,20180410,5.47,5.47,4.78,4.78,205040,5.47,5.47,4.78,4.78,0,250,0
NVT,20180409,4.79,5.12,4.79,5.12,128780,4.79,5.12,4.79,5.12,0,0,0
NVT,20180406,4.48,4.79,4.48,4.79,82640,4.48,4.79,4.48,4.79,0,0,0
NVT,20180405,4.45,5.00,4.40,4.48,190650,4.45,5.00,4.40,4.48,0,0,0
NVT,20180404,4.72,5.07,4.72,4.72,137410,4.72,5.07,4.72,4.72,0,0,0
NVT,20180403,5.07,5.10,5.07,5.07,259580,5.07,5.10,5.07,5.07,0,0,0
NVT,20180402,5.11,5.46,5.11,5.45,163080,5.11,5.46,5.11,5.45,0,0,4380
NVT,20180330,4.94,5.30,4.94,5.11,233450,4.94,5.30,4.94,5.11,0,1040,60
NVT,20180329,5.35,5.60,5.31,5.31,1084170,5.35,5.60,5.31,5.31,0,0,0
NVT,20180328,6.12,6.30,5.70,5.70,355110,6.12,6.30,5.70,5.70,0,5420,0
NVT,20180327,6.12,6.50,6.12,6.12,484030,6.12,6.50,6.12,6.12,0,60,0
NVT,20180326,7.40,7.40,6.58,6.58,255500,7.40,7.40,6.58,6.58,0,0,0
NVT,20180323,6.61,7.07,6.61,7.07,2274620,6.61,7.07,6.61,7.07,0,0,265000
NVT,20180322,6.60,6.61,6.40,6.61,813870,6.60,6.61,6.40,6.61,0,0,70000
NVT,20180321,6.18,6.18,5.78,6.18,996900,6.18,6.18,5.78,6.18,0,0,86000
NVT,20180320,5.75,5.78,5.75,5.78,1972790,5.75,5.78,5.75,5.78,0,0,90000
NVT,20180319,5.37,5.41,5.35,5.41,531800,5.37,5.41,5.35,5.41,0,0,90000
NVT,20180316,5.06,5.06,4.73,5.06,541660,5.06,5.06,4.73,5.06,0,0,0
NVT,20180315,4.98,4.98,4.66,4.73,1640660,4.98,4.98,4.66,4.73,0,0,0
NVT,20180314,4.66,4.66,4.60,4.66,333870,4.66,4.66,4.60,4.66,0,0,0
NVT,20180313,4.02,4.36,4.02,4.36,122050,4.02,4.36,4.02,4.36,0,0,0
NVT,20180312,4.08,4.45,4.08,4.08,273010,4.08,4.45,4.08,4.08,0,5680,0
NVT,20180309,4.83,4.83,4.30,4.35,282400,4.83,4.83,4.30,4.35,0,100,0
NVT,20180308,4.90,4.90,4.50,4.53,188170,4.90,4.90,4.50,4.53,0,0,0
NVT,20180307,4.85,5.17,4.71,4.72,390810,4.85,5.17,4.71,4.72,0,106940,0
NVT,20180306,5.00,5.10,4.75,4.85,627390,5.00,5.10,4.75,4.85,0,106940,0
NVT,20180305,5.03,5.03,5.03,5.03,1259750,5.03,5.03,5.03,5.03,0,33000,122870
NVT,20180302,4.71,4.71,4.65,4.71,1098410,4.71,4.71,4.65,4.71,0,0,170000
NVT,20180301,4.15,4.41,4.13,4.41,685300,4.15,4.41,4.13,4.41,0,50000,20000
NVT,20180228,4.63,4.66,4.13,4.13,956370,4.63,4.66,4.13,4.13,0,0,110000
NVT,20180227,4.30,4.36,4.30,4.36,565240,4.30,4.36,4.30,4.36,0,0,7750
NVT,20180226,4.05,4.08,3.86,4.08,458230,4.05,4.08,3.86,4.08,0,0,0
NVT,20180223,4.04,4.06,3.82,3.82,200960,4.04,4.06,3.82,3.82,0,42010,0
NVT,20180222,4.00,4.28,3.80,3.80,2089640,4.00,4.28,3.80,3.80,0,20740,49840
