<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VCB,20090630,16.2426,16.2426,16.2426,16.2426,294070
VCB,20090701,16.2426,17.0547,16.1072,16.3779,6248390
VCB,20090702,16.3779,16.3779,15.5658,15.7011,1515670
VCB,20090703,15.7011,15.7011,15.1597,15.1597,899720
VCB,20090706,15.1597,15.8365,15.1597,15.8365,1571740
VCB,20090707,15.8365,15.8365,15.2951,15.2951,1115420
VCB,20090708,15.2951,15.2951,14.7537,15.0244,763030
VCB,20090709,15.0244,15.1597,14.4829,14.6183,982430
VCB,20090710,14.6183,14.6183,13.9415,13.9415,1973450
VCB,20090713,13.9415,13.9415,13.2648,13.2648,812260
VCB,20090714,13.2648,13.3189,12.8587,12.9399,847840
VCB,20090715,12.9399,13.4813,12.9399,13.2648,807250
VCB,20090716,13.2648,13.5355,13.2648,13.4813,638990
VCB,20090717,13.4813,13.4813,13.2106,13.2918,311000
VCB,20090720,13.2918,13.2918,12.6421,12.6692,869220
VCB,20090721,12.6692,12.9128,12.6692,12.6963,483900
VCB,20090722,12.6963,12.8858,12.6963,12.8587,411780
VCB,20090723,12.8587,13.4813,12.7233,13.4813,929090
VCB,20090724,13.4813,14.0769,13.4813,14.0769,624760
VCB,20090727,14.0769,14.7537,14.0769,14.7537,1535460
VCB,20090728,14.7537,15.1597,14.2122,14.3476,1192800
VCB,20090729,14.3476,14.6183,13.9415,14.2122,924570
VCB,20090730,14.2122,14.2122,13.6708,13.9415,606660
VCB,20090731,13.9415,14.6183,13.9415,14.6183,1125450
VCB,20090803,14.6183,15.2951,14.6183,15.2951,2707260
VCB,20090804,15.2951,15.9718,15.2951,15.8365,1869220
VCB,20090805,15.8365,15.9718,15.4304,15.7011,1654270
VCB,20090806,15.7011,15.9718,15.2951,15.4304,1656340
VCB,20090807,15.4304,15.5658,15.2951,15.2951,1017420
VCB,20090810,15.2951,15.7011,15.2951,15.5658,689300
VCB,20090811,15.5658,15.7011,15.2951,15.4304,1207840
VCB,20090812,15.4304,15.5658,15.2951,15.2951,996150
VCB,20090813,15.2951,15.5658,15.2951,15.4304,896790
VCB,20090814,15.4304,15.5658,15.2951,15.4304,709790
VCB,20090817,15.4304,15.4304,15.1597,15.1597,622790
VCB,20090818,15.1597,15.1597,14.8890,15.0244,927850
VCB,20090819,15.0244,15.2951,14.8890,15.0244,719390
VCB,20090820,15.0244,15.1597,14.8890,15.0244,578130
VCB,20090821,15.0244,15.7011,15.0244,15.1597,1444220
VCB,20090824,15.1597,15.4304,15.1597,15.2951,634370
VCB,20090825,15.2951,15.2951,15.0244,15.0244,577480
VCB,20090826,15.0244,15.2951,15.0244,15.1597,516120
VCB,20090827,15.1597,15.1597,15.0244,15.1597,538870
VCB,20090828,15.1597,15.2951,15.1597,15.2951,639140
VCB,20090831,15.2951,15.5658,15.2951,15.5658,874340
VCB,20090901,15.5658,15.5658,15.2951,15.4304,847070
