<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
HII,20181003,17.00,17.10,16.50,16.80,152070,17.00,17.10,16.50,16.80,0,0,0
HII,20181002,17.00,17.15,16.80,16.95,171120,17.00,17.15,16.80,16.95,0,0,0
HII,20181001,17.20,17.20,16.75,16.90,151650,17.20,17.20,16.75,16.90,0,0,0
HII,20180928,17.10,17.10,16.90,17.00,156470,17.10,17.10,16.90,17.00,0,0,0
HII,20180927,16.50,17.20,16.50,16.80,136770,16.50,17.20,16.50,16.80,0,0,0
HII,20180926,16.35,16.50,16.35,16.35,155070,16.35,16.50,16.35,16.35,0,0,0
HII,20180925,16.35,16.50,16.30,16.35,146670,16.35,16.50,16.30,16.35,0,0,0
HII,20180924,16.75,16.75,16.30,16.45,37580,16.75,16.75,16.30,16.45,0,0,0
HII,20180921,16.60,16.60,16.20,16.45,178660,16.60,16.60,16.20,16.45,0,0,0
HII,20180920,16.60,16.60,16.30,16.45,188280,16.60,16.60,16.30,16.45,0,0,0
HII,20180919,16.30,16.80,16.30,16.60,149310,16.30,16.80,16.30,16.60,0,0,0
HII,20180918,16.45,16.45,16.00,16.30,197500,16.45,16.45,16.00,16.30,0,0,0
HII,20180917,16.40,16.50,15.90,15.90,222320,16.40,16.50,15.90,15.90,0,0,0
HII,20180914,16.55,16.55,16.30,16.40,151410,16.55,16.55,16.30,16.40,0,0,0
HII,20180913,16.60,16.60,16.30,16.50,115180,16.60,16.60,16.30,16.50,0,0,0
HII,20180912,16.95,16.95,16.30,16.50,159430,16.95,16.95,16.30,16.50,0,0,0
HII,20180911,16.70,16.80,16.40,16.60,143410,16.70,16.80,16.40,16.60,0,0,0
HII,20180910,16.50,16.85,16.30,16.75,68580,16.50,16.85,16.30,16.75,0,0,0
HII,20180907,16.40,16.55,16.35,16.50,202800,16.40,16.55,16.35,16.50,0,0,0
HII,20180906,16.50,16.65,16.30,16.40,305840,16.50,16.65,16.30,16.40,0,0,0
HII,20180905,16.90,16.90,16.40,16.45,351320,16.90,16.90,16.40,16.45,0,0,0
HII,20180904,17.30,17.30,16.90,16.90,344120,17.30,17.30,16.90,16.90,0,0,0
HII,20180831,17.35,17.45,17.00,17.20,324500,17.35,17.45,17.00,17.20,0,0,0
HII,20180830,16.75,17.30,16.75,17.25,399970,16.75,17.30,16.75,17.25,0,0,0
HII,20180829,16.90,16.90,16.50,16.75,315160,16.90,16.90,16.50,16.75,0,0,0
HII,20180828,16.75,16.90,16.50,16.70,366960,16.75,16.90,16.50,16.70,0,200,0
HII,20180827,17.15,17.15,15.90,16.65,266400,17.15,17.15,15.90,16.65,0,200,0
HII,20180824,16.65,17.20,16.40,16.55,357340,16.65,17.20,16.40,16.55,2680000,100,0
HII,20180823,16.95,16.95,16.40,16.65,342180,16.95,16.95,16.40,16.65,0,0,0
HII,20180822,16.80,16.95,16.60,16.70,327190,16.80,16.95,16.60,16.70,0,0,0
HII,20180821,16.85,16.85,16.05,16.60,364750,16.85,16.85,16.05,16.60,1920000,0,0
HII,20180820,17.30,17.30,16.50,16.80,250570,17.30,17.30,16.50,16.80,0,0,540
HII,20180817,17.00,17.00,16.05,16.80,406050,17.00,17.00,16.05,16.80,0,0,0
HII,20180816,17.00,17.00,16.70,16.90,431730,17.00,17.00,16.70,16.90,0,0,0
HII,20180815,17.10,17.10,16.65,17.00,444630,17.10,17.10,16.65,17.00,0,0,0
HII,20180814,17.30,17.30,16.90,17.10,459760,17.30,17.30,16.90,17.10,0,0,0
