<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
DVP,20091201,9.5464,9.5464,9.5464,9.5464,57340
DVP,20091202,9.9927,9.9927,9.8957,9.9926,168440
DVP,20091203,10.3807,10.3807,9.5463,9.7016,31220
DVP,20091204,9.5076,9.5076,9.3135,9.3135,21440
DVP,20091207,9.4493,9.4493,8.9254,9.0225,27210
DVP,20091208,9.0225,9.0225,8.5762,8.5762,48260
DVP,20091209,8.1493,8.1493,8.1493,8.1493,15700
DVP,20091210,7.7418,8.1493,7.7418,8.1493,76550
DVP,20091211,7.7418,7.8583,7.7418,7.7419,34810
DVP,20091214,7.7613,7.9553,7.7419,7.7419,35370
DVP,20091215,7.7419,7.8583,7.7419,7.7419,13260
DVP,20091216,7.7225,7.7225,7.3732,7.3732,19740
DVP,20091217,7.1016,7.7031,7.1016,7.3732,35340
DVP,20091218,7.5478,7.7419,7.5478,7.7419,29430
DVP,20091221,8.0135,8.1106,7.7613,8.1105,46550
DVP,20091222,8.4209,8.4792,7.7806,8.2463,30770
DVP,20091223,7.8440,8.4474,7.8440,8.2465,23570
DVP,20091224,8.2465,8.2666,8.0454,8.2666,10760
DVP,20091225,8.5482,8.6488,8.2465,8.5079,25060
DVP,20091228,8.4476,8.5481,8.0855,8.0856,15720
DVP,20091229,8.2465,8.4879,8.1057,8.1057,11400
DVP,20091230,8.1057,8.2666,8.0454,8.2263,20210
DVP,20091231,8.3470,8.5481,8.2464,8.2465,70840
DVP,20100104,8.2465,8.6488,8.2465,8.6487,15590
DVP,20100105,8.2464,8.9303,8.2464,8.4476,66900
DVP,20100106,8.4476,8.6487,8.4476,8.6487,76450
DVP,20100107,8.5682,8.6487,8.5481,8.6487,27050
DVP,20100108,8.8297,8.8297,8.5682,8.5683,14830
DVP,20100111,8.7091,8.7091,8.2465,8.5280,8550
DVP,20100112,8.4475,8.5481,8.2464,8.2465,21140
DVP,20100113,8.2666,8.4476,8.2263,8.2263,14650
DVP,20100114,8.4274,8.4274,8.2464,8.4074,13140
DVP,20100115,8.2867,8.4476,8.2867,8.3671,9700
DVP,20100118,8.0855,8.3872,8.0855,8.0856,21370
DVP,20100119,8.2465,8.3471,8.0454,8.1459,12630
DVP,20100120,8.1459,8.3068,7.8442,7.8442,42270
DVP,20100121,8.2264,8.2264,7.9045,7.9045,11040
DVP,20100122,7.9447,7.9447,7.8643,7.8844,6760
DVP,20100125,7.9447,7.9447,7.8643,7.8643,7130
DVP,20100126,8.0453,8.0453,7.9649,7.9649,26220
DVP,20100127,7.8442,8.0051,7.8040,8.0051,2510
DVP,20100128,7.8442,7.9850,7.8442,7.9448,5990
DVP,20100129,7.8442,7.9448,7.8442,7.9448,4720
DVP,20100201,7.8442,7.8643,7.7637,7.7637,8370
DVP,20100202,7.8442,7.8442,7.8039,7.8040,8600
DVP,20100203,8.0051,8.0051,7.8040,7.8643,9110
DVP,20100204,7.8442,7.8442,7.8442,7.8442,7710
DVP,20100205,7.8040,7.8040,7.8040,7.8040,2010
DVP,20100208,7.8442,7.8442,7.7436,7.7436,60
DVP,20100209,7.7436,7.7436,7.6430,7.6632,9100
DVP,20100210,7.7437,7.7638,7.7436,7.7436,5480
DVP,20100211,7.7436,7.9246,7.7436,7.9246,7100
DVP,20100212,7.8643,7.8643,7.8643,7.8643,4040
DVP,20100222,7.5224,8.0453,7.5224,8.0453,1090
DVP,20100223,8.0051,8.0051,7.8442,7.8844,1700
DVP,20100224,8.0051,8.0051,7.8442,7.8442,1510
DVP,20100225,7.8844,7.8844,7.8442,7.8442,12890
DVP,20100226,7.5425,7.8442,7.4620,7.8442,2190
DVP,20100301,7.5626,7.8442,7.5425,7.8442,5030
DVP,20100302,8.0051,8.0051,7.6431,7.6833,4670
DVP,20100303,7.6833,7.7436,7.6431,7.6833,16470
DVP,20100304,7.9448,7.9448,7.7436,7.7637,2400
DVP,20100305,7.8442,7.8442,7.6832,7.6833,10070
DVP,20100308,7.8442,8.0453,7.8442,7.9649,6520
DVP,20100309,7.8844,8.1057,7.8844,8.1057,31500
DVP,20100310,8.1459,8.1660,8.0453,8.0453,8520
DVP,20100311,8.0453,8.0855,8.0453,8.0453,9000
DVP,20100312,8.0453,8.0453,7.9447,8.0453,2810
DVP,20100315,8.2464,8.4476,8.0453,8.2867,16310
DVP,20100316,8.0655,8.2465,7.8844,8.0453,8310
DVP,20100317,8.0252,8.0252,7.8442,7.9448,7800
DVP,20100318,7.9649,7.9649,7.9448,7.9448,4280
DVP,20100319,7.9448,7.9448,7.8442,7.8442,2170
DVP,20100322,8.0453,8.0453,7.8442,7.8442,920
DVP,20100323,7.8442,7.8643,7.7436,7.8442,24300
DVP,20100324,7.7839,7.8040,7.6431,7.6431,19060
DVP,20100325,7.6431,7.6632,7.5425,7.5425,19180
DVP,20100326,7.4419,7.6028,7.4419,7.5626,29300
DVP,20100329,7.7436,7.7436,7.6431,7.7235,28510
DVP,20100330,7.8442,7.9447,7.7436,7.8442,31350
DVP,20100331,7.9247,7.9247,7.4620,7.4620,17110
DVP,20100401,7.8240,7.8240,7.7637,7.8040,9950
DVP,20100402,7.9850,7.9850,7.8442,7.8442,15200
DVP,20100405,7.8442,7.9045,7.8442,7.8844,31900
DVP,20100406,7.8442,7.8844,7.8442,7.8844,3290
DVP,20100407,7.9045,7.9447,7.9045,7.9246,11960
DVP,20100408,8.0051,8.0051,7.8643,7.9246,23410
DVP,20100409,7.9849,8.2464,7.9849,8.0654,24660
DVP,20100412,8.3470,8.3470,7.9447,7.9448,15160
DVP,20100413,7.9448,8.1459,7.9448,8.1459,35420
DVP,20100414,7.8844,8.2264,7.8844,8.2263,16020
DVP,20100415,8.3872,8.3872,8.1660,8.1660,14800
DVP,20100416,8.0453,8.1459,7.9448,8.1459,50490
DVP,20100419,8.2666,8.2666,8.0453,8.0453,21250
DVP,20100420,8.2263,8.3470,8.0453,8.1258,34080
DVP,20100421,8.3470,8.3470,8.0453,8.0654,25540
DVP,20100422,8.0453,8.3470,8.0453,8.2465,28700
DVP,20100426,8.3471,8.3471,8.2063,8.2263,6950
DVP,20100427,8.2263,8.2464,8.1458,8.2263,34280
DVP,20100428,8.0453,8.3470,8.0453,8.3470,51730
DVP,20100429,8.4677,8.7493,8.3470,8.7493,51240
DVP,20100504,9.1717,9.1717,9.1717,9.1717,17460
DVP,20100505,9.5740,9.5740,9.1113,9.1113,36280
DVP,20100506,8.7694,9.1918,8.7694,9.1918,18340
DVP,20100507,8.7895,8.8499,8.7493,8.7493,21610
DVP,20100510,8.3470,8.6487,8.3470,8.6085,43360
DVP,20100511,8.9102,8.9102,8.4677,8.4677,12010
DVP,20100512,8.4275,8.5079,8.4074,8.4074,13770
DVP,20100513,8.6286,8.6286,8.6286,8.6286,500
DVP,20100514,8.6286,8.6286,8.2666,8.4476,4770
DVP,20100517,8.6487,8.6487,8.1057,8.4476,4330
DVP,20100518,8.1057,8.4476,8.1057,8.4275,9760
DVP,20100519,8.4275,8.4275,8.1459,8.4275,27400
DVP,20100520,8.1459,8.2264,8.0655,8.1660,11000
DVP,20100521,8.0453,8.1660,7.8844,7.9045,13800
DVP,20100524,8.2867,8.2867,8.2464,8.2867,20700
DVP,20100525,7.9649,8.4476,7.9649,8.1660,4580
DVP,20100526,8.1459,8.4476,8.0453,8.1057,2500
DVP,20100527,8.0856,8.2465,8.0655,8.2465,8100
DVP,20100528,8.1459,8.5884,8.0454,8.4476,10250
DVP,20100531,8.4476,8.4476,8.2465,8.2465,4500
DVP,20100601,8.0454,8.2465,8.0454,8.2465,3020
DVP,20100602,8.2465,8.4476,8.2465,8.2666,14050
DVP,20100603,8.2666,8.3471,8.2666,8.2666,15860
DVP,20100604,8.1057,8.3269,8.1057,8.3269,20510
DVP,20100607,8.1057,8.2464,8.1057,8.1057,5060
DVP,20100608,8.0655,8.1057,8.0252,8.0252,5500
DVP,20100609,8.2464,8.3470,8.2464,8.3470,10000
DVP,20100610,8.0585,8.5120,8.0585,8.5120,20
DVP,20100611,8.5532,8.5532,8.4501,8.4501,19000
DVP,20100614,8.6562,8.6562,8.4501,8.4501,20010
DVP,20100615,8.4501,8.4501,8.2440,8.2440,2500
DVP,20100616,8.4501,8.4501,8.4501,8.4501,8860
DVP,20100617,8.4501,8.4501,8.2234,8.3265,35070
DVP,20100618,8.3471,8.3471,8.1410,8.3471,20670
DVP,20100621,8.3265,8.3471,8.2853,8.3471,6760
DVP,20100622,8.3265,8.3265,8.3265,8.3265,1000
DVP,20100623,8.2441,8.3059,8.2441,8.2647,5000
DVP,20100624,8.2441,8.2441,8.0998,8.0998,8500
DVP,20100625,8.0380,8.0380,8.0379,8.0379,500
DVP,20100628,8.1410,8.3058,8.1410,8.2440,7200
DVP,20100629,8.3470,8.5532,8.3470,8.3677,60220
DVP,20100630,8.2646,8.3471,8.2646,8.2853,3240
DVP,20100701,8.2647,8.2647,8.2647,8.2647,8100
DVP,20100702,8.0380,8.2441,8.0380,8.2440,9660
DVP,20100705,8.2852,8.2852,8.0585,8.2234,3610
DVP,20100706,8.1616,8.2440,8.1616,8.2440,710
DVP,20100707,8.4295,8.4295,8.4295,8.4295,10
DVP,20100708,8.0585,8.2440,8.0173,8.0173,16490
DVP,20100709,8.2440,8.2440,8.2440,8.2440,10
DVP,20100712,8.0379,8.0379,7.8524,8.0379,35650
DVP,20100713,8.0379,8.2440,8.0379,8.2440,8120
DVP,20100714,8.0585,8.3264,8.0585,8.2440,1560
DVP,20100715,8.2440,8.2440,8.2440,8.2440,1000
