<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
SZL,20080909,14.6836,16.1520,14.6836,15.4178,165860
SZL,20080910,15.0507,15.0507,14.6836,14.6836,43460
SZL,20080911,13.9494,13.9494,13.9494,13.9494,21550
SZL,20080912,13.3070,13.3070,13.3070,13.3070,250
SZL,20080915,12.6646,13.3070,12.6646,12.6646,54370
SZL,20080916,12.1140,12.1140,12.1140,12.1140,610
SZL,20080917,11.5634,11.5634,11.5634,11.5634,20
SZL,20080918,11.0128,11.0128,11.0127,11.0127,30
SZL,20080919,10.4621,11.5633,10.4621,11.1963,127160
SZL,20080922,11.7469,11.7469,11.5634,11.5634,59460
SZL,20080923,11.0128,11.0128,11.0127,11.0127,5830
SZL,20080924,10.4621,10.4621,10.4621,10.4621,20300
SZL,20080925,10.0032,10.9210,10.0032,10.9209,56750
SZL,20080926,11.2880,11.2880,10.4620,10.5539,36290
SZL,20080929,10.1868,10.1868,10.0950,10.0950,57690
SZL,20080930,9.6361,9.6361,9.6361,9.6361,24860
SZL,20081001,10.0950,10.0950,9.7279,9.9114,23170
SZL,20081002,10.3703,10.3703,10.2785,10.3703,39040
SZL,20081003,10.2785,10.8292,10.2785,10.8292,33640
SZL,20081006,11.1045,11.1045,10.3703,10.3703,64600
SZL,20081007,9.9114,10.8292,9.9114,9.9114,36450
SZL,20081008,9.4525,9.9114,9.4525,9.4526,26460
SZL,20081009,8.9937,9.5444,8.9937,8.9937,52040
SZL,20081010,8.5532,8.5532,8.5532,8.5532,35080
SZL,20081013,8.9570,8.9754,8.5532,8.5899,16150
SZL,20081014,9.0121,9.0121,9.0121,9.0121,7800
SZL,20081015,9.4526,9.4526,9.3608,9.4526,18900
SZL,20081016,9.4526,9.9115,9.3608,9.9114,25430
SZL,20081017,10.3703,10.3703,10.3703,10.3703,5610
SZL,20081020,10.8292,10.8292,10.8292,10.8292,30840
SZL,20081021,11.2881,11.2881,10.8292,11.2880,41040
SZL,20081022,10.7374,11.1962,10.7374,10.7374,51270
SZL,20081023,10.7374,10.7374,10.2785,10.2785,21070
SZL,20081024,10.2785,10.2785,9.8196,10.2785,31510
SZL,20081027,9.8196,10.2785,9.8196,10.0950,30230
SZL,20081028,10.0950,10.0950,10.0032,10.0950,20430
SZL,20081029,10.5539,10.5539,10.2785,10.5539,46340
SZL,20081030,10.5539,10.6457,10.2786,10.5539,16120
SZL,20081031,10.5539,10.5539,10.1868,10.4621,21270
SZL,20081103,10.0950,10.4621,10.0032,10.0032,19180
SZL,20081104,10.2785,10.4621,10.0950,10.4621,37890
SZL,20081105,10.8292,10.8292,10.4621,10.7374,10710
SZL,20081106,10.2785,10.6456,10.2785,10.6456,17280
SZL,20081107,10.1867,10.6456,10.1867,10.1868,10980
SZL,20081110,9.9115,10.2786,9.9115,10.2785,21070
SZL,20081111,10.2785,10.4620,10.2785,10.2785,13500
SZL,20081112,10.2785,10.2785,10.1867,10.2785,5200
SZL,20081113,10.2785,10.2785,10.1867,10.2785,7220
SZL,20081114,10.3703,10.3703,10.1867,10.2785,15100
SZL,20081117,9.9114,10.2785,9.9114,10.2785,12130
SZL,20081118,10.2785,10.3703,10.1867,10.3703,21060
SZL,20081119,10.4621,10.4621,10.3703,10.4621,23410
SZL,20081120,10.4621,10.9210,10.0950,10.9209,24710
SZL,20081121,10.9209,11.1963,10.7374,11.1963,56900
SZL,20081124,10.9210,11.2881,10.9210,11.1963,19470
SZL,20081125,11.1963,11.1963,11.0128,11.1963,25710
SZL,20081126,11.1045,11.1045,11.0128,11.1045,18360
SZL,20081127,11.0127,11.0127,10.9209,10.9209,4300
SZL,20081128,10.4620,11.0127,10.4620,11.0127,33170
SZL,20081201,10.8292,11.0127,10.7374,11.0127,11210
SZL,20081202,10.4621,10.9209,10.4621,10.4621,11650
SZL,20081203,10.4621,10.7374,10.4621,10.7374,4720
SZL,20081204,10.9209,10.9209,10.5539,10.5539,1350
SZL,20081205,10.2712,10.7425,10.2712,10.7425,2250
SZL,20081208,10.7425,10.7425,10.2713,10.2713,5200
SZL,20081209,10.3655,10.7425,9.8944,9.8944,4000
SZL,20081210,10.0829,10.0829,9.7059,9.8944,2150
SZL,20081211,9.8944,9.8944,9.7059,9.8944,2900
SZL,20081212,9.9886,10.2713,9.9886,10.2713,10070
