<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
FRT,20180426,150.0000,150.0000,140.0000,150.0000,948210
FRT,20180427,160.5000,160.5000,153.5000,160.5000,2520730
FRT,20180502,168.0000,168.0000,166.5000,168.0000,657340
FRT,20180503,156.3000,167.5000,156.3000,157.0000,261780
FRT,20180504,147.0000,154.0000,147.0000,149.0000,57020
FRT,20180507,154.8000,154.8000,140.2000,152.0000,67180
FRT,20180508,155.0000,155.0000,149.0000,150.0000,59090
FRT,20180509,150.0000,153.5000,149.0000,152.4000,96890
FRT,20180510,154.0000,154.8000,152.5000,154.8000,89910
FRT,20180511,156.0000,156.5000,153.1000,153.1000,23700
FRT,20180514,153.1000,159.5000,150.5000,150.5000,40720
FRT,20180515,155.0000,159.9000,151.0000,157.0000,82190
FRT,20180516,160.0000,160.0000,157.0000,157.0000,113000
FRT,20180517,160.0000,160.0000,158.0000,159.5000,40650
FRT,20180518,159.5000,160.0000,158.2000,159.5000,35230
FRT,20180521,159.9000,159.9000,156.0000,156.1000,58530
FRT,20180522,160.0000,163.0000,156.1000,156.1000,188830
FRT,20180523,154.5000,160.0000,154.5000,157.0000,148490
FRT,20180524,53.7117,53.7117,50.5586,50.8848,186210
FRT,20180525,50.8848,51.1566,50.8848,50.8848,185010
FRT,20180528,50.8848,50.8848,49.1995,49.6344,31840
FRT,20180529,50.0150,50.0150,47.2967,49.4713,48230
FRT,20180530,49.4713,49.4713,47.2967,47.2967,89010
FRT,20180531,47.2967,49.1995,47.2967,49.1451,30530
FRT,20180601,49.1451,49.1451,48.6558,49.0908,37140
FRT,20180604,49.0908,49.0908,48.1122,48.3840,36140
FRT,20180605,48.3840,48.9277,48.3840,48.4384,41780
FRT,20180606,48.4384,48.5471,48.3840,48.5471,14560
FRT,20180607,48.9277,49.4713,48.5471,48.9277,120650
FRT,20180608,48.9277,48.9277,48.3840,48.8733,31310
FRT,20180611,48.9277,48.9277,48.8189,48.9277,43460
FRT,20180612,48.9820,48.9820,47.8404,48.3840,31120
FRT,20180613,48.1122,49.3082,48.1122,48.9277,92830
FRT,20180614,49.4713,49.4713,47.2967,47.2967,18400
FRT,20180615,48.3840,48.3840,47.3511,47.3511,1690
FRT,20180618,47.1880,47.3511,44.6329,47.3511,10520
FRT,20180619,46.7531,46.7531,44.0893,44.0893,59070
FRT,20180620,41.0449,44.8504,41.0449,44.8504,44480
FRT,20180621,45.3940,45.3940,43.4369,43.4913,65370
FRT,20180622,40.5012,44.0349,40.5012,42.9476,20150
FRT,20180625,42.4040,43.9262,42.1322,43.0563,51350
FRT,20180626,43.4369,43.4369,40.7731,42.9476,27380
FRT,20180627,42.4040,44.0349,42.4040,43.7631,88550
FRT,20180628,43.7631,45.1222,43.4913,43.7631,109760
FRT,20180629,43.7631,45.1222,43.2194,44.0349,54370
FRT,20180702,44.3067,44.3067,41.3167,42.4040,10350
FRT,20180703,43.4913,43.4913,42.1322,42.4040,16480
FRT,20180704,39.4683,42.4040,39.4683,42.4040,23410
FRT,20180705,40.7731,41.8603,40.2294,40.2294,680
FRT,20180706,39.1421,39.1421,38.0549,39.1421,7600
FRT,20180709,36.4783,39.6858,36.4783,37.5112,1500
FRT,20180710,38.5985,38.5985,38.4898,38.5985,62420
FRT,20180711,38.8703,39.6858,38.5985,39.6858,44430
FRT,20180712,39.1421,40.1207,39.1421,39.6858,21480
FRT,20180713,40.2294,42.4040,39.6858,42.4040,13610
FRT,20180716,42.4583,42.4583,40.7731,42.4040,940
FRT,20180717,40.7731,40.7731,40.7731,40.7731,750
FRT,20180718,38.1092,41.8603,38.1092,41.8603,7960
FRT,20180719,41.8603,42.8389,39.1421,39.1421,23540
FRT,20180720,39.4140,40.2294,39.4140,40.2294,10370
FRT,20180723,40.2294,40.7731,40.2294,40.2294,14610
FRT,20180724,39.5770,39.9576,39.5770,39.9576,4080
FRT,20180725,39.9576,40.2294,39.9576,39.9576,5600
FRT,20180726,40.2294,40.2294,39.6858,40.2294,9830
FRT,20180727,38.0549,42.4040,38.0549,40.1751,25420
FRT,20180730,40.1751,42.4040,40.1751,40.7731,25240
FRT,20180731,38.1092,40.7731,38.1092,40.6643,15950
FRT,20180801,39.6858,40.6643,39.1421,39.6858,2430
FRT,20180802,40.2294,40.2294,39.1421,39.1421,1420
FRT,20180803,39.6314,39.6314,38.4898,38.4898,5000
FRT,20180806,38.2179,38.5985,35.9347,38.5985,37050
FRT,20180807,37.5112,40.1207,36.9676,38.5985,23730
FRT,20180808,36.9676,39.1421,36.9676,39.1421,7530
FRT,20180809,38.9247,39.1421,38.9247,39.1421,15530
FRT,20180810,38.5985,39.1421,38.5985,39.1421,860
FRT,20180813,39.1421,39.3596,39.1421,39.1965,8960
FRT,20180814,39.1421,39.2509,39.1421,39.1965,4290
FRT,20180815,41.8060,41.8060,39.6858,40.2294,18660
FRT,20180816,40.7731,41.3167,39.7401,40.2294,6470
FRT,20180817,38.1636,40.2294,38.1636,40.2294,9180
FRT,20180820,38.7072,40.0120,38.7072,40.0120,260
FRT,20180821,40.0120,41.3167,38.5985,41.3167,28170
FRT,20180822,40.2294,41.8603,39.1421,41.8603,17480
FRT,20180823,41.8603,41.8603,39.6858,41.8603,27060
FRT,20180824,40.2294,41.5885,40.2294,40.2294,4430
FRT,20180827,40.7731,40.7731,40.5556,40.6100,21140
FRT,20180828,40.6100,40.7731,40.2294,40.7731,24020
FRT,20180829,43.4913,43.4913,40.6100,41.2623,23490
FRT,20180830,41.2623,41.3167,40.2294,41.3167,47390
FRT,20180831,41.3167,41.5342,40.5012,41.5342,8680
FRT,20180904,41.3167,41.5342,40.7731,41.5342,5360
FRT,20180905,41.5342,41.5342,40.8274,41.5342,9090
FRT,20180906,41.3167,41.3167,40.7731,41.3167,21550
FRT,20180907,41.3167,41.3167,40.5012,41.2623,15540
FRT,20180910,40.7731,40.7731,39.6858,40.2294,4200
FRT,20180911,40.2294,40.7731,40.2294,40.7731,27520
FRT,20180912,39.7401,40.2294,39.7401,40.2294,320
FRT,20180913,40.7731,41.0449,40.5012,40.7731,19000
FRT,20180914,41.0449,41.0449,40.7731,40.7731,5580
FRT,20180917,40.7731,40.7731,40.7731,40.7731,10
FRT,20180918,40.7731,40.7731,39.7401,40.5556,14040
FRT,20180919,39.1965,41.0449,39.1965,40.5012,9430
FRT,20180920,40.4469,40.7731,40.4469,40.5556,4770
FRT,20180921,40.7187,40.9905,40.5556,40.7731,22400
FRT,20180924,40.7731,40.8274,40.7731,40.7731,13710
FRT,20180925,40.9905,41.3711,40.7187,41.2623,5320
FRT,20180926,41.2623,41.2623,40.7731,40.7731,430
FRT,20180927,41.2623,41.2623,40.5012,40.5012,1740
FRT,20180928,40.7731,41.4798,40.7731,41.3711,39560
FRT,20181001,42.3496,42.3496,40.7731,41.3167,7800
FRT,20181002,41.3167,41.3167,40.5012,41.2623,5920
FRT,20181003,40.7731,41.0449,40.5012,41.0449,32660
FRT,20181004,40.7731,42.3496,40.7731,41.3167,19150
FRT,20181005,41.3167,41.3167,40.2294,40.2294,7160
FRT,20181008,41.4254,41.4254,40.2838,40.2838,630
FRT,20181009,40.2294,40.7731,40.2294,40.7731,6540
FRT,20181010,41.2080,41.2080,38.4354,41.0992,9980
FRT,20181011,41.2623,41.2623,38.6529,39.6858,11320
FRT,20181012,38.5985,40.2294,38.5985,40.2294,2920
FRT,20181015,39.1421,39.2509,38.9790,38.9790,2940
FRT,20181016,39.0334,40.0663,38.8703,39.9576,16370
FRT,20181017,41.3167,41.3167,39.6858,39.8489,31600
FRT,20181018,39.4140,39.4140,39.4140,39.4140,1700
FRT,20181019,39.4140,39.6858,39.4140,39.6858,4710
FRT,20181022,39.6858,40.6643,39.6858,40.2294,20620
FRT,20181023,40.2294,40.6643,38.4898,40.2294,1910
FRT,20181024,40.2294,40.2294,40.2294,40.2294,6900
FRT,20181025,38.9247,39.6858,38.5985,39.6858,1360
FRT,20181026,39.6858,39.6858,39.6314,39.6314,130
FRT,20181029,39.6858,39.6858,37.5656,38.2179,11590
FRT,20181030,37.8374,39.0878,35.6085,36.9676,30850
FRT,20181031,35.7716,39.5227,35.7716,39.5227,33170
FRT,20181101,38.3810,40.0120,38.3810,40.0120,2950
FRT,20181102,39.7945,39.7945,38.1092,38.5985,1970
FRT,20181105,38.5985,38.5985,38.5985,38.5985,730
FRT,20181106,38.5985,39.1421,38.5985,38.9790,11200
FRT,20181107,39.0334,39.0334,38.5985,38.6529,30990
FRT,20181108,38.5985,39.5770,38.5985,39.4140,3790
FRT,20181109,38.5985,39.3596,37.0763,38.5985,4830
FRT,20181112,39.0334,39.0334,37.5112,38.8160,8770
FRT,20181113,38.0549,38.5985,38.0549,38.5985,19010
FRT,20181114,39.1965,39.1965,37.0763,37.0763,18230
FRT,20181115,36.4783,38.0005,36.4783,37.9461,20250
FRT,20181116,38.8160,39.1421,38.8160,39.1421,1000
FRT,20181119,38.0549,38.5985,38.0549,38.5985,18530
FRT,20181120,38.0005,38.0549,37.6199,38.0549,9690
FRT,20181121,38.0549,38.0549,38.0549,38.0549,30
FRT,20181122,38.0549,38.5985,36.9132,38.3267,10340
FRT,20181123,37.4025,37.4025,37.4025,37.4025,10
FRT,20181126,38.0549,38.0549,37.4025,38.0549,6050
FRT,20181127,37.7830,38.0549,37.4568,38.0549,17890
FRT,20181128,39.0334,39.1965,37.5112,39.1965,55370
FRT,20181129,39.6314,39.6314,39.1965,39.4140,18120
FRT,20181130,39.6858,39.6858,38.5985,39.6858,86220
FRT,20181203,41.3167,41.3167,39.6858,41.0449,36380
