<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
BSI,20180611,13.90,13.95,13.60,13.95,101210,13.90,13.95,13.60,13.95,0,0,0
BSI,20180608,13.90,14.15,13.80,14.00,191240,13.90,14.15,13.80,14.00,0,200,100
BSI,20180607,13.40,14.20,13.40,14.00,688930,13.40,14.20,13.40,14.00,0,215240,27000
BSI,20180606,13.20,13.90,13.20,13.50,209320,13.20,13.90,13.20,13.50,0,180,0
BSI,20180605,13.20,13.25,13.15,13.20,57980,13.20,13.25,13.15,13.20,0,0,0
BSI,20180604,13.00,13.25,13.00,13.20,61880,13.00,13.25,13.00,13.20,0,15600,0
BSI,20180601,13.20,13.30,13.10,13.20,76040,13.20,13.30,13.10,13.20,0,0,0
BSI,20180531,13.30,13.30,13.00,13.20,102660,13.30,13.30,13.00,13.20,0,0,0
BSI,20180530,13.40,13.45,13.10,13.20,85700,13.40,13.45,13.10,13.20,0,0,0
BSI,20180529,13.00,13.30,12.80,13.20,102830,13.00,13.30,12.80,13.20,0,0,0
BSI,20180528,13.60,13.70,12.70,13.00,72200,13.60,13.70,12.70,13.00,0,100,21800
BSI,20180525,13.60,13.70,13.10,13.40,47570,13.60,13.70,13.10,13.40,0,0,0
BSI,20180524,13.50,13.80,13.20,13.40,53420,13.50,13.80,13.20,13.40,0,0,15290
BSI,20180523,13.20,13.65,13.20,13.65,67400,13.20,13.65,13.20,13.65,0,0,0
BSI,20180522,13.50,13.50,13.10,13.50,136670,13.50,13.50,13.10,13.50,0,0,0
BSI,20180521,13.65,13.70,13.60,13.60,61310,13.65,13.70,13.60,13.60,0,50,0
BSI,20180518,13.65,13.70,13.60,13.65,76000,13.65,13.70,13.60,13.65,0,300,0
BSI,20180517,13.80,14.00,13.60,13.65,81750,13.80,14.00,13.60,13.65,0,7400,0
BSI,20180516,14.00,14.20,13.80,13.80,131120,14.00,14.20,13.80,13.80,0,7400,0
BSI,20180515,14.30,14.40,14.05,14.05,97680,14.30,14.40,14.05,14.05,0,7120,0
BSI,20180514,14.45,14.60,14.30,14.30,123060,14.45,14.60,14.30,14.30,500000,10,11000
BSI,20180511,14.15,14.45,14.00,14.45,88830,14.15,14.45,14.00,14.45,0,1230,0
BSI,20180510,14.45,14.65,14.35,14.45,111400,14.45,14.65,14.35,14.45,0,5840,0
BSI,20180509,14.40,14.70,14.40,14.45,136880,14.40,14.70,14.40,14.45,0,1420,0
BSI,20180508,14.95,15.10,14.45,14.60,225480,14.95,15.10,14.45,14.60,0,11000,0
BSI,20180507,14.80,15.00,14.80,14.85,252400,14.80,15.00,14.80,14.85,0,370,0
BSI,20180504,14.80,14.90,14.60,14.70,165710,14.80,14.90,14.60,14.70,150000,0,0
BSI,20180503,14.65,14.70,14.30,14.70,231050,14.65,14.70,14.30,14.70,0,0,210
BSI,20180502,14.50,14.65,14.40,14.60,240950,14.50,14.65,14.40,14.60,0,31310,0
BSI,20180427,14.00,14.40,14.00,14.40,253310,14.00,14.40,14.00,14.40,0,0,21210
BSI,20180426,14.35,14.45,13.90,14.00,387060,14.35,14.45,13.90,14.00,0,400,0
BSI,20180424,14.10,14.50,14.00,14.40,274680,14.10,14.50,14.00,14.40,0,3030,43930
BSI,20180423,15.00,15.20,14.05,14.05,225050,15.00,15.20,14.05,14.05,0,3190,0
