<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VIP,20180426,7.19,7.19,7.02,7.15,37910,7.19,7.19,7.02,7.15,0,14000,0
VIP,20180424,7.02,7.19,7.02,7.19,13680,7.02,7.19,7.02,7.19,0,0,0
VIP,20180423,7.10,7.30,7.10,7.10,63410,7.10,7.30,7.10,7.10,0,15000,0
VIP,20180420,7.00,7.30,7.00,7.27,2480,7.00,7.30,7.00,7.27,0,0,0
VIP,20180419,7.30,7.30,7.01,7.10,24790,7.30,7.30,7.01,7.10,0,1070,0
VIP,20180418,7.22,7.22,7.00,7.15,111570,7.22,7.22,7.00,7.15,0,37550,0
VIP,20180417,7.30,7.35,7.15,7.35,49150,7.30,7.35,7.15,7.35,0,5000,5350
VIP,20180416,7.30,7.49,7.22,7.35,18670,7.30,7.49,7.22,7.35,0,7450,0
VIP,20180413,7.50,7.50,7.20,7.30,86390,7.50,7.50,7.20,7.30,0,37000,0
VIP,20180412,7.36,7.44,7.20,7.40,7610,7.36,7.44,7.20,7.40,0,0,0
VIP,20180411,7.49,7.52,7.36,7.44,42090,7.49,7.52,7.36,7.44,0,10710,0
VIP,20180410,7.47,7.60,7.40,7.50,54960,7.47,7.60,7.40,7.50,0,39290,0
VIP,20180409,7.59,7.65,7.50,7.54,83760,7.59,7.65,7.50,7.54,0,40000,0
VIP,20180406,7.45,7.78,7.45,7.60,64500,7.45,7.78,7.45,7.60,0,48710,22500
VIP,20180405,7.74,7.85,7.50,7.80,553250,7.74,7.85,7.50,7.80,0,184970,14000
VIP,20180404,7.00,7.40,7.00,7.40,350780,7.00,7.40,7.00,7.40,0,0,0
VIP,20180403,7.00,7.00,6.92,6.92,9740,7.00,7.00,6.92,6.92,0,0,0
VIP,20180402,7.05,7.05,7.00,7.00,20980,7.05,7.05,7.00,7.00,0,0,0
VIP,20180330,7.02,7.10,7.01,7.10,5350,7.02,7.10,7.01,7.10,0,0,100
VIP,20180329,7.10,7.12,7.02,7.12,50230,7.10,7.12,7.02,7.12,0,0,0
VIP,20180328,7.10,7.13,7.09,7.10,11220,7.10,7.13,7.09,7.10,0,0,0
VIP,20180327,7.10,7.15,7.10,7.13,27430,7.10,7.15,7.10,7.13,0,0,0
VIP,20180326,7.00,7.14,7.00,7.13,36700,7.00,7.14,7.00,7.13,0,0,0
