<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TVB,20190306,20.70,20.70,20.10,20.60,167340,20.70,20.70,20.10,20.60,0,0,0
TVB,20190305,21.10,21.35,20.70,20.80,108580,21.10,21.35,20.70,20.80,0,1000,0
TVB,20190304,21.60,21.80,21.35,21.35,167520,21.60,21.80,21.35,21.35,0,0,0
TVB,20190301,20.90,21.65,20.90,21.40,98990,20.90,21.65,20.90,21.40,0,0,0
TVB,20190228,21.00,21.50,21.00,21.10,232440,21.00,21.50,21.00,21.10,0,0,0
TVB,20190227,20.85,21.60,20.85,21.00,236190,20.85,21.60,20.85,21.00,0,0,2000
TVB,20190226,20.00,21.25,20.00,20.70,273120,20.00,21.25,20.00,20.70,0,0,0
TVB,20190225,20.45,20.75,20.00,20.00,196220,20.45,20.75,20.00,20.00,0,0,0
TVB,20190222,20.65,20.85,20.40,20.40,221930,20.65,20.85,20.40,20.40,0,0,0
TVB,20190221,20.65,20.90,20.60,20.60,167310,20.65,20.90,20.60,20.60,0,0,0
TVB,20190220,20.80,21.00,20.55,20.70,186530,20.80,21.00,20.55,20.70,0,0,0
TVB,20190219,20.80,21.00,20.45,20.80,177530,20.80,21.00,20.45,20.80,0,0,30
TVB,20190218,20.85,21.00,20.60,20.70,161160,20.85,21.00,20.60,20.70,0,0,30
TVB,20190215,21.00,21.00,20.60,20.80,205160,21.00,21.00,20.60,20.80,0,0,0
TVB,20190214,21.10,21.10,20.70,21.00,145850,21.10,21.10,20.70,21.00,0,0,0
TVB,20190213,21.00,21.35,20.70,21.00,164170,21.00,21.35,20.70,21.00,0,0,60
TVB,20190212,20.60,21.40,20.50,20.90,219240,20.60,21.40,20.50,20.90,0,0,0
TVB,20190211,20.40,20.70,20.35,20.60,169850,20.40,20.70,20.35,20.60,0,0,0
TVB,20190201,20.60,20.90,20.15,20.30,126000,20.60,20.90,20.15,20.30,0,0,0
TVB,20190131,20.35,20.55,20.30,20.40,160040,20.35,20.55,20.30,20.40,0,0,0
TVB,20190130,20.75,21.10,20.45,20.55,165260,20.75,21.10,20.45,20.55,0,0,0
TVB,20190129,20.55,20.75,20.25,20.75,180980,20.55,20.75,20.25,20.75,0,0,0
TVB,20190128,20.60,20.70,20.40,20.50,184780,20.60,20.70,20.40,20.50,0,0,0
TVB,20190125,20.55,20.65,19.90,20.60,173760,20.55,20.65,19.90,20.60,0,100,0
TVB,20190124,20.55,20.55,20.00,20.55,169530,20.55,20.55,20.00,20.55,0,0,0
TVB,20190123,20.80,20.80,20.30,20.50,162060,20.80,20.80,20.30,20.50,0,0,0
TVB,20190122,21.30,21.40,20.50,20.70,181210,21.30,21.40,20.50,20.70,0,2000,0
TVB,20190121,21.40,21.55,21.05,21.20,163710,21.40,21.55,21.05,21.20,0,20,0
TVB,20190118,21.35,21.35,21.00,21.30,185390,21.35,21.35,21.00,21.30,0,0,0
TVB,20190117,21.55,21.55,21.10,21.20,163270,21.55,21.55,21.10,21.20,0,0,0
TVB,20190116,21.50,21.95,21.30,21.50,164870,21.50,21.95,21.30,21.50,0,0,0
TVB,20190115,21.95,22.00,21.60,21.80,153430,21.95,22.00,21.60,21.80,0,0,0
