<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TTH,20190319,5.70,5.70,5.60,5.60,368900,5.70,5.70,5.60,5.60,0,0,0
TTH,20190318,5.70,5.80,5.60,5.70,553460,5.70,5.80,5.60,5.70,0,0,0
TTH,20190315,5.60,5.70,5.60,5.70,526310,5.60,5.70,5.60,5.70,0,0,0
TTH,20190314,5.60,5.60,5.50,5.60,346960,5.60,5.60,5.50,5.60,0,0,0
TTH,20190313,5.60,5.70,5.50,5.60,615660,5.60,5.70,5.50,5.60,70000,0,0
TTH,20190312,5.50,5.70,5.50,5.60,288510,5.50,5.70,5.50,5.60,0,0,0
TTH,20190311,5.60,5.60,5.40,5.50,318200,5.60,5.60,5.40,5.50,0,0,0
TTH,20190308,5.60,5.60,5.40,5.60,442210,5.60,5.60,5.40,5.60,70000,0,0
TTH,20190307,5.60,5.80,5.50,5.60,1321115,5.60,5.80,5.50,5.60,0,0,0
TTH,20190306,5.60,5.60,5.50,5.50,308110,5.60,5.60,5.50,5.50,0,0,0
TTH,20190305,5.80,5.80,5.50,5.60,694573,5.80,5.80,5.50,5.60,0,0,0
TTH,20190304,5.70,5.90,5.70,5.80,782300,5.70,5.90,5.70,5.80,0,0,0
TTH,20190301,5.60,5.70,5.60,5.60,179600,5.60,5.70,5.60,5.60,0,0,0
TTH,20190228,5.30,5.70,5.30,5.60,1227883,5.30,5.70,5.30,5.60,0,0,0
TTH,20190227,5.30,5.40,5.20,5.30,272425,5.30,5.40,5.20,5.30,0,0,0
TTH,20190226,5.20,5.20,5.10,5.20,317241,5.20,5.20,5.10,5.20,0,0,4290
TTH,20190225,5.30,5.30,5.10,5.20,206400,5.30,5.30,5.10,5.20,0,0,0
TTH,20190222,5.10,5.30,5.10,5.30,294711,5.10,5.30,5.10,5.30,0,0,0
TTH,20190221,5.30,5.30,5.10,5.10,219300,5.30,5.30,5.10,5.10,0,0,0
TTH,20190220,5.20,5.30,5.10,5.30,338065,5.20,5.30,5.10,5.30,0,0,0
TTH,20190219,5.20,5.30,5.00,5.20,508431,5.20,5.30,5.00,5.20,0,0,0
TTH,20190218,5.40,5.40,5.20,5.20,421300,5.40,5.40,5.20,5.20,0,0,0
TTH,20190215,5.50,5.50,5.30,5.40,279100,5.50,5.50,5.30,5.40,0,0,0
TTH,20190214,5.50,5.60,5.30,5.50,288100,5.50,5.60,5.30,5.50,0,0,0
TTH,20190213,5.30,5.50,5.30,5.50,262609,5.30,5.50,5.30,5.50,0,0,0
TTH,20190212,5.40,5.50,5.30,5.30,556310,5.40,5.50,5.30,5.30,0,0,0
TTH,20190211,5.30,5.40,5.20,5.40,359640,5.30,5.40,5.20,5.40,0,0,0
TTH,20190201,5.00,5.20,5.00,5.20,259200,5.00,5.20,5.00,5.20,0,0,0
TTH,20190131,5.00,5.20,5.00,5.00,296500,5.00,5.20,5.00,5.00,0,0,0
TTH,20190130,5.00,5.00,4.90,5.00,218500,5.00,5.00,4.90,5.00,0,0,0
TTH,20190129,5.10,5.10,4.90,4.90,227630,5.10,5.10,4.90,4.90,0,0,0
TTH,20190128,5.00,5.20,5.00,5.10,162800,5.00,5.20,5.00,5.10,0,0,0
TTH,20190125,5.00,5.10,4.90,5.10,258400,5.00,5.10,4.90,5.10,0,0,0
TTH,20190124,5.10,5.10,5.00,5.00,403420,5.10,5.10,5.00,5.00,0,0,0
TTH,20190123,5.10,5.30,5.00,5.20,291630,5.10,5.30,5.00,5.20,0,0,0
TTH,20190122,5.40,5.40,5.00,5.20,496300,5.40,5.40,5.00,5.20,0,0,0
TTH,20190121,5.20,5.20,4.90,5.20,741425,5.20,5.20,4.90,5.20,0,0,0
TTH,20190118,4.60,4.90,4.50,4.80,529000,4.60,4.90,4.50,4.80,0,0,0
TTH,20190117,4.70,4.70,4.50,4.60,48800,4.70,4.70,4.50,4.60,0,0,0
TTH,20190116,4.80,4.80,4.60,4.60,79105,4.80,4.80,4.60,4.60,0,0,0
TTH,20190115,4.70,4.80,4.70,4.80,171650,4.70,4.80,4.70,4.80,0,0,0
TTH,20190114,4.70,4.80,4.60,4.80,152800,4.70,4.80,4.60,4.80,0,0,0
TTH,20190111,4.60,4.70,4.60,4.70,95200,4.60,4.70,4.60,4.70,0,0,5700
TTH,20190110,4.60,4.70,4.60,4.70,110600,4.60,4.70,4.60,4.70,0,0,5700
TTH,20190109,4.60,4.80,4.60,4.70,164500,4.60,4.80,4.60,4.70,0,0,0
TTH,20190108,4.60,4.70,4.50,4.60,153700,4.60,4.70,4.50,4.60,0,0,0
TTH,20190107,4.70,4.80,4.50,4.70,110450,4.70,4.80,4.50,4.70,0,0,0
TTH,20190104,4.60,4.60,4.60,4.60,40900,4.60,4.60,4.60,4.60,0,0,0
TTH,20190103,4.80,4.80,4.50,4.70,308500,4.80,4.80,4.50,4.70,0,0,0
TTH,20190102,4.80,4.90,4.70,4.80,49600,4.80,4.90,4.70,4.80,0,0,0
TTH,20181228,4.90,4.90,4.60,4.90,184900,4.90,4.90,4.60,4.90,0,0,0
TTH,20181227,4.90,5.10,4.80,4.90,301100,4.90,5.10,4.80,4.90,0,0,0
TTH,20181226,5.00,5.00,4.80,4.90,209900,5.00,5.00,4.80,4.90,0,0,0
TTH,20181225,5.00,5.10,4.80,5.10,457900,5.00,5.10,4.80,5.10,0,0,0
TTH,20181224,5.10,5.20,5.10,5.20,273100,5.10,5.20,5.10,5.20,0,0,0
TTH,20181221,5.00,5.20,5.00,5.10,100120,5.00,5.20,5.00,5.10,0,0,0
TTH,20181220,5.10,5.10,5.00,5.10,121452,5.10,5.10,5.00,5.10,0,0,0
TTH,20181219,5.20,5.30,5.00,5.20,187706,5.20,5.30,5.00,5.20,0,0,0
TTH,20181218,5.20,5.20,5.10,5.10,121800,5.20,5.20,5.10,5.10,0,0,0
TTH,20181217,5.40,5.50,5.20,5.30,392425,5.40,5.50,5.20,5.30,0,0,0
TTH,20181214,5.10,5.50,5.10,5.40,706620,5.10,5.50,5.10,5.40,0,0,0
TTH,20181213,5.10,5.20,5.00,5.10,100225,5.10,5.20,5.00,5.10,0,0,0
TTH,20181212,5.10,5.10,4.90,5.10,134220,5.10,5.10,4.90,5.10,0,0,0
TTH,20181211,5.10,5.10,4.90,5.10,251500,5.10,5.10,4.90,5.10,0,0,0
TTH,20181210,5.10,5.20,4.90,5.00,272200,5.10,5.20,4.90,5.00,0,0,0
TTH,20181207,5.00,5.10,5.00,5.10,301262,5.00,5.10,5.00,5.10,0,0,0
TTH,20181206,4.90,5.00,4.80,5.00,502574,4.90,5.00,4.80,5.00,0,0,0
TTH,20181205,5.00,5.10,4.90,4.90,205200,5.00,5.10,4.90,4.90,0,0,0
