<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PET,20070912,8.6412,8.6412,8.6412,8.6412,173790
PET,20070913,8.2687,8.2688,8.2687,8.2688,132500
PET,20070914,7.8963,8.6413,7.8963,8.3433,553000
PET,20070917,8.3433,8.7158,8.1943,8.7157,240970
PET,20070918,9.0882,9.0882,9.0882,9.0882,98150
PET,20070919,9.5352,9.5352,9.5351,9.5351,105430
PET,20070920,9.9821,9.9821,9.0881,9.9821,528880
PET,20070921,10.2801,10.4291,10.0566,10.2801,527340
PET,20070924,10.7271,10.7271,10.7270,10.7270,174860
PET,20070925,11.2485,11.2485,11.2485,11.2485,37000
PET,20070926,11.7700,11.7700,11.7699,11.7699,69310
PET,20070927,12.2914,12.2914,11.8444,12.2914,501310
PET,20070928,12.8873,12.8873,12.8129,12.8873,388840
PET,20071001,13.4832,13.4833,13.4832,13.4833,65030
PET,20071002,14.1537,14.1537,14.1537,14.1537,135070
PET,20071003,14.8241,14.8242,14.7496,14.8242,546350
PET,20071004,15.4946,15.4946,14.8987,15.4946,533540
PET,20071005,14.8987,15.0476,14.7497,14.7497,509350
PET,20071008,14.0793,14.0793,14.0792,14.0792,214570
PET,20071009,13.4088,13.4088,13.4088,13.4088,212720
PET,20071010,14.0792,14.0792,14.0792,14.0792,574780
PET,20071011,14.7496,14.7497,14.6007,14.7497,612830
PET,20071012,14.7497,14.8242,14.3772,14.6007,400250
PET,20071015,14.3772,14.6007,14.3772,14.4517,269350
PET,20071016,14.3027,14.3772,14.0792,14.0792,277150
PET,20071017,14.0792,14.4517,14.0792,14.3027,212740
PET,20071018,14.3027,14.4517,14.1537,14.3027,259550
PET,20071019,14.3027,14.3027,14.1537,14.2282,193120
PET,20071022,14.1537,14.2282,14.0047,14.1537,236790
PET,20071023,14.1537,14.1537,14.0047,14.1537,247940
PET,20071024,14.3027,14.7497,14.2282,14.7497,415990
PET,20071025,14.7497,14.7497,14.3027,14.3027,293220
PET,20071026,14.2282,14.3027,14.1537,14.3027,453200
PET,20071029,14.9470,14.9470,14.9467,14.9467,125580
PET,20071030,15.5910,15.5910,15.5910,15.5910,60430
PET,20071031,16.3641,16.3641,16.3641,16.3641,43830
PET,20071101,17.1372,17.1372,17.1372,17.1372,108260
PET,20071102,17.9103,17.9103,17.1372,17.2660,1058540
PET,20071105,16.4929,16.4929,16.4929,16.4929,220840
PET,20071106,15.7198,15.7198,15.7198,15.7198,264220
PET,20071107,15.9775,16.4929,15.9775,16.2352,277120
PET,20071108,16.2352,16.3641,15.8486,15.8487,147460
PET,20071109,15.8487,15.9776,15.7198,15.8487,200910
PET,20071112,15.8487,15.8487,15.7198,15.7198,178940
PET,20071113,15.4621,15.5909,15.0755,15.0756,260650
PET,20071114,15.2045,15.7199,15.2045,15.7198,151230
PET,20071115,15.8487,15.8487,15.7198,15.8487,287090
PET,20071116,15.4621,15.7198,15.3333,15.4621,107130
PET,20071119,15.4621,15.4621,15.2044,15.2044,84470
PET,20071120,15.0755,15.2044,15.0755,15.0756,56680
PET,20071121,14.5602,14.9467,14.5602,14.9467,67800
PET,20071122,14.9467,15.2044,14.9467,15.0756,79040
PET,20071123,15.0756,15.2045,14.9467,14.9467,70810
PET,20071126,14.8178,15.0756,14.6890,14.6890,172120
PET,20071127,15.2044,15.2044,14.6890,14.6890,101790
PET,20071128,14.9467,14.9467,14.6890,14.8179,26490
PET,20071129,14.6890,14.8179,14.5602,14.6890,102900
PET,20071130,14.6890,14.6890,14.4313,14.4313,43860
PET,20071203,14.3024,14.6890,14.3024,14.4313,75850
PET,20071204,14.5602,14.6890,14.4313,14.4313,65630
PET,20071205,14.4313,14.4313,14.3024,14.3025,42540
PET,20071206,14.1736,14.3025,14.1736,14.1736,64950
PET,20071207,13.9159,14.0447,13.7870,13.9159,59100
PET,20071210,13.7870,13.7870,13.4005,13.4005,47450
PET,20071211,13.1428,13.1428,12.8851,13.0140,60240
PET,20071212,12.8851,13.1429,12.6274,13.1428,65370
PET,20071213,13.1428,13.1428,12.8851,12.8851,37030
PET,20071214,12.8851,12.8851,12.7562,12.8336,27100
PET,20071217,13.0140,13.0140,12.6274,12.6274,51190
PET,20071218,12.6274,13.1428,12.6274,13.1428,93230
PET,20071219,13.7871,13.7871,13.4005,13.7871,68840
PET,20071220,14.4314,14.4314,13.7871,13.9159,173970
PET,20071221,13.9159,14.3025,13.6582,14.3025,108830
PET,20071224,14.3025,14.5602,14.1736,14.4313,122980
PET,20071225,14.4313,14.5602,14.3024,14.5602,119800
PET,20071226,14.5602,14.6891,14.3025,14.5602,88500
PET,20071227,14.4313,14.4313,14.3025,14.3025,44140
PET,20071228,14.0448,14.3025,14.0448,14.1736,25760
PET,20080102,14.3025,14.3025,13.9159,14.0448,26870
PET,20080103,13.7871,13.7871,13.5294,13.5294,34820
PET,20080104,13.5294,13.6583,13.4005,13.4005,48080
PET,20080107,13.1428,13.1428,12.8851,12.8851,55460
PET,20080108,12.8851,13.4005,12.8851,13.1428,69810
PET,20080109,13.1428,13.4005,12.8851,12.8851,61300
PET,20080110,12.3697,12.4985,12.2666,12.3697,87250
PET,20080111,12.3697,12.7563,12.3697,12.6274,49080
