<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
PPC,20060519,10.8666,11.0119,10.1431,10.5191,221300
PPC,20060522,10.5761,11.0119,10.2884,10.4906,273300
PPC,20060524,10.3738,10.3738,9.5051,9.7073,179700
PPC,20060526,9.7643,9.7643,9.2743,9.4168,117500
PPC,20060529,9.4168,9.4168,8.4911,8.6050,191300
PPC,20060531,8.4626,8.4911,7.7647,7.9698,350300
PPC,20060601,7.4457,8.7503,7.3887,8.5765,226600
PPC,20060602,9.2744,9.4168,9.2744,9.4168,276300
PPC,20060605,10.3454,10.3454,9.4481,9.7358,246900
PPC,20060606,9.3598,9.9979,8.9553,9.1576,165300
PPC,20060607,9.0408,9.0408,8.6050,8.7218,84700
PPC,20060608,8.6933,9.0408,8.6933,8.9553,79300
PPC,20060609,8.9838,9.0977,8.6932,8.8955,152200
PPC,20060612,8.7217,8.7217,8.2575,8.3743,247400
PPC,20060613,8.3453,8.3453,8.1715,8.2584,202500
PPC,20060614,8.4612,8.5771,8.4033,8.5481,155200
PPC,20060615,8.5771,8.6061,8.4032,8.5191,101600
PPC,20060616,8.5481,8.5481,8.1714,8.2873,84400
PPC,20060619,8.2583,8.2583,8.1134,8.1714,82500
PPC,20060620,8.2004,8.2004,7.9975,8.0845,66100
PPC,20060621,7.9686,7.9686,7.3891,7.5919,135900
PPC,20060622,7.6788,8.2873,6.8385,8.0555,126700
PPC,20060623,8.5481,8.5481,7.9686,8.2294,131100
PPC,20060626,7.9686,8.2584,7.7658,7.8527,88700
PPC,20060627,7.7947,7.7947,7.7078,7.7368,92100
PPC,20060628,8.1135,8.1135,7.7658,7.7947,82300
PPC,20060629,7.8237,7.8527,7.7657,7.7947,78700
PPC,20060630,7.9106,7.9686,7.8237,7.8817,45200
PPC,20060703,7.9397,7.9397,7.8237,7.8817,85600
PPC,20060704,7.8817,7.8817,7.6789,7.7368,58000
PPC,20060705,7.6788,7.6788,7.5919,7.6209,70100
PPC,20060706,7.6209,7.8237,7.5340,7.6498,58600
PPC,20060707,7.7078,7.7947,7.6788,7.7078,53500
PPC,20060710,7.7947,7.7947,7.6498,7.6788,19300
PPC,20060711,7.6788,7.6788,7.6208,7.6498,41300
PPC,20060712,7.6208,7.6788,7.5339,7.5919,54500
PPC,20060713,7.6499,7.7368,7.5919,7.6788,44000
PPC,20060714,7.7078,7.8237,7.5919,7.7078,124800
PPC,20060717,7.8817,8.0555,6.9544,7.9106,167800
PPC,20060718,7.7657,7.8237,7.7367,7.7947,69300
PPC,20060719,7.7657,7.7657,7.5919,7.6209,64500
PPC,20060720,7.5340,7.7078,7.5340,7.6498,102100
PPC,20060721,8.1134,8.1134,7.6788,7.7368,120300
PPC,20060724,7.7368,7.7368,7.6209,7.6788,154400
PPC,20060725,7.5339,7.5339,7.0993,7.3311,145900
PPC,20060726,6.6357,7.2442,6.6357,7.0124,201800
PPC,20060727,7.0993,7.5630,7.0414,7.3311,288400
PPC,20060728,7.5339,7.6498,7.4180,7.5339,142200
PPC,20060731,7.3890,7.4759,7.1862,7.3311,171800
PPC,20060801,7.1862,7.4180,7.0993,7.2732,196700
PPC,20060802,7.2442,7.4471,7.0993,7.3311,297700
PPC,20060803,7.5339,7.5629,7.4470,7.5339,266600
