<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
VDS,20180820,8.00,8.25,8.00,8.20,56070,8.00,8.25,8.00,8.20,0,0,0
VDS,20180817,7.98,8.10,7.85,8.10,20680,7.98,8.10,7.85,8.10,0,0,0
VDS,20180816,8.08,8.08,7.90,7.90,7440,8.08,8.08,7.90,7.90,1363928,0,0
VDS,20180815,8.10,8.10,7.90,8.08,7140,8.10,8.10,7.90,8.08,0,10,0
VDS,20180814,8.09,8.15,7.85,8.10,16370,8.09,8.15,7.85,8.10,0,0,0
VDS,20180813,8.10,8.10,7.92,8.09,8600,8.10,8.10,7.92,8.09,0,0,0
VDS,20180810,8.18,8.18,7.90,8.10,1260,8.18,8.18,7.90,8.10,0,0,0
VDS,20180809,7.82,8.09,7.82,8.09,12350,7.82,8.09,7.82,8.09,0,0,0
VDS,20180808,8.17,8.20,7.90,8.00,21240,8.17,8.20,7.90,8.00,0,0,0
VDS,20180807,8.09,8.09,8.00,8.08,1220,8.09,8.09,8.00,8.08,0,0,100
VDS,20180806,7.95,8.04,7.70,8.00,40350,7.95,8.04,7.70,8.00,0,0,0
VDS,20180803,8.04,8.04,7.70,7.95,19580,8.04,8.04,7.70,7.95,0,0,0
VDS,20180802,7.60,8.00,7.60,7.95,1920,7.60,8.00,7.60,7.95,0,0,0
VDS,20180801,8.28,8.28,8.00,8.00,4270,8.28,8.28,8.00,8.00,0,0,0
VDS,20180731,8.29,8.29,8.00,8.20,16070,8.29,8.29,8.00,8.20,0,0,0
VDS,20180730,7.60,8.20,7.60,8.20,161350,7.60,8.20,7.60,8.20,0,0,0
VDS,20180727,7.68,7.81,7.52,7.75,15520,7.68,7.81,7.52,7.75,0,0,0
VDS,20180726,7.62,7.70,7.60,7.60,32370,7.62,7.70,7.60,7.60,0,0,0
VDS,20180725,7.50,7.80,7.48,7.70,45490,7.50,7.80,7.48,7.70,0,8000,0
VDS,20180724,7.71,7.71,7.50,7.50,300,7.71,7.71,7.50,7.50,0,0,0
VDS,20180723,7.79,7.84,7.50,7.79,5210,7.79,7.84,7.50,7.79,0,0,0
VDS,20180720,7.50,7.90,7.50,7.50,430,7.50,7.90,7.50,7.50,0,0,0
VDS,20180719,7.50,7.95,7.50,7.90,23780,7.50,7.95,7.50,7.90,0,0,1220
VDS,20180718,7.02,7.58,7.02,7.50,35990,7.02,7.58,7.02,7.50,0,0,5000
VDS,20180717,7.82,7.82,7.42,7.42,9540,7.82,7.82,7.42,7.42,0,0,0
VDS,20180716,7.88,7.93,7.88,7.90,2830,7.88,7.93,7.88,7.90,0,10,0
VDS,20180713,7.90,7.90,7.73,7.88,1750,7.90,7.90,7.73,7.88,0,100,0
VDS,20180712,7.80,7.88,7.80,7.88,590,7.80,7.88,7.80,7.88,0,0,0
VDS,20180711,7.88,7.88,7.49,7.80,730,7.88,7.88,7.49,7.80,0,0,0
VDS,20180710,8.05,8.15,7.89,7.89,390,8.05,8.15,7.89,7.89,0,0,0
VDS,20180709,7.98,7.99,7.80,7.97,550,7.98,7.99,7.80,7.97,0,240,0
VDS,20180706,7.72,7.90,7.49,7.90,2320,7.72,7.90,7.49,7.90,0,140,0
VDS,20180705,8.00,8.00,7.65,7.65,2120,8.00,8.00,7.65,7.65,0,10,0
VDS,20180704,7.32,8.00,7.32,8.00,36800,7.32,8.00,7.32,8.00,0,2000,0
VDS,20180703,8.10,8.20,7.80,7.80,9840,8.10,8.20,7.80,7.80,0,500,0
VDS,20180702,8.39,8.40,8.20,8.20,5330,8.39,8.40,8.20,8.20,0,3920,2050
VDS,20180629,8.49,8.49,8.40,8.48,10440,8.49,8.49,8.40,8.48,0,0,0
VDS,20180628,8.88,8.88,8.40,8.40,35580,8.88,8.88,8.40,8.40,0,0,0
VDS,20180627,8.80,8.97,8.79,8.97,18810,8.80,8.97,8.79,8.97,0,10,0
VDS,20180626,9.00,9.08,8.60,8.88,3340,9.00,9.08,8.60,8.88,0,10,0
VDS,20180625,9.19,9.20,9.09,9.18,5770,9.19,9.20,9.09,9.18,0,0,0
VDS,20180622,9.00,9.19,9.00,9.19,1850,9.00,9.19,9.00,9.19,0,0,0
VDS,20180621,9.00,9.00,8.90,9.00,6390,9.00,9.00,8.90,9.00,0,1000,0
VDS,20180620,9.10,9.30,9.10,9.30,4670,9.10,9.30,9.10,9.30,0,2500,0
VDS,20180619,9.40,9.50,8.80,9.00,55720,9.40,9.50,8.80,9.00,0,0,0
VDS,20180618,9.14,9.40,9.14,9.40,9440,9.14,9.40,9.14,9.40,0,1000,0
VDS,20180615,9.27,9.27,8.91,8.91,7420,10.20,10.20,9.80,9.80,0,0,0
VDS,20180614,9.14,9.19,9.09,9.09,28970,10.05,10.10,10.00,10.00,0,5000,0
VDS,20180613,9.09,9.18,9.09,9.14,7480,10.00,10.10,10.00,10.05,0,0,0
VDS,20180612,9.08,9.32,9.05,9.09,9680,9.99,10.25,9.96,10.00,0,500,0
VDS,20180611,9.18,9.32,9.14,9.18,38330,10.10,10.25,10.05,10.10,0,0,0
VDS,20180608,9.45,9.45,9.18,9.23,17170,10.40,10.40,10.10,10.15,0,1000,0
VDS,20180607,9.32,9.45,9.27,9.36,24830,10.25,10.40,10.20,10.30,0,0,0
VDS,20180606,9.09,9.40,9.09,9.18,28330,10.00,10.35,10.00,10.10,0,0,0
VDS,20180605,9.36,9.36,8.73,9.05,53260,10.30,10.30,9.60,9.96,0,2500,0
VDS,20180604,9.19,9.19,9.00,9.09,34160,10.10,10.10,9.90,10.00,0,10,0
VDS,20180601,9.31,9.72,9.04,9.05,12370,10.25,10.70,9.95,9.95,0,0,0
VDS,20180531,8.91,9.50,8.73,9.45,35340,9.80,10.45,9.60,10.40,0,10,0
VDS,20180530,8.45,8.91,8.45,8.92,24350,9.30,9.81,9.30,9.81,0,0,0
VDS,20180529,8.00,8.55,8.00,8.55,54400,8.80,9.41,8.80,9.41,0,0,460
VDS,20180528,8.45,8.45,7.86,8.00,105580,9.30,9.30,8.65,8.80,225000,5520,0
VDS,20180525,9.05,9.09,8.42,8.45,25260,9.95,9.99,9.26,9.30,0,0,0
VDS,20180524,9.27,9.27,9.05,9.05,31180,10.20,10.20,9.95,9.95,0,0,0
