<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
VGC,20151015,10.6000,10.8000,10.2000,10.2000,10100
VGC,20151016,10.2000,10.3000,9.9000,10.2000,34900
VGC,20151019,10.2000,10.3000,10.2000,10.2000,33400
VGC,20151020,10.2000,10.3000,10.2000,10.3000,38000
VGC,20151021,10.2000,10.2000,10.1000,10.1000,14200
VGC,20151022,10.1000,10.1000,10.0000,10.0000,16500
VGC,20151023,10.0000,10.0000,9.9000,9.9000,2100
VGC,20151026,9.8000,9.8000,9.8000,9.8000,7100
VGC,20151027,9.7000,9.7000,9.7000,9.7000,4800
VGC,20151028,9.5000,9.8000,9.0000,9.8000,31500
VGC,20151029,9.1000,9.3000,9.1000,9.3000,8100
VGC,20151030,9.2000,9.2000,8.9000,8.9000,5700
VGC,20151102,9.0000,9.0000,8.5000,8.5000,38700
VGC,20151103,8.8000,8.8000,8.8000,8.8000,600
VGC,20151104,8.5000,8.8000,8.0000,8.8000,12000
VGC,20151105,8.6000,8.9000,8.6000,8.9000,4200
VGC,20151106,9.0000,9.0000,8.8000,8.9000,30300
VGC,20151109,8.8000,8.8000,8.5000,8.5000,10600
VGC,20151110,8.7000,8.7000,8.6000,8.6000,3300
VGC,20151111,8.6000,8.6000,8.6000,8.6000,2900
VGC,20151112,8.6000,8.7000,8.6000,8.7000,2700
VGC,20151113,9.0000,9.0000,8.8000,9.0000,500
VGC,20151116,8.9000,8.9000,8.9000,8.9000,0
VGC,20151117,9.0000,9.0000,8.8000,8.8000,10300
VGC,20151118,8.8000,8.8000,7.5000,8.8000,5200
VGC,20151119,8.8000,8.8000,8.8000,8.8000,2000
VGC,20151120,8.8000,8.8000,8.8000,8.8000,18900
VGC,20151123,8.6000,8.7000,8.6000,8.6000,11000
VGC,20151124,8.6000,8.6000,8.5000,8.5000,2100
VGC,20151125,8.2000,8.3000,8.2000,8.2000,2300
VGC,20151126,8.5000,8.5000,7.7000,7.7000,6600
VGC,20151127,8.5000,8.5000,7.8000,7.8000,11000
VGC,20151130,8.6000,8.6000,8.6000,8.6000,100
VGC,20151201,8.2000,8.2000,8.2000,8.2000,100
VGC,20151202,7.6000,8.1000,7.6000,7.8000,10300
VGC,20151203,8.4000,8.4000,7.8000,7.8000,15900
VGC,20151204,7.8000,8.3000,7.8000,7.8000,137900
VGC,20151207,8.2000,8.9000,7.8000,7.8000,30400
VGC,20151208,8.0000,8.0000,8.0000,8.0000,100
VGC,20151209,7.7000,8.2000,7.7000,7.8000,11300
VGC,20151210,7.9000,7.9000,7.8000,7.8000,18200
VGC,20151211,7.8000,7.8000,7.7000,7.8000,5700
VGC,20151214,7.9000,7.9000,7.9000,7.9000,2000
VGC,20151215,7.6000,8.0000,7.6000,8.0000,2500
VGC,20151216,8.0000,8.2000,7.6000,7.6000,7700
VGC,20151217,8.2000,8.2000,8.2000,8.2000,100
VGC,20151218,8.2000,8.2000,8.2000,8.2000,0
VGC,20151221,8.0000,8.0000,8.0000,8.0000,1000
VGC,20151222,8.0000,8.0000,8.0000,8.0000,0
VGC,20151223,8.0000,8.0000,8.0000,8.0000,11100
VGC,20151224,8.0000,8.1000,8.0000,8.1000,4100
VGC,20151225,8.0000,8.0000,8.0000,8.0000,1000
VGC,20151228,7.8000,7.8000,7.8000,7.8000,1000
VGC,20151229,8.0000,8.0000,8.0000,8.0000,100
VGC,20151230,8.8000,8.8000,8.8000,8.8000,100
VGC,20151231,8.0000,8.0000,8.0000,8.0000,6400
VGC,20160104,9.2000,9.2000,8.9000,8.9000,1100
VGC,20160105,8.0000,8.0000,8.0000,8.0000,100
VGC,20160106,7.9000,8.0000,7.9000,8.0000,7700
VGC,20160107,8.8000,8.8000,7.8000,7.8000,1500
VGC,20160108,7.8000,7.8000,7.5000,7.5000,21800
VGC,20160111,7.6000,7.6000,7.6000,7.6000,0
VGC,20160112,8.4000,8.4000,8.4000,8.4000,100
VGC,20160113,7.9000,7.9000,7.5000,7.5000,10100
VGC,20160114,7.9000,7.9000,7.9000,7.9000,100
VGC,20160115,7.9000,7.9000,7.9000,7.9000,0
VGC,20160118,7.9000,7.9000,7.9000,7.9000,0
VGC,20160119,8.0000,8.0000,7.0000,7.0000,8500
VGC,20160120,7.7000,7.7000,7.7000,7.7000,0
VGC,20160121,7.7000,7.7000,7.7000,7.7000,0
VGC,20160122,7.7000,7.7000,7.7000,7.7000,0
VGC,20160125,7.5000,7.5000,7.5000,7.5000,1000
VGC,20160126,7.9000,7.9000,7.9000,7.9000,100
VGC,20160127,7.9000,7.9000,7.9000,7.9000,0
VGC,20160128,7.9000,7.9000,7.7000,7.7000,1200
VGC,20160129,7.7000,7.7000,7.7000,7.7000,2000
VGC,20160201,7.6000,7.9000,7.6000,7.9000,17000
VGC,20160202,7.7000,7.7000,7.6000,7.7000,17700
VGC,20160203,7.7000,7.9000,7.7000,7.9000,13800
VGC,20160204,7.9000,8.0000,7.9000,8.0000,3000
VGC,20160205,8.9000,9.0000,8.9000,9.0000,300
