<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SMB,20200421,29.90,29.90,29.00,29.80,5850,29.90,29.90,29.00,29.80,0,0,0
SMB,20200420,30.00,30.00,29.80,29.90,11940,30.00,30.00,29.80,29.90,0,1650,3060
SMB,20200417,29.90,30.00,29.50,29.90,3100,29.90,30.00,29.50,29.90,0,90,0
SMB,20200416,29.50,30.00,29.50,29.50,3220,29.50,30.00,29.50,29.50,0,42900,0
SMB,20200415,29.20,30.65,29.20,30.00,48800,29.20,30.65,29.20,30.00,0,42900,0
SMB,20200414,29.00,29.20,29.00,29.00,4640,29.00,29.20,29.00,29.00,0,3140,0
SMB,20200413,29.00,29.40,29.00,29.00,11970,29.00,29.40,29.00,29.00,0,3140,0
SMB,20200410,29.20,29.35,29.00,29.20,9230,29.20,29.35,29.00,29.20,0,100,0
SMB,20200409,29.20,29.50,29.20,29.20,16180,29.20,29.50,29.20,29.20,0,5660,0
SMB,20200408,29.00,29.20,28.90,29.20,15130,29.00,29.20,28.90,29.20,0,0,900
SMB,20200407,29.50,29.50,29.00,29.20,4150,29.50,29.50,29.00,29.20,0,5260,200
SMB,20200406,29.50,29.50,29.00,29.20,67480,29.50,29.50,29.00,29.20,0,5260,200
SMB,20200403,29.00,29.20,28.70,29.20,14180,29.00,29.20,28.70,29.20,0,6020,0
SMB,20200401,29.00,29.50,28.50,29.00,1800,29.00,29.50,28.50,29.00,0,0,20
SMB,20200331,29.50,29.50,28.40,28.50,15540,29.50,29.50,28.40,28.50,0,1000,0
SMB,20200330,29.00,29.50,28.50,29.00,3850,29.00,29.50,28.50,29.00,0,2520,0
SMB,20200327,30.00,30.00,29.00,29.50,30770,30.00,30.00,29.00,29.50,0,0,2290
SMB,20200326,29.90,29.90,29.00,29.00,23480,29.90,29.90,29.00,29.00,0,0,470
SMB,20200325,29.00,29.50,28.40,29.50,35410,29.00,29.50,28.40,29.50,0,3010,2390
