Ticker,Date,Open,High,Low,Close,Volume
GVR,3/22/2018 00:00:00,9.64824,9.91137,8.94655,9.56053,260800
GVR,3/23/2018 00:00:00,9.29739,9.29739,8.77112,9.20968,111800
GVR,3/26/2018 00:00:00,8.94655,9.20968,8.94655,9.03426,267800
GVR,3/27/2018 00:00:00,9.47281,9.64824,9.20968,9.56053,52200
GVR,3/28/2018 00:00:00,9.56053,10.3499,9.47281,10.0868,139800
GVR,3/29/2018 00:00:00,10.2622,10.7885,9.99908,10.4376,587200
GVR,3/30/2018 00:00:00,10.8762,11.4025,9.91137,10.7885,540800
GVR,4/2/2018 00:00:00,10.9639,11.4025,10.9639,11.3148,348000
GVR,4/3/2018 00:00:00,11.3148,11.4025,10.9639,11.0516,421300
GVR,4/4/2018 00:00:00,11.227,11.227,10.5253,10.5253,216100
GVR,4/5/2018 00:00:00,10.7008,10.8762,9.82366,9.91137,166200
GVR,4/6/2018 00:00:00,10.3499,10.3499,9.64824,9.73595,165600
GVR,4/9/2018 00:00:00,9.47281,9.47281,9.29739,9.47281,78200
GVR,4/10/2018 00:00:00,9.29739,9.82366,9.20968,9.73595,102000
GVR,4/11/2018 00:00:00,9.47281,9.82366,9.12197,9.29739,332300
GVR,4/12/2018 00:00:00,9.29739,9.56053,9.12197,9.56053,192400
GVR,4/13/2018 00:00:00,9.64824,9.64824,9.29739,9.29739,81100
GVR,4/16/2018 00:00:00,9.29739,9.3851,9.20968,9.20968,102600
GVR,4/17/2018 00:00:00,9.12197,9.47281,9.12197,9.47281,159800
GVR,4/18/2018 00:00:00,9.47281,9.56053,9.29739,9.3851,83800
GVR,4/19/2018 00:00:00,9.29739,9.3851,9.12197,9.3851,165400
GVR,4/20/2018 00:00:00,9.29739,9.3851,9.12197,9.29739,76100
GVR,4/23/2018 00:00:00,9.29739,9.29739,8.94655,9.29739,211500
GVR,4/24/2018 00:00:00,8.77112,9.12197,8.77112,9.03426,21100
GVR,4/26/2018 00:00:00,8.94655,9.03426,8.77112,8.77112,102600
GVR,4/27/2018 00:00:00,8.94655,9.03426,8.77112,8.85884,82200
GVR,5/2/2018 00:00:00,8.77112,8.77112,8.77112,8.77112,59200
GVR,5/3/2018 00:00:00,9.3851,9.3851,8.77112,9.20968,56200
GVR,5/4/2018 00:00:00,8.77112,9.12197,8.77112,9.03426,5500
GVR,5/7/2018 00:00:00,9.03426,9.12197,8.77112,8.85884,130900
GVR,5/8/2018 00:00:00,8.77112,9.03426,8.68341,8.77112,98300
GVR,5/9/2018 00:00:00,8.77112,8.85884,8.68341,8.85884,166300
GVR,5/10/2018 00:00:00,8.68341,8.94655,8.5957,8.77112,122500
GVR,5/11/2018 00:00:00,8.77112,8.77112,8.5957,8.68341,155800
GVR,5/14/2018 00:00:00,8.68341,8.68341,8.42028,8.68341,122000
GVR,5/15/2018 00:00:00,8.68341,8.77112,8.50799,8.77112,111100
GVR,5/16/2018 00:00:00,8.5957,8.5957,8.5957,8.5957,39000
GVR,5/17/2018 00:00:00,8.68341,8.77112,8.5957,8.5957,73100
GVR,5/18/2018 00:00:00,8.77112,8.77112,8.68341,8.77112,67100
GVR,5/21/2018 00:00:00,8.68341,8.77112,8.68341,8.68341,144400
GVR,5/22/2018 00:00:00,8.77112,8.77112,8.5957,8.5957,212200
GVR,5/23/2018 00:00:00,8.5957,8.5957,8.33257,8.33257,87700
GVR,5/24/2018 00:00:00,8.42028,8.50799,8.33257,8.42028,42700
GVR,5/25/2018 00:00:00,8.42028,8.50799,8.24486,8.24486,33000
