Ticker,Date,Open,High,Low,Close,Volume
VGC,10/16/2015 00:00:00,6.78996,6.85653,6.59025,6.78996,34900
VGC,10/19/2015 00:00:00,6.78996,6.85653,6.78996,6.78996,33400
VGC,10/20/2015 00:00:00,6.78996,6.85653,6.78996,6.85653,38000
VGC,10/21/2015 00:00:00,6.78996,6.78996,6.72339,6.72339,14200
VGC,10/22/2015 00:00:00,6.72339,6.72339,6.65682,6.65682,16500
VGC,10/23/2015 00:00:00,6.65682,6.65682,6.59025,6.59025,2100
VGC,10/26/2015 00:00:00,6.52369,6.52369,6.52369,6.52369,7100
VGC,10/27/2015 00:00:00,6.45712,6.45712,6.45712,6.45712,4800
VGC,10/28/2015 00:00:00,6.32398,6.52369,5.99114,6.52369,31500
VGC,10/29/2015 00:00:00,6.05771,6.19085,6.05771,6.19085,8100
VGC,10/30/2015 00:00:00,6.12428,6.12428,5.92457,5.92457,5700
VGC,11/2/2015 00:00:00,5.99114,5.99114,5.6583,5.6583,38700
VGC,11/3/2015 00:00:00,5.858,5.858,5.858,5.858,600
VGC,11/4/2015 00:00:00,5.6583,5.858,5.32546,5.858,12000
VGC,11/5/2015 00:00:00,5.72487,5.92457,5.72487,5.92457,4200
VGC,11/6/2015 00:00:00,5.99114,5.99114,5.858,5.92457,30300
VGC,11/9/2015 00:00:00,5.858,5.858,5.6583,5.6583,10600
VGC,11/10/2015 00:00:00,5.79144,5.79144,5.72487,5.72487,3300
VGC,11/11/2015 00:00:00,5.72487,5.72487,5.72487,5.72487,2900
VGC,11/12/2015 00:00:00,5.72487,5.79144,5.72487,5.79144,2700
VGC,11/13/2015 00:00:00,5.99114,5.99114,5.858,5.99114,500
VGC,11/17/2015 00:00:00,5.99114,5.99114,5.858,5.858,10300
VGC,11/18/2015 00:00:00,5.858,5.858,4.99262,5.858,5200
VGC,11/19/2015 00:00:00,5.858,5.858,5.858,5.858,2000
VGC,11/20/2015 00:00:00,5.858,5.858,5.858,5.858,18900
VGC,11/23/2015 00:00:00,5.72487,5.79144,5.72487,5.72487,11000
VGC,11/24/2015 00:00:00,5.72487,5.72487,5.6583,5.6583,2100
VGC,11/25/2015 00:00:00,5.45859,5.52516,5.45859,5.45859,2300
