Ticker,Date,Open,High,Low,Close,Volume
PPC,5/22/2006 00:00:00,11.4544,12.1189,11.3279,11.5494,273300
PPC,5/24/2006 00:00:00,11.2329,11.4228,10.4735,10.695,179700
PPC,5/26/2006 00:00:00,10.5685,10.7583,10.2204,10.3786,117500
PPC,5/29/2006 00:00:00,10.1888,10.3786,9.33442,9.46099,191300
PPC,5/31/2006 00:00:00,9.14457,9.33442,8.54337,8.76486,350300
PPC,6/1/2006 00:00:00,8.13202,9.6192,8.13202,9.42934,226600
PPC,6/2/2006 00:00:00,10.2204,10.3786,10.2204,10.3786,276300
PPC,6/5/2006 00:00:00,11.2013,11.3912,10.4102,10.7267,246900
PPC,6/6/2006 00:00:00,10.1255,11.0114,9.87233,10.0938,165300
PPC,6/7/2006 00:00:00,9.77741,9.96726,9.46099,9.58755,84700
PPC,6/8/2006 00:00:00,9.55591,9.96726,9.55591,9.87233,79300
PPC,6/9/2006 00:00:00,9.71412,10.0305,9.55591,9.80905,152200
PPC,6/12/2006 00:00:00,9.42934,9.58755,9.08128,9.20785,247400
PPC,6/13/2006 00:00:00,9.27336,9.27336,9.08017,9.17676,202500
PPC,6/14/2006 00:00:00,9.40216,9.53096,9.33776,9.49876,155200
PPC,6/15/2006 00:00:00,9.53096,9.56315,9.33776,9.46656,101600
PPC,6/16/2006 00:00:00,9.49876,9.49876,9.08017,9.20896,84400
PPC,6/19/2006 00:00:00,9.17676,9.17676,9.01577,9.08017,82500
PPC,6/20/2006 00:00:00,9.11237,9.11237,8.88697,8.98357,66100
PPC,6/21/2006 00:00:00,8.85477,8.85477,8.21079,8.43618,135900
PPC,6/22/2006 00:00:00,8.53278,9.20896,7.599,8.95137,126700
PPC,6/23/2006 00:00:00,9.49876,9.49876,8.85477,9.14457,131100
PPC,6/26/2006 00:00:00,8.85477,9.17676,8.62938,8.72598,88700
PPC,6/27/2006 00:00:00,8.66158,8.66158,8.56498,8.59718,92100
PPC,6/28/2006 00:00:00,9.01577,9.01577,8.62938,8.66158,82300
PPC,6/29/2006 00:00:00,8.69378,8.72598,8.62938,8.66158,78700
PPC,6/30/2006 00:00:00,8.79037,8.85477,8.69378,8.75817,45200
PPC,7/3/2006 00:00:00,8.82257,8.82257,8.69378,8.75817,85600
PPC,7/4/2006 00:00:00,8.75817,8.75817,8.53278,8.59718,58000
PPC,7/5/2006 00:00:00,8.53278,8.53278,8.43618,8.46838,70100
PPC,7/6/2006 00:00:00,8.46838,8.69378,8.37179,8.50058,58600
PPC,7/7/2006 00:00:00,8.56498,8.66158,8.53278,8.56498,53500
PPC,7/10/2006 00:00:00,8.66158,8.66158,8.50058,8.53278,19300
PPC,7/11/2006 00:00:00,8.53278,8.53278,8.46838,8.50058,41300
PPC,7/12/2006 00:00:00,8.46838,8.53278,8.37179,8.43618,54500
PPC,7/13/2006 00:00:00,8.50058,8.59718,8.43618,8.53278,44000
PPC,7/14/2006 00:00:00,8.56498,8.69378,8.43618,8.56498,124800
PPC,7/17/2006 00:00:00,8.75817,8.95137,7.7278,8.79037,167800
PPC,7/18/2006 00:00:00,8.62938,8.69378,8.59718,8.66158,69300
PPC,7/19/2006 00:00:00,8.62938,8.62938,8.43618,8.46838,64500
PPC,7/20/2006 00:00:00,8.37179,8.56498,8.37179,8.50058,102100
PPC,7/21/2006 00:00:00,9.01577,9.01577,8.53278,8.59718,120300
PPC,7/24/2006 00:00:00,8.59718,8.59718,8.46838,8.53278,154400
PPC,7/25/2006 00:00:00,8.37179,8.37179,7.8888,8.14639,145900
PPC,7/26/2006 00:00:00,7.37361,8.04979,7.37361,7.7922,201800
PPC,7/27/2006 00:00:00,7.8888,8.40398,7.8244,8.14639,288400
PPC,7/28/2006 00:00:00,8.37179,8.50058,8.24299,8.37179,142200
PPC,7/31/2006 00:00:00,8.21079,8.30739,7.98539,8.14639,171800
PPC,8/1/2006 00:00:00,7.98539,8.24299,7.8888,8.08199,196700
PPC,8/2/2006 00:00:00,8.04979,8.27519,7.8888,8.14639,297700
PPC,8/3/2006 00:00:00,8.37179,8.40398,8.27519,8.37179,266600
PPC,8/4/2006 00:00:00,8.37179,8.66158,8.37179,8.56498,214600
PPC,8/7/2006 00:00:00,8.56498,8.69378,8.40398,8.53278,206900
PPC,8/8/2006 00:00:00,8.53278,8.56498,8.43618,8.50058,135600
PPC,8/9/2006 00:00:00,8.53278,8.59718,8.50058,8.53278,117000
PPC,8/10/2006 00:00:00,8.53278,8.56498,8.43618,8.53278,109100
PPC,8/11/2006 00:00:00,8.50058,8.62938,8.46838,8.59718,218900
PPC,8/14/2006 00:00:00,8.69378,9.01577,8.62938,8.82257,254900
PPC,8/15/2006 00:00:00,9.01577,9.01577,8.79037,8.85477,305700
PPC,8/16/2006 00:00:00,9.01577,9.08017,8.95137,9.01577,198400
PPC,8/17/2006 00:00:00,9.17676,9.53096,9.17676,9.33776,499400
PPC,8/18/2006 00:00:00,9.33776,9.53096,9.17676,9.46656,517400
PPC,8/21/2006 00:00:00,9.49876,9.59535,9.40216,9.46656,138300
PPC,8/22/2006 00:00:00,9.17676,9.20896,9.01577,9.11237,225000
PPC,8/23/2006 00:00:00,9.08017,9.33776,9.01577,9.17676,292500
PPC,8/24/2006 00:00:00,9.30556,9.33776,9.17676,9.27336,96100
PPC,8/25/2006 00:00:00,9.27336,9.33776,9.20896,9.30556,108600
