Ticker,Date,Open,High,Low,Close,Volume
MBS,3/29/2016 00:00:00,2.3877,2.41871,2.26367,2.26367,182400
MBS,3/30/2016 00:00:00,2.32568,2.32568,2.20165,2.26367,46470
MBS,3/31/2016 00:00:00,2.23266,2.26367,2.10862,2.10862,317900
MBS,4/1/2016 00:00:00,2.10862,2.13963,2.01559,2.01559,195200
MBS,4/4/2016 00:00:00,1.98458,2.07761,1.98458,2.01559,85100
MBS,4/5/2016 00:00:00,1.98458,2.10862,1.95357,2.10862,118200
MBS,4/6/2016 00:00:00,2.10862,2.10862,2.01559,2.01559,22600
MBS,4/7/2016 00:00:00,2.07761,2.07761,2.01559,2.01559,47330
MBS,4/8/2016 00:00:00,2.01559,2.01559,1.98458,1.98458,36230
MBS,4/11/2016 00:00:00,1.98458,2.07761,1.98458,2.07761,77100
MBS,4/12/2016 00:00:00,2.01559,2.07761,2.01559,2.07761,12300
MBS,4/13/2016 00:00:00,2.01559,2.0466,1.98458,2.01559,31552
MBS,4/14/2016 00:00:00,2.01559,2.01559,1.95357,1.98458,81300
MBS,4/15/2016 00:00:00,1.98458,2.0466,1.98458,1.98458,123385
MBS,4/19/2016 00:00:00,2.01559,2.01559,1.92257,1.92257,37537
MBS,4/20/2016 00:00:00,1.95357,1.98458,1.92257,1.98458,124015
MBS,4/21/2016 00:00:00,1.95357,1.95357,1.89156,1.92257,99925
MBS,4/22/2016 00:00:00,1.89156,1.92257,1.86055,1.92257,167737
MBS,4/25/2016 00:00:00,1.95357,1.98458,1.95357,1.98458,68000
MBS,4/26/2016 00:00:00,1.92257,1.92257,1.89156,1.92257,57620
MBS,4/27/2016 00:00:00,1.92257,1.95357,1.89156,1.92257,24210
MBS,4/28/2016 00:00:00,1.92257,1.95357,1.86055,1.86055,104740
MBS,4/29/2016 00:00:00,1.89156,1.89156,1.86055,1.89156,55940
MBS,5/4/2016 00:00:00,1.7055,1.89156,1.7055,1.86055,36075
MBS,5/5/2016 00:00:00,1.82954,1.86055,1.82954,1.86055,79800
MBS,5/6/2016 00:00:00,1.86055,1.86055,1.82954,1.86055,33018
MBS,5/9/2016 00:00:00,1.82954,1.86055,1.79853,1.79853,33150
MBS,5/10/2016 00:00:00,1.79853,1.86055,1.79853,1.86055,24710
MBS,5/11/2016 00:00:00,1.82954,1.86055,1.82954,1.86055,16144
MBS,5/12/2016 00:00:00,1.86055,1.86055,1.82954,1.86055,8702
MBS,5/13/2016 00:00:00,1.86055,1.86055,1.79853,1.82954,41610
MBS,5/16/2016 00:00:00,1.82954,1.89156,1.82954,1.86055,50700
MBS,5/17/2016 00:00:00,1.86055,1.89156,1.86055,1.89156,59910
MBS,5/18/2016 00:00:00,1.86055,1.89156,1.86055,1.86055,17200
MBS,5/19/2016 00:00:00,1.86055,1.86055,1.86055,1.86055,16100
MBS,5/20/2016 00:00:00,1.86055,1.86055,1.82954,1.86055,43810
MBS,5/23/2016 00:00:00,1.86055,1.86055,1.82954,1.82954,8300
MBS,5/24/2016 00:00:00,1.82954,1.86055,1.82954,1.86055,5700
MBS,5/25/2016 00:00:00,1.82954,1.86055,1.79853,1.82954,60200
MBS,5/26/2016 00:00:00,1.82954,1.82954,1.79853,1.82954,8098
MBS,5/27/2016 00:00:00,1.82954,1.86055,1.79853,1.82954,57525
MBS,5/30/2016 00:00:00,1.82954,1.82954,1.79853,1.82954,13200
MBS,5/31/2016 00:00:00,1.82954,1.82954,1.79853,1.82954,22600
MBS,6/1/2016 00:00:00,1.82954,1.86055,1.82954,1.86055,5200
