Ticker,Date,Open,High,Low,Close,Volume
TNA,7/21/2005 00:00:00,1.20422,1.20422,1.20422,1.20422,30
TNA,7/22/2005 00:00:00,1.14507,1.20422,1.14507,1.14507,100
TNA,7/25/2005 00:00:00,1.09014,1.14507,1.09014,1.09014,10
TNA,7/26/2005 00:00:00,1.03943,1.03943,1.03943,1.03943,120
TNA,7/27/2005 00:00:00,0.988731,0.988731,0.988731,0.988731,20
TNA,7/28/2005 00:00:00,0.942252,0.942252,0.942252,0.942252,430
TNA,7/29/2005 00:00:00,0.895773,0.895773,0.895773,0.895773,60
TNA,8/1/2005 00:00:00,0.895773,0.895773,0.878872,0.878872,2300
TNA,8/2/2005 00:00:00,0.878872,0.887322,0.878872,0.887322,1240
TNA,8/3/2005 00:00:00,0.92535,0.929576,0.92535,0.92535,3250
TNA,8/4/2005 00:00:00,0.950702,0.954928,0.950702,0.954928,1850
TNA,8/5/2005 00:00:00,0.954928,0.963378,0.938026,0.938026,2690
TNA,8/8/2005 00:00:00,0.929576,0.929576,0.904224,0.904224,1140
TNA,8/9/2005 00:00:00,0.908449,0.908449,0.908449,0.908449,240
TNA,8/10/2005 00:00:00,0.908449,0.908449,0.887322,0.887322,2090
TNA,8/11/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,2090
TNA,8/12/2005 00:00:00,0.891548,0.891548,0.891548,0.891548,500
TNA,8/15/2005 00:00:00,0.891548,0.891548,0.891548,0.891548,600
TNA,8/16/2005 00:00:00,0.878872,0.891548,0.878872,0.878872,1000
TNA,8/17/2005 00:00:00,0.878872,0.878872,0.878872,0.878872,2130
TNA,8/18/2005 00:00:00,0.878872,0.878872,0.870421,0.870421,5850
TNA,8/19/2005 00:00:00,0.874646,0.878872,0.874646,0.874646,1840
TNA,8/22/2005 00:00:00,0.874646,0.874646,0.874646,0.874646,2700
TNA,8/23/2005 00:00:00,0.874646,0.895773,0.874646,0.895773,30
TNA,8/24/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,2000
TNA,8/25/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,500
TNA,8/26/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,500
TNA,8/29/2005 00:00:00,0.887322,0.887322,0.874646,0.874646,600
TNA,8/30/2005 00:00:00,0.878872,0.887322,0.878872,0.878872,2150
TNA,8/31/2005 00:00:00,0.874646,0.874646,0.874646,0.874646,3000
TNA,9/1/2005 00:00:00,0.874646,0.874646,0.874646,0.874646,50
TNA,9/7/2005 00:00:00,0.874646,0.887322,0.874646,0.887322,980
TNA,9/8/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,1230
TNA,9/9/2005 00:00:00,0.887322,0.891548,0.887322,0.887322,400
TNA,9/12/2005 00:00:00,0.878872,0.878872,0.878872,0.878872,400
TNA,9/13/2005 00:00:00,0.878872,0.887322,0.874646,0.887322,30
TNA,9/14/2005 00:00:00,0.887322,0.891548,0.887322,0.891548,10
TNA,9/15/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,180
TNA,9/16/2005 00:00:00,0.878872,0.887322,0.878872,0.878872,1960
TNA,9/19/2005 00:00:00,0.878872,0.887322,0.878872,0.887322,430
TNA,9/20/2005 00:00:00,0.887322,0.899998,0.887322,0.899998,1620
TNA,9/21/2005 00:00:00,0.899998,0.942252,0.887322,0.887322,2690
TNA,9/22/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,50
TNA,9/23/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,580
TNA,9/26/2005 00:00:00,0.878872,0.878872,0.866196,0.878872,560
TNA,9/27/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,9140
TNA,9/28/2005 00:00:00,0.887322,0.887322,0.887322,0.887322,2770
TNA,9/29/2005 00:00:00,0.887322,0.895773,0.887322,0.895773,600
TNA,9/30/2005 00:00:00,0.899998,0.938026,0.899998,0.938026,5420
TNA,10/3/2005 00:00:00,0.942252,0.942252,0.942252,0.942252,4260
TNA,10/4/2005 00:00:00,0.950702,0.954928,0.950702,0.950702,6050
TNA,10/5/2005 00:00:00,0.950702,0.959153,0.950702,0.959153,420
TNA,10/6/2005 00:00:00,0.954928,0.954928,0.954928,0.954928,540
TNA,10/7/2005 00:00:00,0.954928,0.954928,0.954928,0.954928,1010
TNA,10/10/2005 00:00:00,0.954928,0.954928,0.954928,0.954928,1000
TNA,10/11/2005 00:00:00,0.954928,0.963378,0.954928,0.963378,1030
TNA,10/12/2005 00:00:00,0.963378,0.967604,0.963378,0.967604,1010
TNA,10/13/2005 00:00:00,0.967604,0.992956,0.967604,0.992956,120
TNA,10/14/2005 00:00:00,0.992956,0.997181,0.992956,0.997181,760
TNA,10/17/2005 00:00:00,1.03521,1.03521,1.03521,1.03521,750
TNA,10/18/2005 00:00:00,1.03521,1.05634,1.03098,1.05634,5200
TNA,10/19/2005 00:00:00,1.05634,1.05634,1.05634,1.05634,3470
TNA,10/20/2005 00:00:00,1.09859,1.10704,1.09859,1.10704,150
TNA,10/21/2005 00:00:00,1.10704,1.11972,1.09859,1.11972,2230
TNA,10/24/2005 00:00:00,1.15352,1.17465,1.15352,1.17465,240
TNA,10/25/2005 00:00:00,1.17465,1.21267,1.17465,1.21267,2150
TNA,10/26/2005 00:00:00,1.21267,1.21267,1.15352,1.21267,3900
TNA,10/27/2005 00:00:00,1.20422,1.21267,1.20422,1.20422,1030
TNA,10/28/2005 00:00:00,1.20422,1.20422,1.20422,1.20422,1630
TNA,11/1/2005 00:00:00,1.18732,1.20422,1.18732,1.18732,300
TNA,11/2/2005 00:00:00,1.24648,1.24648,1.24648,1.24648,1600
TNA,11/3/2005 00:00:00,1.22112,1.24648,1.22112,1.22112,300
TNA,11/4/2005 00:00:00,1.22112,1.22535,1.21267,1.21267,800
TNA,11/7/2005 00:00:00,1.21267,1.21267,1.21267,1.21267,720
TNA,11/8/2005 00:00:00,1.21267,1.21267,1.20422,1.20422,450
TNA,11/9/2005 00:00:00,1.20422,1.24648,1.20422,1.24648,2650
TNA,11/10/2005 00:00:00,1.22112,1.24648,1.22112,1.22112,560
TNA,11/11/2005 00:00:00,1.22112,1.22112,1.22112,1.22112,310
TNA,11/14/2005 00:00:00,1.22112,1.22112,1.22112,1.22112,170
TNA,11/15/2005 00:00:00,1.27605,1.27605,1.27605,1.27605,10
TNA,11/16/2005 00:00:00,1.21267,1.27605,1.21267,1.21267,1800
TNA,11/17/2005 00:00:00,1.21267,1.21267,1.20422,1.21267,150
TNA,11/18/2005 00:00:00,1.21267,1.21267,1.21267,1.21267,320
TNA,11/21/2005 00:00:00,1.20422,1.21267,1.20422,1.20422,30
TNA,11/22/2005 00:00:00,1.20422,1.20422,1.20422,1.20422,250
TNA,11/23/2005 00:00:00,1.20422,1.2338,1.20422,1.2338,70
TNA,11/24/2005 00:00:00,1.20422,1.20422,1.20422,1.20422,630
TNA,11/25/2005 00:00:00,1.20422,1.23803,1.20422,1.23803,10
TNA,11/28/2005 00:00:00,1.23803,1.23803,1.22535,1.22535,110
TNA,11/29/2005 00:00:00,1.22535,1.22535,1.1831,1.1831,6100
TNA,11/30/2005 00:00:00,1.1831,1.22958,1.1831,1.22958,10
TNA,12/1/2005 00:00:00,1.22535,1.22958,1.22535,1.22535,210
TNA,12/2/2005 00:00:00,1.2338,1.2338,1.2338,1.2338,40
TNA,12/5/2005 00:00:00,1.2338,1.2338,1.20845,1.20845,310
TNA,12/6/2005 00:00:00,1.20845,1.20845,1.20845,1.20845,400
TNA,12/7/2005 00:00:00,1.20845,1.20845,1.20845,1.20845,1050
TNA,12/8/2005 00:00:00,1.20422,1.20422,1.20422,1.20422,1170
TNA,12/9/2005 00:00:00,1.20422,1.20845,1.20422,1.20845,240
TNA,12/13/2005 00:00:00,1.2507,1.2676,1.2507,1.2507,410
TNA,12/14/2005 00:00:00,1.2507,1.2507,1.2507,1.2507,2020
TNA,12/15/2005 00:00:00,1.28873,1.30986,1.28873,1.28873,1190
TNA,12/19/2005 00:00:00,1.28873,1.30986,1.28873,1.30986,10
TNA,12/20/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,20
TNA,12/21/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,10
TNA,12/22/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,590
TNA,12/23/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,10
TNA,12/26/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,200
TNA,12/27/2005 00:00:00,1.30986,1.30986,1.30986,1.30986,10
TNA,12/28/2005 00:00:00,1.28873,1.30986,1.28873,1.28873,1260
TNA,12/29/2005 00:00:00,1.28873,1.35211,1.28873,1.28873,630
TNA,12/30/2005 00:00:00,1.28873,1.30986,1.28873,1.30986,80
TNA,1/3/2006 00:00:00,1.28873,1.30986,1.28873,1.28873,70
TNA,1/4/2006 00:00:00,1.2676,1.28873,1.2676,1.2676,1100
TNA,1/5/2006 00:00:00,1.1662,1.2676,1.1662,1.1662,10
TNA,1/6/2006 00:00:00,1.1662,1.20845,1.1662,1.20845,550
TNA,1/9/2006 00:00:00,1.22112,1.22112,1.22112,1.22112,200
TNA,1/10/2006 00:00:00,1.20422,1.22112,1.20422,1.20422,800
TNA,1/11/2006 00:00:00,1.20422,1.20422,1.20422,1.20422,100
TNA,1/13/2006 00:00:00,1.20422,1.20422,1.20422,1.20422,1590
TNA,1/18/2006 00:00:00,1.20422,1.20422,1.20422,1.20422,200
TNA,1/19/2006 00:00:00,1.20422,1.20422,1.20422,1.20422,100
TNA,1/20/2006 00:00:00,1.18732,1.20422,1.18732,1.18732,30
TNA,1/24/2006 00:00:00,1.18732,1.18732,1.18732,1.18732,200
