Ticker,Date,Open,High,Low,Close,Volume
SNZ,11/21/2017 00:00:00,13.1188,13.1188,13.1188,13.1188,200
SNZ,11/22/2017 00:00:00,15.0791,15.0791,15.0791,15.0791,14200
SNZ,11/23/2017 00:00:00,17.341,17.341,15.0791,17.341,21000
SNZ,11/24/2017 00:00:00,19.8291,19.8291,19.8291,19.8291,24100
SNZ,11/27/2017 00:00:00,22.7695,22.7695,19.7537,20.1306,28600
SNZ,11/28/2017 00:00:00,19.0751,19.9798,17.9442,19.6029,10300
SNZ,11/29/2017 00:00:00,18.095,18.095,16.587,17.9442,10500
SNZ,11/30/2017 00:00:00,16.587,16.6624,14.7021,14.7775,39900
SNZ,12/1/2017 00:00:00,13.4204,15.0791,13.4204,14.2498,27300
SNZ,12/4/2017 00:00:00,15.0037,15.0791,13.9482,15.0037,6800
SNZ,12/5/2017 00:00:00,14.3252,14.3252,14.3252,14.3252,2100
SNZ,12/6/2017 00:00:00,14.3252,14.8529,13.5712,13.7974,7300
SNZ,12/7/2017 00:00:00,13.5712,14.3252,13.5712,14.2498,3500
SNZ,12/8/2017 00:00:00,13.9482,13.9482,13.5712,13.5712,6000
SNZ,12/11/2017 00:00:00,13.722,13.722,13.5712,13.5712,3900
SNZ,12/12/2017 00:00:00,13.1942,13.2696,12.8173,12.8927,6000
SNZ,12/13/2017 00:00:00,12.968,12.968,12.4403,12.4403,2400
SNZ,12/14/2017 00:00:00,12.6665,12.7419,12.2141,12.2141,6900
SNZ,12/15/2017 00:00:00,13.4958,13.4958,12.4403,13.1188,2900
SNZ,12/18/2017 00:00:00,12.7419,12.8173,12.5157,12.5157,4700
SNZ,12/19/2017 00:00:00,12.6665,12.6665,12.4403,12.4403,2700
SNZ,12/20/2017 00:00:00,12.2895,12.5157,12.0633,12.5157,1700
SNZ,12/21/2017 00:00:00,11.9125,12.2141,11.9125,12.0633,2600
SNZ,12/22/2017 00:00:00,11.6863,11.7617,11.6863,11.6863,2400
SNZ,12/25/2017 00:00:00,11.6863,11.6863,11.3847,11.3847,3000
SNZ,12/26/2017 00:00:00,12.8173,12.8173,12.0633,12.0633,6600
SNZ,12/27/2017 00:00:00,11.7617,12.0633,11.5355,11.5355,6000
SNZ,12/28/2017 00:00:00,12.0633,12.0633,11.3847,11.5355,2000
SNZ,12/29/2017 00:00:00,12.8173,12.8173,11.5355,11.6109,3800
SNZ,1/2/2018 00:00:00,12.0633,12.0633,11.9125,11.9125,500
SNZ,1/3/2018 00:00:00,12.0633,12.0633,12.0633,12.0633,4400
SNZ,1/4/2018 00:00:00,11.8371,11.9879,10.5554,10.5554,26700
SNZ,1/5/2018 00:00:00,11.3847,12.4403,10.9324,11.0078,24000
SNZ,1/8/2018 00:00:00,11.0078,11.0078,10.7062,10.7062,1700
SNZ,1/9/2018 00:00:00,10.9324,11.2339,10.9324,11.2339,8600
SNZ,1/10/2018 00:00:00,11.1586,12.5157,11.1586,12.5157,80100
SNZ,1/11/2018 00:00:00,14.1744,14.2498,13.9482,14.0236,35200
SNZ,1/12/2018 00:00:00,14.0236,14.0236,12.6665,12.8173,6600
SNZ,1/15/2018 00:00:00,12.8173,13.5712,11.7617,13.4204,18700
SNZ,1/16/2018 00:00:00,13.4958,13.4958,11.9879,12.0633,2800
SNZ,1/17/2018 00:00:00,12.2141,12.2141,10.9324,12.1387,11100
SNZ,1/19/2018 00:00:00,11.7617,12.8927,11.7617,12.8173,13500
SNZ,1/22/2018 00:00:00,12.8173,12.8173,11.9879,11.9879,3900
SNZ,1/23/2018 00:00:00,12.5911,12.8173,12.0633,12.0633,3600
SNZ,1/24/2018 00:00:00,11.6863,11.6863,11.4601,11.5355,3500
SNZ,1/25/2018 00:00:00,12.0633,12.0633,11.3093,11.3093,9100
SNZ,1/26/2018 00:00:00,11.6109,11.6109,11.5355,11.6109,4000
SNZ,1/29/2018 00:00:00,12.0633,12.2141,12.0633,12.0633,12100
SNZ,1/30/2018 00:00:00,11.6863,11.6863,11.2339,11.6863,3000
SNZ,1/31/2018 00:00:00,12.8173,12.8173,11.3093,12.0633,1400
SNZ,2/1/2018 00:00:00,11.3847,11.3847,11.3093,11.3093,2400
SNZ,2/2/2018 00:00:00,11.6863,11.6863,11.3093,11.3093,700
SNZ,2/5/2018 00:00:00,11.0078,11.0078,11.0078,11.0078,200
SNZ,2/6/2018 00:00:00,10.5554,10.5554,10.5554,10.5554,1000
SNZ,2/7/2018 00:00:00,11.3093,11.3093,11.1586,11.3093,2600
SNZ,2/8/2018 00:00:00,11.1586,11.1586,11.1586,11.1586,1000
SNZ,2/9/2018 00:00:00,12.0633,12.0633,12.0633,12.0633,1200
SNZ,2/12/2018 00:00:00,12.0633,12.0633,12.0633,12.0633,1400
SNZ,2/13/2018 00:00:00,12.0633,12.0633,12.0633,12.0633,100
SNZ,2/21/2018 00:00:00,10.9324,10.9324,10.9324,10.9324,600
SNZ,2/22/2018 00:00:00,11.3093,11.9125,11.1586,11.1586,1200
