Ticker,Date,Open,High,Low,Close,Volume
GIL,04/01/2002 00:00:00,1.76089,1.76089,1.76089,1.76089,9500
GIL,07/01/2002 00:00:00,1.79274,1.79274,1.79274,1.79274,14000
GIL,09/01/2002 00:00:00,1.82459,1.82459,1.82459,1.82459,7900
GIL,11/01/2002 00:00:00,1.86099,1.86099,1.86099,1.86099,19800
GIL,14/01/2002 00:00:00,1.86099,1.86099,1.86099,1.86099,2000
GIL,16/01/2002 00:00:00,1.82459,1.82459,1.82459,1.82459,300
GIL,18/01/2002 00:00:00,1.78819,1.78819,1.78819,1.78819,100
GIL,21/01/2002 00:00:00,1.78819,1.78819,1.78819,1.78819,8000
GIL,23/01/2002 00:00:00,1.78819,1.78819,1.78819,1.78819,13400
GIL,25/01/2002 00:00:00,1.78819,1.78819,1.78819,1.78819,17600
GIL,28/01/2002 00:00:00,1.82004,1.82004,1.82004,1.82004,8000
GIL,30/01/2002 00:00:00,1.82004,1.82004,1.82004,1.82004,14700
GIL,01/02/2002 00:00:00,1.78364,1.78364,1.78364,1.78364,400
GIL,04/02/2002 00:00:00,1.78364,1.78364,1.78364,1.78364,100
GIL,06/02/2002 00:00:00,1.75179,1.75179,1.75179,1.75179,1500
GIL,08/02/2002 00:00:00,1.78364,1.78364,1.78364,1.78364,4100
GIL,18/02/2002 00:00:00,1.78364,1.78364,1.78364,1.78364,1100
GIL,20/02/2002 00:00:00,1.75179,1.75179,1.75179,1.75179,4200
GIL,22/02/2002 00:00:00,1.71994,1.71994,1.71994,1.71994,300
GIL,25/02/2002 00:00:00,1.71994,1.71994,1.71994,1.71994,700
GIL,27/02/2002 00:00:00,1.72904,1.72904,1.72904,1.72904,4500
GIL,01/03/2002 00:00:00,1.76089,1.76089,1.76089,1.76089,14500
GIL,04/03/2002 00:00:00,1.79274,1.79274,1.79274,1.79274,9100
GIL,05/03/2002 00:00:00,1.79274,1.79274,1.79274,1.79274,10600
GIL,06/03/2002 00:00:00,1.79274,1.79274,1.79274,1.79274,1000
GIL,07/03/2002 00:00:00,1.77454,1.77454,1.77454,1.77454,9300
GIL,08/03/2002 00:00:00,1.77454,1.77454,1.77454,1.77454,4400
