Ticker,Date,Open,High,Low,Close,Volume
DSE,7/1/2024 00:00:00,26.3347,26.3347,21.0678,25.1057,1.2504e+006
DSE,7/2/2024 00:00:00,25.1057,25.3252,25.0619,25.1935,719800
DSE,7/3/2024 00:00:00,25.1935,25.4569,24.1401,24.5791,656000
DSE,7/4/2024 00:00:00,24.4913,24.5791,23.4379,23.6134,555600
DSE,7/5/2024 00:00:00,23.5696,23.6134,22.6917,22.6917,509400
DSE,7/8/2024 00:00:00,22.6478,23.7012,22.6478,23.7012,195100
DSE,7/9/2024 00:00:00,23.789,23.8768,23.6573,23.7451,299200
DSE,7/10/2024 00:00:00,23.7451,23.8768,23.5257,23.5257,258000
DSE,7/11/2024 00:00:00,23.5257,23.8329,23.5257,23.789,233700
DSE,7/12/2024 00:00:00,23.789,23.8768,23.6134,23.7012,208400
DSE,7/15/2024 00:00:00,23.7012,23.8768,23.4379,23.5696,238300
DSE,7/16/2024 00:00:00,23.5696,23.7012,23.4818,23.5257,177700
DSE,7/17/2024 00:00:00,23.5257,23.789,23.0429,23.1745,315500
DSE,7/18/2024 00:00:00,23.1745,23.3062,22.1211,22.5162,354900
DSE,7/19/2024 00:00:00,22.5162,22.604,22.0773,22.2089,293400
DSE,7/22/2024 00:00:00,22.4284,22.4284,21.6822,21.8578,324100
DSE,7/23/2024 00:00:00,21.8578,21.9895,21.6822,21.7261,206700
DSE,7/24/2024 00:00:00,21.7261,22.2967,21.5945,21.9456,277000
DSE,7/25/2024 00:00:00,21.9456,22.0773,21.7261,22.0773,273300
DSE,7/26/2024 00:00:00,22.0773,22.5162,22.0773,22.5162,342500
DSE,7/29/2024 00:00:00,22.5162,22.6917,22.5162,22.6478,323400
DSE,7/30/2024 00:00:00,22.6478,22.6478,22.3406,22.5162,225500
DSE,7/31/2024 00:00:00,22.5162,22.604,22.3406,22.4723,185300
DSE,8/1/2024 00:00:00,22.4723,22.4723,21.8578,21.8578,239800
DSE,8/2/2024 00:00:00,21.8578,22.165,21.77,22.165,300700
DSE,8/5/2024 00:00:00,22.165,22.165,20.8922,20.8922,327000
DSE,8/6/2024 00:00:00,20.8922,21.6822,20.8922,21.5945,474900
DSE,8/7/2024 00:00:00,21.5945,21.8139,21.5506,21.7261,218900
DSE,8/8/2024 00:00:00,21.7261,21.9456,21.6822,21.6822,167000
DSE,8/9/2024 00:00:00,21.6822,22.2967,21.6383,22.2528,382500
DSE,8/12/2024 00:00:00,22.2528,22.8234,22.2528,22.8234,405800
DSE,8/13/2024 00:00:00,22.8234,22.999,22.6917,22.8234,265400
DSE,8/14/2024 00:00:00,22.8234,22.9112,22.6478,22.6478,200600
DSE,8/15/2024 00:00:00,22.6478,22.6478,22.2089,22.2089,189100
DSE,8/16/2024 00:00:00,22.2089,22.5162,21.8139,22.5162,415400
DSE,8/19/2024 00:00:00,22.5162,22.5601,22.0334,22.0334,183000
DSE,8/20/2024 00:00:00,22.0334,22.4284,22.0334,22.4284,211200
DSE,8/21/2024 00:00:00,22.4284,22.6478,22.2967,22.5601,226000
DSE,8/22/2024 00:00:00,22.5601,22.5601,22.165,22.4723,275900
DSE,8/23/2024 00:00:00,22.4723,22.5162,22.2967,22.4284,140800
DSE,8/26/2024 00:00:00,22.4284,22.5162,22.2967,22.4284,109400
DSE,8/27/2024 00:00:00,22.4284,22.4284,22.1211,22.2089,117400
DSE,8/28/2024 00:00:00,22.2089,22.2967,22.0773,22.2089,118300
DSE,8/29/2024 00:00:00,22.1211,22.2089,21.8578,21.9456,155000
DSE,8/30/2024 00:00:00,21.9456,21.9456,21.5506,21.77,147000
DSE,9/4/2024 00:00:00,21.77,21.77,21.4628,21.5945,107800
DSE,9/5/2024 00:00:00,21.5945,21.8578,21.5067,21.7261,247800
DSE,9/6/2024 00:00:00,21.7261,23.2184,21.6822,23.2184,1.0278e+006
DSE,9/9/2024 00:00:00,23.1745,23.4818,22.8234,23.4818,434000
DSE,9/10/2024 00:00:00,23.3501,23.4379,22.604,22.604,206800
DSE,9/11/2024 00:00:00,22.604,22.9112,21.6822,22.9112,379700
DSE,9/12/2024 00:00:00,22.8234,23.2623,22.8234,23.2623,245900
DSE,9/13/2024 00:00:00,23.1745,23.4379,23.1745,23.394,256500
DSE,9/16/2024 00:00:00,23.394,23.4379,22.8234,23.1306,197300
DSE,9/17/2024 00:00:00,23.1306,23.1306,22.4723,22.9112,230800
DSE,9/18/2024 00:00:00,22.9112,22.9112,22.6917,22.6917,153900
DSE,9/19/2024 00:00:00,22.6917,22.8234,22.2528,22.2528,225000
DSE,9/20/2024 00:00:00,22.2528,22.4723,21.9895,22.3845,197500
DSE,9/23/2024 00:00:00,22.3845,22.5162,22.2089,22.2089,121400
DSE,9/24/2024 00:00:00,22.2089,22.2967,20.6727,21.8578,232300
DSE,9/25/2024 00:00:00,21.8578,22.1211,21.77,22.1211,134800
DSE,9/26/2024 00:00:00,22.1211,22.2967,22.0334,22.165,140800
DSE,9/27/2024 00:00:00,22.165,22.2967,21.9895,22.0773,149100
DSE,9/30/2024 00:00:00,22.0773,22.1211,21.9017,22.0334,161800
DSE,10/1/2024 00:00:00,22.0334,22.5162,22.0334,22.5162,349800
DSE,10/2/2024 00:00:00,22.5162,22.7356,22.0773,22.7356,412400
DSE,10/3/2024 00:00:00,22.7356,22.9112,22.6917,22.8234,193900
DSE,10/4/2024 00:00:00,22.8234,22.8673,22.6478,22.7795,177300
DSE,10/7/2024 00:00:00,22.7356,23.0429,22.6478,22.6478,207800
DSE,10/8/2024 00:00:00,22.6478,22.7795,22.5601,22.6478,215800
DSE,10/9/2024 00:00:00,22.6478,22.8234,22.604,22.7795,224800
DSE,10/10/2024 00:00:00,22.7795,22.8673,22.6917,22.7795,219600
DSE,10/11/2024 00:00:00,22.7356,22.7795,22.6478,22.7795,149700
DSE,10/14/2024 00:00:00,22.7795,22.7795,22.3845,22.6478,141200
DSE,10/15/2024 00:00:00,22.6478,22.6478,21.9017,21.9456,269900
DSE,10/16/2024 00:00:00,21.9456,21.9895,21.8139,21.8139,156500
DSE,10/17/2024 00:00:00,21.8139,21.9017,21.6822,21.9017,167100
DSE,10/18/2024 00:00:00,21.9456,22.0334,21.8139,21.9017,123500
DSE,10/21/2024 00:00:00,21.9017,21.9456,21.6822,21.6822,160000
DSE,10/22/2024 00:00:00,21.6822,21.6822,21.5067,21.6383,150500
DSE,10/23/2024 00:00:00,21.6383,21.7261,21.5506,21.6822,157400
DSE,10/24/2024 00:00:00,21.77,21.77,21.5945,21.6822,157900
DSE,10/25/2024 00:00:00,21.6822,21.77,21.5945,21.6822,156400
DSE,10/28/2024 00:00:00,21.6822,21.7261,21.5945,21.6383,163300
DSE,10/29/2024 00:00:00,21.6383,21.77,21.6383,21.6822,175800
DSE,10/30/2024 00:00:00,21.6822,21.77,21.5067,21.5506,162900
DSE,10/31/2024 00:00:00,21.5506,21.6383,21.375,21.6383,176000
DSE,11/1/2024 00:00:00,21.6383,21.6383,21.0678,21.5067,172600
DSE,11/4/2024 00:00:00,21.5067,21.5067,21.1117,21.4628,176400
DSE,11/5/2024 00:00:00,21.4628,21.4628,21.2872,21.4189,146100
