Ticker,Date,Open,High,Low,Close,Volume
SJS,7/7/2006 00:00:00,3.34767,3.48025,3.34767,3.48025,161010
SJS,7/10/2006 00:00:00,3.64598,3.64598,3.64598,3.64598,24380
SJS,7/11/2006 00:00:00,3.8117,3.8117,3.8117,3.8117,11700
SJS,7/12/2006 00:00:00,3.97743,3.97743,3.97743,3.97743,26180
SJS,7/13/2006 00:00:00,4.1763,4.1763,4.1763,4.1763,13960
SJS,7/14/2006 00:00:00,4.1763,4.37517,4.1763,4.1763,103080
SJS,7/17/2006 00:00:00,4.1763,4.37517,4.1763,4.20945,102730
SJS,7/18/2006 00:00:00,4.20945,4.20945,4.11001,4.11001,36450
SJS,7/19/2006 00:00:00,3.94428,3.94428,3.91114,3.94428,87770
SJS,7/20/2006 00:00:00,3.97743,4.11001,3.97743,4.11001,50890
SJS,7/21/2006 00:00:00,4.11001,4.14316,4.07687,4.07687,39150
SJS,7/24/2006 00:00:00,4.07687,4.07687,4.04372,4.04372,36670
SJS,7/25/2006 00:00:00,3.91114,3.91114,3.87799,3.87799,39630
SJS,7/26/2006 00:00:00,3.84485,3.84485,3.8117,3.8117,73210
SJS,7/27/2006 00:00:00,3.91114,3.97743,3.91114,3.94428,40540
SJS,7/28/2006 00:00:00,3.94428,4.01057,3.91114,3.91114,23270
SJS,7/31/2006 00:00:00,3.84485,3.84485,3.8117,3.8117,33530
SJS,8/1/2006 00:00:00,3.8117,3.8117,3.64598,3.64598,53820
SJS,8/2/2006 00:00:00,3.64598,3.77856,3.64598,3.77856,53900
SJS,8/3/2006 00:00:00,3.87799,3.94428,3.87799,3.94428,56770
SJS,8/4/2006 00:00:00,4.01057,4.11001,4.01057,4.01057,56810
SJS,8/7/2006 00:00:00,3.91114,3.91114,3.91114,3.91114,58840
SJS,8/8/2006 00:00:00,3.94428,3.94428,3.94428,3.94428,48260
SJS,8/9/2006 00:00:00,3.94428,3.97743,3.94428,3.94428,42050
SJS,8/10/2006 00:00:00,3.94428,3.94428,3.91114,3.94428,4900
SJS,8/11/2006 00:00:00,4.01057,4.04372,4.01057,4.04372,63830
SJS,8/14/2006 00:00:00,4.24259,4.24259,4.24259,4.24259,60710
SJS,8/15/2006 00:00:00,4.24259,4.24259,4.11001,4.20945,48460
SJS,8/16/2006 00:00:00,4.24259,4.40832,4.24259,4.40832,74470
SJS,8/17/2006 00:00:00,4.40832,4.47461,4.40832,4.40832,27050
SJS,8/18/2006 00:00:00,4.34203,4.34203,4.34203,4.34203,15530
SJS,8/21/2006 00:00:00,4.34203,4.34203,4.30888,4.30888,33360
