<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
C32,20180213,35.90,35.90,35.45,35.80,35720,35.90,35.90,35.45,35.80,0,30,0
C32,20180212,35.20,36.10,35.20,35.30,63070,35.20,36.10,35.20,35.30,0,40,0
C32,20180209,34.40,35.50,34.40,35.20,78580,34.40,35.50,34.40,35.20,0,49290,0
C32,20180208,33.50,36.00,33.50,35.50,38090,33.50,36.00,33.50,35.50,0,32020,930
C32,20180207,33.65,35.60,33.65,35.20,20650,33.65,35.60,33.65,35.20,0,200,0
C32,20180206,33.90,35.00,33.05,33.90,208090,33.90,35.00,33.05,33.90,0,150,120
C32,20180205,37.10,37.45,35.50,35.50,112010,37.10,37.45,35.50,35.50,20000,10,0
C32,20180202,37.60,37.60,37.10,37.10,41810,37.60,37.60,37.10,37.10,0,0,0
C32,20180201,37.50,37.90,37.10,37.45,174300,37.50,37.90,37.10,37.45,0,0,300
C32,20180131,37.80,38.10,37.20,37.50,119670,37.80,38.10,37.20,37.50,0,0,0
C32,20180130,36.80,37.90,36.10,37.80,228520,36.80,37.90,36.10,37.80,0,10,0
C32,20180129,37.40,37.90,36.70,36.80,155900,37.40,37.90,36.70,36.80,0,20,0
C32,20180126,37.40,37.40,36.90,37.40,156050,37.40,37.40,36.90,37.40,0,8230,0
C32,20180125,37.55,38.00,37.00,37.50,215890,37.55,38.00,37.00,37.50,0,7300,3500
C32,20180122,38.10,38.10,37.45,37.55,185740,38.10,38.10,37.45,37.55,0,11470,0
C32,20180119,37.90,38.60,37.90,38.10,160220,37.90,38.60,37.90,38.10,0,20,0
C32,20180118,38.00,38.10,37.20,37.90,258760,38.00,38.10,37.20,37.90,0,500,0
C32,20180117,39.00,39.60,38.00,38.00,142770,39.00,39.60,38.00,38.00,0,1870,0
C32,20180116,39.45,39.45,38.70,39.00,181410,39.45,39.45,38.70,39.00,0,0,3150
C32,20180115,39.00,39.50,39.00,39.45,146910,39.00,39.50,39.00,39.45,0,0,1600
C32,20180112,39.50,40.90,39.50,39.50,209440,39.50,40.90,39.50,39.50,0,10,0
C32,20180111,39.75,40.50,39.40,40.00,205900,39.75,40.50,39.40,40.00,0,20,0
C32,20180110,38.00,40.50,38.00,39.75,593580,38.00,40.50,38.00,39.75,0,1640,1320
C32,20180109,38.20,38.40,37.90,38.10,139260,38.20,38.40,37.90,38.10,0,0,0
C32,20180108,37.60,38.60,37.60,38.20,153090,37.60,38.60,37.60,38.20,0,100,0
C32,20180105,37.90,38.00,37.50,37.55,141140,37.90,38.00,37.50,37.55,0,2500,0
C32,20180104,38.20,38.65,37.70,37.90,146610,38.20,38.65,37.70,37.90,0,0,0
C32,20180103,38.80,38.85,38.05,38.50,231950,38.80,38.85,38.05,38.50,167810,0,16820
C32,20180102,38.75,38.90,38.30,38.75,173600,38.75,38.90,38.30,38.75,0,0,0
C32,20171229,38.30,38.60,38.05,38.30,227710,38.30,38.60,38.05,38.30,0,0,0
C32,20171228,37.50,38.30,37.50,38.10,212960,37.50,38.30,37.50,38.10,0,3500,16260
C32,20171227,37.00,37.80,37.00,37.50,157430,37.00,37.80,37.00,37.50,0,0,0
