<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
CSV,20180212,38.40,39.40,38.00,39.40,34080,38.40,39.40,38.00,39.40,0,9910,0
CSV,20180209,37.00,38.40,37.00,38.00,35540,37.00,38.40,37.00,38.00,0,6000,0
CSV,20180208,38.60,38.60,37.90,38.00,104260,38.60,38.60,37.90,38.00,0,1300,1380
CSV,20180207,38.80,39.40,38.20,38.95,52290,38.80,39.40,38.20,38.95,0,10650,5400
CSV,20180206,38.10,39.50,37.20,38.10,71370,38.10,39.50,37.20,38.10,0,3000,0
CSV,20180205,40.50,41.10,39.50,39.50,183580,40.50,41.10,39.50,39.50,0,500,13100
CSV,20180202,39.20,40.20,39.10,40.00,120110,39.20,40.20,39.10,40.00,0,5000,27400
CSV,20180201,38.50,39.80,38.50,39.20,87360,38.50,39.80,38.50,39.20,0,500,16250
CSV,20180131,38.10,38.60,38.10,38.50,79130,38.10,38.60,38.10,38.50,0,1600,16900
CSV,20180130,38.00,38.30,38.00,38.20,36750,38.00,38.30,38.00,38.20,0,100,6500
CSV,20180129,39.30,39.30,38.10,38.65,46030,39.30,39.30,38.10,38.65,0,200,11400
CSV,20180126,38.10,39.80,38.10,38.80,15420,38.10,39.80,38.10,38.80,0,0,0
CSV,20180125,38.30,40.00,38.30,38.80,74350,38.30,40.00,38.30,38.80,0,0,1070
CSV,20180122,37.30,37.95,37.00,37.95,85930,37.30,37.95,37.00,37.95,0,0,1100
CSV,20180119,38.00,38.10,37.30,37.30,81470,38.00,38.10,37.30,37.30,0,0,400
CSV,20180118,37.10,38.85,37.10,37.85,10590,37.10,38.85,37.10,37.85,0,0,20
CSV,20180117,39.40,39.40,38.40,39.00,23130,39.40,39.40,38.40,39.00,0,0,1000
CSV,20180116,38.95,39.40,38.50,39.00,46860,38.95,39.40,38.50,39.00,0,0,0
CSV,20180115,38.65,39.00,38.00,39.00,71720,38.65,39.00,38.00,39.00,0,1000,200
CSV,20180112,38.65,39.60,38.65,38.65,49680,38.65,39.60,38.65,38.65,0,310,4800
CSV,20180111,39.50,39.80,38.95,39.00,70640,39.50,39.80,38.95,39.00,0,300,0
CSV,20180110,38.40,39.50,38.40,39.40,170600,38.40,39.50,38.40,39.40,0,0,1260
CSV,20180109,39.10,39.10,38.40,38.70,38690,39.10,39.10,38.40,38.70,0,1100,20
CSV,20180108,39.50,39.50,38.40,39.10,61220,39.50,39.50,38.40,39.10,0,1020,0
