<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
TTB,20180213,11.10,11.20,10.90,11.00,303800,11.10,11.20,10.90,11.00,0,0,0
TTB,20180212,10.90,11.10,10.80,11.00,256700,10.90,11.10,10.80,11.00,0,0,0
TTB,20180209,11.40,11.40,10.40,10.90,494240,11.40,11.40,10.40,10.90,0,0,100
TTB,20180208,11.40,11.60,11.30,11.50,686500,11.40,11.60,11.30,11.50,0,0,0
TTB,20180207,11.40,11.70,11.20,11.50,360000,11.40,11.70,11.20,11.50,0,0,0
TTB,20180206,11.70,11.70,10.70,11.40,270650,11.70,11.70,10.70,11.40,0,0,400
TTB,20180205,12.10,12.10,11.80,11.80,315500,12.10,12.10,11.80,11.80,0,0,300
TTB,20180202,11.90,12.10,11.80,12.10,622200,11.90,12.10,11.80,12.10,0,0,0
TTB,20180201,11.80,12.00,11.60,12.00,320700,11.80,12.00,11.60,12.00,0,0,0
TTB,20180131,11.90,12.00,11.70,11.90,282550,11.90,12.00,11.70,11.90,23000,0,0
TTB,20180130,12.00,12.20,11.70,11.90,481400,12.00,12.20,11.70,11.90,0,0,0
TTB,20180129,12.00,12.00,11.70,12.00,248122,12.00,12.00,11.70,12.00,0,0,0
TTB,20180126,12.10,12.20,11.90,12.10,395600,12.10,12.20,11.90,12.10,0,0,0
TTB,20180125,12.30,12.40,11.90,12.10,433230,12.30,12.40,11.90,12.10,0,0,0
TTB,20180124,12.20,12.30,11.90,12.30,668500,12.20,12.30,11.90,12.30,0,0,0
TTB,20180123,12.40,12.70,12.30,12.30,594257,12.40,12.70,12.30,12.30,0,0,0
TTB,20180122,12.20,12.80,12.20,12.50,968720,12.20,12.80,12.20,12.50,0,0,0
TTB,20180119,11.80,12.30,11.80,12.20,926500,11.80,12.30,11.80,12.20,0,0,0
TTB,20180118,11.70,11.80,11.60,11.80,733500,11.70,11.80,11.60,11.80,0,0,0
TTB,20180117,11.80,11.80,11.70,11.80,776157,11.80,11.80,11.70,11.80,0,0,0
TTB,20180116,11.80,11.90,11.80,11.80,618300,11.80,11.90,11.80,11.80,0,0,0
TTB,20180115,11.70,11.90,11.70,11.80,861900,11.70,11.90,11.70,11.80,0,0,0
TTB,20180112,11.50,11.80,11.50,11.80,601400,11.50,11.80,11.50,11.80,0,0,0
TTB,20180111,11.40,11.60,11.30,11.50,722133,11.40,11.60,11.30,11.50,0,0,0
TTB,20180110,11.70,11.70,11.30,11.50,328300,11.70,11.70,11.30,11.50,0,0,0
TTB,20180109,11.80,12.00,11.70,11.80,352300,11.80,12.00,11.70,11.80,0,0,0
TTB,20180108,11.90,12.00,11.80,11.90,585210,11.90,12.00,11.80,11.90,0,500,0
TTB,20180105,11.80,12.00,11.80,11.90,811400,11.80,12.00,11.80,11.90,0,0,0
TTB,20180104,11.70,12.00,11.70,11.90,666700,11.70,12.00,11.70,11.90,0,0,0
TTB,20180103,11.80,11.90,11.70,11.80,365600,11.80,11.90,11.70,11.80,0,0,0
TTB,20180102,11.70,12.00,11.70,11.80,324000,11.70,12.00,11.70,11.80,0,0,0
TTB,20171229,11.80,11.80,11.70,11.80,334200,11.80,11.80,11.70,11.80,0,0,0
TTB,20171228,11.90,11.90,11.70,11.80,267600,11.90,11.90,11.70,11.80,0,0,0
