Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
APF,29.6,29.1,29.6,29.6,29.6,100.0,4958.0,4630.0,29.8,15.5,8800.0,3.4,489000000000.0,18190000.0,39.4,0.0,28.0,986.0,1.9225806451612903,3668.8180718031467,BM
APG,11.6,11.5,11.5,11.45,11.6,379290.0,801907.0,1129941.0,12.8,7.9,800.0,14.6,395000000000.0,34030000.0,11.1,0.68,7.0,287.0,1.620253164556962,42.43634236887819,BM
APH,74.6,72.5,72.8,72.5,75.0,481230.0,421624.0,450259.0,72.5,53.2,0.0,0.0,9889000000000.0,132560000.0,0.0,5.03,0.0,0.0,1.362781954887218,314.403354647743,BM
API,9.6,10.5,9.7,9.6,10.4,1400.0,929.0,4171.0,20.6,7.6,1800.0,5.4,349000000000.0,36400000.0,14.4,0.66,12.0,651.0,2.710526315789474,39181.91603875135,BM
APL,13.2,13.2,0.0,0.0,0.0,0.0,8.0,10.0,13.2,10.0,0.0,0.0,16000000000.0,1200000.0,0.0,0.0,14.0,0.0,1.3199999999999998,150000.0,BM
APP,3.1,3.1,0.0,0.0,0.0,0.0,1144.0,1942.0,7.2,3.0,100.0,39.2,15000000000.0,4720000.0,10.1,0.19,1.0,-1.0,2.4,4125.874125874126,BM
APS,2.5,2.4,2.4,2.4,2.5,10100.0,16322.0,18410.0,3.3,1.7,-300.0,-9.9,98000000000.0,39000000.0,9.0,0.38,-3.0,-205.0,1.9411764705882353,2389.4130621247396,BM
APT,3.0,3.0,0.0,0.0,0.0,0.0,1184.0,800.0,4.6,2.5,0.0,0.0,26000000000.0,8800000.0,-73.3,0.0,16.0,0.0,1.8399999999999999,7432.4324324324325,BM
ARM,16.8,18.5,16.8,16.8,16.8,100.0,5.0,0.0,50.4,18.5,1200.0,13.6,44000000000.0,2590000.0,13.2,-0.17,9.0,2676.0,2.724324324324324,518000.0,BM
ART,2.3,2.3,2.3,2.3,2.4,351800.0,1848829.0,725896.0,3.4,1.7,700.0,3.3,223000000000.0,96920000.0,11.6,0.87,6.0,492.0,2.0,52.42237113329573,BM
ASA,1.2,1.2,1.2,1.2,1.2,11200.0,6394.0,2163.0,2.5,0.9,0.0,30.8,12000000000.0,10000000.0,0.0,0.05,0.0,0.0,2.7777777777777777,1563.9662183296841,BM
ASD,3.1,3.1,0.0,0.0,0.0,0.0,3.0,0.0,13.8,3.1,0.0,0.0,12000000000.0,4000000.0,12.2,0.0,4.0,0.0,4.451612903225807,1333333.3333333333,BM
ASM,6.0,5.86,5.91,5.91,6.05,2053050.0,2201658.0,2442800.0,7.3,3.4,2700.0,2.2,1553000000000.0,258870000.0,25.5,1.15,12.0,2526.0,2.1470588235294117,117.57956957892642,BM
ASP,6.1,5.81,6.21,5.91,6.21,180330.0,39696.0,31884.0,8.2,4.7,800.0,7.7,228000000000.0,37340000.0,13.3,0.59,6.0,1832.0,1.7446808510638296,940.6489318823055,BM
AST,45.3,45.0,45.4,44.5,45.5,31920.0,92066.0,61116.0,87.8,40.1,2200.0,20.3,2038000000000.0,45000000.0,14.2,1.1,18.0,4439.0,2.189526184538653,488.77978841266054,BM
ATA,0.3,0.2,0.3,0.3,0.3,1200.0,11480.0,5290.0,0.3,0.1,100.0,5.0,4000000000.0,12000000.0,0.0,-0.93,1.0,0.0,2.9999999999999996,1045.2961672473868,BM
ATB,0.6,0.6,0.6,0.6,0.6,44200.0,39301.0,47862.0,0.9,0.5,-200.0,-2.6,8000000000.0,13880000.0,10.6,0.0,-2.0,-244.0,1.8,353.17167502099187,BM
ATG,0.65,0.64,0.65,0.64,0.65,13060.0,90495.0,143541.0,1.2,0.5,-1000.0,-0.6,10000000000.0,15220000.0,8.8,0.19,-12.0,-475.0,2.4,168.1860876291508,BM
ATS,26.4,26.4,0.0,0.0,0.0,0.0,6.0,0.0,32.8,19.7,-100.0,-366.7,92000000000.0,3500000.0,12.1,-0.17,-1.0,196.0,1.66497461928934,583333.3333333334,BM
AUDUSD,0.72,0.0,0.72,0.71,0.72,0.0,103269.0,0.0,0.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,BM
AVC,25.2,25.2,0.0,0.0,0.0,0.0,50.0,250.0,30.6,24.0,100.0,345.2,1891000000000.0,75050000.0,15.0,0.0,0.0,-260.0,1.2750000000000001,1501000.0,BM
AVF,0.4,0.4,0.4,0.4,0.4,500.0,27906.0,320.0,0.5,0.3,-2600.0,-0.2,17000000000.0,43340000.0,-44.9,2.6,6.0,-2425.0,1.6666666666666667,1553.071024152512,BM
B82,0.4,0.5,0.4,0.4,0.4,500.0,93.0,210.0,1.1,0.3,100.0,3.2,2000000000.0,5000000.0,10.1,0.3,1.0,71.0,3.666666666666667,53763.44086021506,BM
BAB,18.3,18.3,18.3,18.3,18.3,3100.0,2482.0,1770.0,20.9,17.3,1300.0,13.8,10065000000000.0,550000000.0,14.7,0.0,9.0,1237.0,1.2080924855491328,221595.48751007253,BM
BAL,8.0,8.0,0.0,0.0,0.0,0.0,227.0,10.0,14.0,6.0,1200.0,6.4,16000000000.0,2000000.0,13.8,0.0,-5.0,0.0,2.3333333333333335,8810.57268722467,BM
BAX,47.8,48.4,46.8,46.8,47.9,900.0,3420.0,3072.0,63.8,36.8,4500.0,10.6,392000000000.0,8199999.999999999,21.2,0.3,21.0,9077.0,1.733695652173913,2397.66081871345,BM
BBC,46.0,45.3,44.8,44.8,46.0,460.0,2133.0,959.0,67.0,42.0,7900.0,5.8,709000000000.0,15370000.0,68.3,0.54,12.0,7069.0,1.5952380952380953,7205.813408345053,BM
BBM,9.5,9.5,0.0,0.0,0.0,0.0,70.0,20.0,15.2,6.8,300.0,33.6,19000000000.0,2000000.0,13.2,0.0,12.0,0.0,2.235294117647059,28571.42857142857,BM
BBS,11.7,11.7,0.0,0.0,0.0,0.0,201.0,0.0,14.0,8.1,1000.0,12.1,70000000000.0,6000000.0,17.2,0.25,6.0,866.0,1.7283950617283952,29850.746268656716,BM
BBT,20.8,20.8,0.0,0.0,0.0,0.0,1378.0,1145.0,25.5,11.1,0.0,0.0,142000000000.0,6840000.0,6.4,0.63,40.0,0.0,2.2972972972972974,4963.715529753265,BM
BCC,7.3,7.3,7.3,7.1,7.4,470700.0,157242.0,401487.0,8.1,5.0,1100.0,6.7,803000000000.0,110010000.0,18.3,0.78,6.0,1089.0,1.6199999999999999,699.6222383332698,BM
BCE,9.06,8.92,9.0,8.96,9.09,384740.0,127719.0,234777.0,9.1,6.4,1200.0,7.3,272000000000.0,30000000.0,11.0,0.45,11.0,1010.0,1.4218749999999998,234.8906583985155,BM
BCF,44.0,44.0,0.0,0.0,0.0,0.0,218.0,370.0,50.0,29.1,3300.0,13.3,807000000000.0,21080000.0,14.8,-0.69,26.0,0.0,1.7182130584192439,96697.247706422,BM
BCG,7.1,7.0,7.0,6.91,7.14,286610.0,527972.0,629031.0,8.3,3.7,900.0,8.0,767000000000.0,108010000.0,16.8,1.09,7.0,771.0,2.2432432432432434,204.57524262650293,BM
BCM,30.5,30.5,0.0,0.0,0.0,0.0,41053.0,53257.0,34.9,16.1,2000.0,15.5,31568000000000.0,1035000000.0,14.9,0.0,14.0,2496.0,2.167701863354037,25211.312206172508,BM
BCP,11.5,11.5,0.0,0.0,0.0,0.0,214.0,210.0,16.0,11.0,200.0,50.2,69000000000.0,6000000.0,0.0,0.0,-5.0,0.0,1.4545454545454546,28037.383177570093,BM
BDC,7.8,7.8,0.0,0.0,0.0,0.0,124.0,0.0,13.0,7.8,-0.0,-229.4,170000000000.0,21740000.0,11.4,0.0,0.0,1790.0,1.6666666666666667,175322.5806451613,BM
BDF,16.0,16.0,0.0,0.0,0.0,0.0,10.0,0.0,24.2,8.3,0.0,0.0,25000000000.0,1550000.0,0.0,0.0,13.0,0.0,2.9156626506024095,155000.0,BM
BDG,27.3,27.4,27.1,27.1,27.5,3200.0,3285.0,2070.0,39.0,24.9,7900.0,3.5,328000000000.0,12000000.0,24.3,0.0,32.0,10016.0,1.566265060240964,3652.9680365296804,BM
BDP,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,-8600.0,-1.2,250000000000.0,25000000.0,-9.3,0.0,92.0,-5797.0,1.0,25000000.0,BM
BDT,17.5,18.0,18.0,17.4,18.0,7200.0,11973.0,17694.0,17.9,10.0,2700.0,6.4,676000000000.0,38600000.0,14.0,0.0,20.0,2580.0,1.7899999999999998,3223.9204877641364,BM
BDW,13.5,13.5,0.0,0.0,0.0,0.0,39.0,80.0,14.0,6.6,1700.0,7.9,168000000000.0,12410000.0,13.7,0.0,13.0,1371.0,2.121212121212121,318205.1282051282,BM
BED,33.0,33.0,0.0,0.0,0.0,0.0,9.0,0.0,37.7,24.5,2400.0,13.6,99000000000.0,3000000.0,12.5,-0.16,19.0,9376.0,1.5387755102040817,333333.3333333333,BM
BEL,11.4,11.4,0.0,0.0,0.0,0.0,8677.0,560.0,15.2,8.3,0.0,3800.0,68000000000.0,6000000.0,11.2,0.0,23.0,0.0,1.831325301204819,691.4832315316354,BM
BFC,14.6,14.1,14.25,14.2,14.7,771910.0,512991.0,748912.0,14.3,9.4,2700.0,5.3,835000000000.0,57170000.0,20.2,0.98,17.0,2208.0,1.5212765957446808,111.44445029250026,BM
BGW,22.4,22.4,0.0,0.0,0.0,0.0,101.0,20.0,26.4,9.9,400.0,58.6,407000000000.0,18150000.0,10.4,0.0,4.0,320.0,2.6666666666666665,179702.9702970297,BM
BHA,11.5,11.2,11.2,11.2,11.5,2400.0,59.0,0.0,13.5,6.9,-400.0,-26.1,759000000000.0,66000000.0,8.8,0.0,-5.0,572.0,1.9565217391304346,1118644.06779661,BM
BHC,3.7,3.3,3.7,3.7,3.7,1100.0,109.0,930.0,4.3,2.2,0.0,0.0,17000000000.0,4500000.0,-17.7,0.76,0.0,0.0,1.9545454545454544,41284.40366972477,BM
BHK,14.7,12.8,11.0,11.0,14.7,400.0,120.0,370.0,20.0,7.6,0.0,0.0,59000000000.0,3990000.0,0.0,0.0,18.0,0.0,2.6315789473684212,33250.0,BM
BHN,48.0,48.0,48.0,48.0,49.0,17710.0,10804.0,10705.0,87.0,41.0,1600.0,29.3,11126000000000.0,231800000.0,21.9,0.55,7.0,1975.0,2.1219512195121952,21455.016660496112,BM
BHP,5.5,5.5,0.0,0.0,0.0,0.0,327.0,330.0,10.9,3.4,1400.0,3.9,50000000000.0,9180000.0,17.1,0.0,3.0,0.0,3.2058823529411766,28073.394495412846,BM
BHT,8.0,8.0,6.8,6.8,8.0,2000.0,3093.0,1390.0,9.2,2.7,0.0,0.0,37000000000.0,4600000.0,0.0,0.06,80.0,0.0,3.407407407407407,1487.229227287423,BM
BHV,6.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,5.1,0.0,0.0,6000000000.0,1000000.0,0.0,0.97,36.0,0.0,1.3725490196078431,500000.0,BM
BIC,18.2,17.5,17.5,17.3,18.45,115650.0,60488.0,58407.0,28.0,16.3,2100.0,8.6,2134000000000.0,117280000.0,19.4,0.23,11.0,1397.0,1.7177914110429446,1938.8969713000924,BM
BID,38.95,38.25,38.4,38.4,39.25,1098410.0,1146652.0,697012.0,55.5,30.8,2100.0,18.9,156658000000000.0,4022020000.0,19.0,1.32,11.0,1777.0,1.801948051948052,3507.6204463080344,BM
BII,0.8,0.7,0.8,0.7,0.8,28600.0,338526.0,276571.0,1.3,0.5,-300.0,-2.9,46000000000.0,57680000.0,8.9,0.92,-3.0,-429.0,2.6,170.38573108121682,BM
BKC,5.8,5.3,5.8,5.8,5.8,1000.0,159.0,20.0,6.9,4.9,1300.0,4.5,68000000000.0,11540000.0,13.4,-0.06,10.0,-1456.0,1.4081632653061225,72578.61635220125,BM
BKH,34.3,34.3,0.0,0.0,0.0,0.0,222.0,430.0,59.0,28.2,0.0,0.0,60000000000.0,1750000.0,0.0,0.0,12.0,0.0,2.0921985815602837,7882.882882882882,BM
BLF,2.9,2.9,2.9,2.9,2.9,58400.0,5826.0,1747.0,4.4,1.8,400.0,8.2,33000000000.0,11500000.0,14.1,0.19,3.0,355.0,2.4444444444444446,1973.9100583590798,BM
BLI,7.3,7.1,7.3,7.3,7.3,100.0,1051.0,621.0,8.9,5.5,100.0,76.8,438000000000.0,60000000.0,11.5,0.0,1.0,1142.0,1.6181818181818182,57088.48715509039,BM
BLN,1.6,1.6,0.0,0.0,0.0,0.0,1.0,0.0,6.9,1.2,0.0,0.0,8000000000.0,5000000.0,0.0,0.0,4.0,0.0,5.750000000000001,5000000.0,BM
BLT,16.5,16.5,0.0,0.0,0.0,0.0,152.0,0.0,16.5,8.9,0.0,0.0,66000000000.0,4000000.0,0.0,0.0,3.0,0.0,1.8539325842696628,26315.78947368421,BM
BM9,10.2,10.2,0.0,0.0,0.0,0.0,17468.0,157208.0,10.2,10.2,0.0,0.0,39000000000.0,3800000.0,0.0,0.0,7.0,0.0,1.0,217.54064575223265,BM
BMC,9.89,9.9,9.8,9.8,9.89,11650.0,16822.0,8021.0,16.7,8.4,1200.0,8.6,123000000000.0,12390000.0,15.6,0.7,7.0,1339.0,1.988095238095238,736.5354892402806,BM
BMD,6.8,6.8,0.0,0.0,0.0,0.0,64.0,580.0,12.6,4.1,400.0,17.1,19000000000.0,2750000.0,12.3,0.0,17.0,0.0,3.073170731707317,42968.75,BM
BMF,15.0,14.8,15.0,15.0,15.0,100.0,244.0,70.0,27.6,11.9,5000.0,3.0,31000000000.0,4160000.0,55.4,0.0,15.0,9912.0,2.319327731092437,17049.180327868853,BM
BMG,28.0,28.0,0.0,0.0,0.0,0.0,32.0,0.0,28.4,22.3,0.0,0.0,148000000000.0,5290000.0,17.0,0.0,18.0,0.0,1.2735426008968609,165312.5,BM
BMI,22.6,22.2,22.5,22.0,22.85,465490.0,241075.0,179086.0,25.9,13.8,1900.0,11.6,2065000000000.0,91350000.0,24.0,0.95,8.0,1525.0,1.8768115942028984,378.9277195893394,BM
BMJ,26.4,26.4,0.0,0.0,0.0,0.0,259.0,30.0,26.4,10.8,0.0,0.0,158000000000.0,6000000.0,0.0,0.0,19.0,0.0,2.444444444444444,23166.023166023166,BM
BMP,57.2,55.3,55.3,55.2,57.2,372050.0,189156.0,177013.0,55.3,31.2,5800.0,9.9,4682000000000.0,81860000.0,31.3,0.91,18.0,5022.0,1.7724358974358974,432.7644906849373,BM
BMS,6.3,7.3,6.7,6.3,6.7,30500.0,1485.0,10161.0,7.0,2.6,1100.0,5.8,315000000000.0,50000000.0,0.0,0.0,0.0,613.0,2.692307692307692,33670.03367003367,BM
BNW,9.7,9.7,0.0,0.0,0.0,0.0,52.0,0.0,9.7,8.7,700.0,13.1,364000000000.0,37550000.0,10.8,0.0,7.0,606.0,1.1149425287356323,722115.3846153846,BM
BOT,51.7,51.6,51.6,51.5,51.8,7300.0,30353.0,31410.0,57.0,48.4,-3100.0,-16.9,2507000000000.0,48500000.0,5.5,0.0,-55.0,-1767.0,1.177685950413223,1597.8651204164332,BM
BPC,11.4,11.5,10.4,10.4,11.4,1100.0,189.0,40.0,16.5,9.4,1700.0,6.8,43000000000.0,3800000.0,25.4,-0.03,7.0,1213.0,1.7553191489361701,20105.820105820105,BM
BPW,26.9,26.9,0.0,0.0,0.0,0.0,372.0,60.0,49.0,18.1,200.0,147.8,355000000000.0,13200000.0,10.3,0.0,2.0,64.0,2.707182320441989,35483.87096774194,BM
BQB,4.5,4.5,0.0,0.0,0.0,0.0,250.0,0.0,9.0,4.5,0.0,0.0,26000000000.0,5800000.0,10.5,0.0,-14.0,-336.0,2.0,23200.0,BM
BRC,11.4,10.7,9.97,9.97,11.4,20.0,148.0,55.0,12.0,8.7,1600.0,7.1,141000000000.0,12370000.0,16.0,0.19,10.0,1564.0,1.3793103448275863,83581.08108108108,BM
BRR,8.6,9.9,8.9,8.6,8.9,2400.0,836.0,1130.0,11.1,7.0,600.0,14.8,968000000000.0,112500000.0,10.9,0.0,5.0,530.0,1.5857142857142856,134569.37799043063,BM
BSA,11.9,11.8,11.9,11.9,12.0,6900.0,19896.0,7643.0,13.7,10.9,1000.0,12.1,630000000000.0,60020000.0,11.1,0.0,9.0,1391.0,1.256880733944954,3016.686771210294,BM
BSC,11.7,11.7,0.0,0.0,0.0,0.0,14.0,0.0,16.0,11.7,300.0,45.7,37000000000.0,3150000.0,12.2,0.1,1.0,77.0,1.3675213675213675,225000.0,BM
BSD,30.0,30.0,0.0,0.0,0.0,0.0,3.0,25.0,35.5,30.0,0.0,0.0,90000000000.0,3000000.0,0.0,0.0,22.0,0.0,1.1833333333333333,1000000.0,BM
BSG,10.2,10.2,0.0,0.0,0.0,0.0,1472.0,0.0,10.8,7.0,-2700.0,-3.8,612000000000.0,60000000.0,5.4,0.0,-49.0,-666.0,1.542857142857143,40760.86956521739,BM
BSH,15.5,15.5,0.0,0.0,0.0,0.0,40.0,40.0,24.9,14.0,2000.0,7.6,279000000000.0,18000000.0,14.0,0.0,14.0,2500.0,1.7785714285714285,450000.0,BM
BSI,7.9,7.9,7.89,7.7,8.1,7960.0,30661.0,20152.0,9.6,6.2,800.0,10.5,964000000000.0,122070000.0,11.4,0.4,7.0,558.0,1.5483870967741935,3981.279149408042,BM
BSL,9.9,9.5,9.5,9.5,9.9,600.0,3009.0,1220.0,13.7,8.9,900.0,11.1,445000000000.0,45000000.0,11.7,0.0,8.0,1227.0,1.539325842696629,14955.134596211365,BM
BSP,17.2,17.2,0.0,0.0,0.0,0.0,3585.0,1842.0,24.2,13.4,2800.0,6.2,215000000000.0,12500000.0,19.0,0.0,15.0,3838.0,1.8059701492537312,3486.7503486750347,BM
BSQ,19.5,19.5,19.5,19.5,19.5,1900.0,627.0,870.0,26.5,17.6,2600.0,7.6,878000000000.0,45000000.0,15.2,0.0,17.0,3119.0,1.5056818181818181,71770.33492822967,BM
BSR,6.5,6.4,6.4,6.3,6.5,784000.0,3930853.0,1665172.0,10.2,4.8,-700.0,-9.4,20153000000000.0,3100500000.0,9.6,0.0,-7.0,278.0,2.125,788.7600986350799,BM
BST,14.7,13.4,14.7,14.7,14.7,500.0,987.0,610.0,49.0,12.1,900.0,15.8,16000000000.0,1100000.0,11.8,0.19,8.0,1261.0,4.049586776859504,1114.488348530902,BM
BT1,17.0,17.0,0.0,0.0,0.0,0.0,760.0,0.0,17.8,11.3,0.0,0.0,89000000000.0,5250000.0,0.0,0.0,11.0,0.0,1.575221238938053,6907.894736842105,BM
BT6,0.8,0.8,0.8,0.8,0.8,10500.0,25.0,60.0,1.9,0.8,0.0,0.0,26000000000.0,32990000.000000004,10.3,0.0,-544.0,-4224.0,2.3749999999999996,1319600.0,BM
BTB,5.7,5.7,0.0,0.0,0.0,0.0,129.0,10.0,9.6,4.4,200.0,32.6,44000000000.0,7690000.0,13.9,0.0,3.0,362.0,2.1818181818181817,59612.4031007752,BM
BTCUSD,11611.0,0.0,11837.1,11581.08,11891.25,0.0,190071.0,0.0,12236.3,4931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4815047657675926,0.0,BM
