Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
AAA,19.3,19.25,19.3,19.0,19.8,380570.0,1160220.0,554988.0,26.0,18.1,1300.0,14.4,1613000000000.0,167200000.0,27.4,0.54,16.0,2397.0,1.43646408839779,144.11059971384736,HSX
AAM,10.4,10.4,10.4,10.4,10.4,10.0,2507.0,1632.0,11.0,8.9,100.0,101.0,131000000000.0,10440000.0,23.1,-0.11,0.0,230.0,1.2359550561797752,4164.339848424412,HSX
ABC,9.5,9.0,9.2,9.1,9.7,27400.0,21755.0,44733.0,31.1,9.0,15500.0,0.6,194000000000.0,20390000.0,26.7,0.0,59.0,4077.0,3.4555555555555557,937.2558032636176,UPCOM
ABI,24.9,25.1,24.1,24.1,24.9,1300.0,8913.0,2114.0,39.6,21.0,3400.0,7.4,946000000000.0,38000000.0,18.3,0.0,18.0,2934.0,1.8857142857142857,4263.435431392349,UPCOM
ABT,38.0,35.95,35.9,35.9,38.0,510.0,1840.0,258.0,43.5,25.1,2400.0,16.0,536000000000.0,11560000.0,34.9,0.55,7.0,4124.0,1.7330677290836651,6282.608695652174,HSX
AC4,11.8,11.8,0.0,0.0,0.0,0.0,592.0,10.0,35.6,9.8,0.0,0.0,35000000000.0,2940000.0,0.0,0.0,23.0,0.0,3.63265306122449,4966.216216216216,UPCOM
ACB,44.3,44.0,44.1,43.5,44.6,1238800.0,4494759.0,3369368.0,51.1,21.4,1900.0,23.0,45510000000000.0,1099350000.0,16.0,1.54,13.0,1326.0,2.38785046728972,244.5848598334193,HNX
ACC,20.2,19.8,20.0,20.0,20.2,440.0,1201.0,308.0,27.0,19.5,2400.0,8.5,202000000000.0,10000000.0,0.0,-0.17,12.0,0.0,1.3846153846153846,8326.39467110741,HSX
ACE,24.5,24.1,24.7,24.3,25.0,9600.0,2649.0,3563.0,30.1,24.0,1800.0,13.6,75000000000.0,3050000.0,0.0,0.0,21.0,0.0,1.2541666666666667,1151.377878444696,UPCOM
ACL,9.55,9.5,9.4,9.4,9.55,8020.0,13345.0,8852.0,9.8,7.6,1000.0,9.7,218000000000.0,22800000.0,16.4,-0.1,6.0,1025.0,1.2894736842105265,1708.5050580741852,HSX
ACM,0.8,0.8,0.9,0.8,0.9,54900.0,322091.0,209352.0,2.5,0.8,-500.0,-1.5,41000000000.0,51000000.0,10.0,1.34,-5.0,158.0,3.125,158.34034480938615,HNX
ACS,14.1,14.1,0.0,0.0,0.0,0.0,83.0,0.0,20.3,7.4,0.0,0.0,56000000000.0,4000000.0,0.0,0.0,13.0,0.0,2.7432432432432434,48192.77108433735,UPCOM
ACV,90.0,89.5,89.5,88.2,90.0,29300.0,157337.0,54739.0,119.0,47.4,1900.0,46.9,195946000000000.0,2177170000.0,12.6,0.0,15.0,2399.0,2.5105485232067513,13837.622428290868,UPCOM
ADC,19.0,18.5,19.0,19.0,19.0,1000.0,223.0,597.0,19.0,12.4,2900.0,6.5,58000000000.0,3060000.0,15.9,0.78,19.0,2302.0,1.532258064516129,13721.973094170404,HNX
ADP,19.0,18.5,19.0,19.0,19.0,1800.0,3138.0,8307.0,37.8,17.0,3100.0,6.2,292000000000.0,15360000.0,14.2,0.0,22.0,4006.0,2.2235294117647055,4894.837476099427,UPCOM
ADS,16.35,16.25,16.25,16.25,16.35,18020.0,21295.0,12638.0,19.8,15.7,2500.0,6.5,417000000000.0,25520000.0,25.8,0.03,15.0,2150.0,1.2611464968152868,1198.40338107537,HSX
AFC,10.0,10.0,0.0,0.0,0.0,0.0,35780.0,0.0,20.0,6.5,0.0,3333.3,107000000000.0,10690000.0,9.8,0.0,-2.0,0.0,3.076923076923077,298.7702627166014,UPCOM
AFX,4.0,4.0,0.0,0.0,0.0,0.0,2016.0,620.0,5.9,3.3,700.0,6.0,140000000000.0,35000000.0,10.6,0.0,6.0,229.0,1.787878787878788,17361.111111111113,UPCOM
AG1,13.7,13.7,0.0,0.0,0.0,0.0,282.0,4.0,15.0,11.9,400.0,32.5,67000000000.0,4860000.0,10.2,0.0,17.0,422.0,1.2605042016806722,17234.04255319149,UPCOM
AGF,5.78,5.78,0.0,0.0,0.0,0.0,4721.0,1329.0,10.5,5.2,-10100.0,-0.6,162000000000.0,28110000.0,18.0,0.28,-56.0,162.0,2.019230769230769,5954.2469815717,HSX
AGM,9.0,9.0,9.0,9.0,9.0,10.0,2652.0,82.0,10.0,8.0,600.0,14.5,164000000000.0,18200000.0,19.8,0.12,3.0,322.0,1.25,6862.745098039216,HSX
AGP,25.3,25.3,0.0,0.0,0.0,0.0,132.0,60.0,25.5,16.5,2100.0,12.3,187000000000.0,9630000.0,19.3,0.0,19.0,0.0,1.5454545454545454,72954.54545454547,UPCOM
AGR,4.0,4.0,4.0,3.9,4.01,59890.0,460749.0,105104.0,6.7,3.4,300.0,13.5,848000000000.0,211200000.0,8.4,0.91,4.0,-1965.0,1.9705882352941178,458.3840659447986,HSX
