episode,nav,market_nav,outperform
102,0.563756200548232,1.612273519303537,-1.048517318755305
103,0.6239591903056353,1.3366026809914997,-0.7126434906858644
104,0.8042185913759368,1.0922928990357403,-0.2880743076598036
105,0.5112986163379852,0.7962649120839916,-0.2849662957460064
106,0.5713558664828089,1.1363339013628535,-0.5649780348800446
107,0.799228169604751,1.9634319669241846,-1.1642037973194337
108,0.9052485585316562,0.9854135035046523,-0.08016494497299609
109,0.7322581594288672,0.8881058669754284,-0.1558477075465612
110,0.8748176729217234,1.0234596007402736,-0.14864192781855023
111,1.4722719012599599,0.5231601638919956,0.9491117373679643
112,0.7142089114966834,1.3611701801835976,-0.6469612686869142
113,0.608065477684122,1.109167953708881,-0.501102476024759
114,0.842264975523411,1.5317621823910608,-0.6894972068676498
115,1.3924558195837022,1.4054270057211211,-0.012971186137418877
116,0.8390366707088391,1.2909045386388736,-0.4518678679300344
117,1.3494029094738698,0.4678012087325926,0.8816017007412771
118,1.322178111942348,0.4052830075151006,0.9168951044272473
119,0.6042253206706479,0.7558577165189772,-0.15163239584832922
120,0.8631558567081462,1.0650579334105617,-0.20190207670241545
121,0.9029360687936441,1.2147505270916164,-0.3118144582979723
122,0.6607965205223145,1.0881331703336135,-0.42733664981129893
123,0.6604143294175282,0.732600147900784,-0.07218581848325578
124,0.7005320431503348,1.4668808732114806,-0.7663488300611458
125,0.6813522311789786,1.0881331703336135,-0.40678093915463487
126,0.7594665746257884,1.1132146686294289,-0.3537480940036405
127,0.6347078523228157,0.8246951850744452,-0.1899873327516295
128,0.7415347621449349,1.0089572670828975,-0.2674225049379626
129,0.5475064587788147,0.3569475645142408,0.19055889426457384
130,0.6715105522886066,1.104048805124014,-0.4325382528354075
131,0.8675147179681024,1.4914148080401466,-0.6239000900720442
132,0.8823568593637277,0.9563998253210152,-0.07404296595728754
133,0.6372491500184122,0.48536948717691597,0.15187966284149623
134,0.6890075418648595,0.8422425021451976,-0.15323496028033812
135,1.397603378644396,0.6397650223276264,0.7578383563167695
136,0.6665526288541448,0.8234397168054259,-0.15688708795128115
137,0.7053149409711561,0.3751698235970777,0.3301451173740784
138,1.1628958598103731,1.1345271908004246,0.0283686690099485
139,0.6339704559410899,1.8514562238441006,-1.2174857679030107
140,0.8353357145184028,1.4518625319885412,-0.6165268174701384
141,0.8401292339178908,1.035005577031921,-0.19487634311403024
142,0.8684091055144882,0.9595244125514231,-0.09111530703693482
143,0.7624701342984659,1.3847260230056755,-0.6222558887072096
144,0.47853972926684457,1.057959326565886,-0.5794195972990415
145,0.7483613636059243,1.2942532471313957,-0.5458918835254714
146,0.6915301551190927,1.1934151536377344,-0.5018849985186418
147,0.6981142660191596,0.9595244125514231,-0.26141014653226347
148,0.7434526188027707,1.1934151536377344,-0.44996253483496373
149,0.8426929711973165,0.8078289610186552,0.03486401017866125
150,1.1171356084704456,0.7366603085687173,0.38047529990172824
151,0.7085195920929461,0.9375507496280608,-0.22903115753511472
152,0.8431545345792154,1.4904554273946604,-0.647300892815445
153,1.0391460207823247,1.0449590111351184,-0.005812990352793701
154,0.56652914565458,1.1401092091422618,-0.5735800634876818
155,0.8593634591399205,1.1787744182664437,-0.3194109591265232
156,1.10372810815386,1.05283961136204,0.05088849679181995
157,1.0968984674800202,0.9596832860128893,0.13721518146713085
158,0.4628115515616981,1.487690030722586,-1.0248784791608878
159,0.613480617822641,1.3873435710370638,-0.7738629532144229
160,0.8289037929216602,1.9018288798432827,-1.0729250869216225
161,0.8482788272990067,1.5820438277718063,-0.7337650004727996
162,0.784593339831477,1.7105599595908176,-0.9259666197593406
163,0.7197749698275295,1.4772878413319437,-0.7575128715044142
164,0.7536736292137303,1.342366555900783,-0.5886929266870526
165,0.7863711491663636,1.0962272460555305,-0.3098560968891668
166,0.8480925947716355,1.5272286127278638,-0.6791360179562284
167,0.8311863968167243,1.1997353495216783,-0.3685489527049539
168,0.9849187818164734,1.256061857501632,-0.2711430756851586
169,0.9650942487472549,1.5529528625814808,-0.5878586138342259
170,1.0139738510428036,1.4148933783119866,-0.400919527269183
171,0.5689078709156902,0.7369080076615016,-0.16800013674581138
172,1.0205251631364096,1.1929303719663626,-0.17240520882995303
173,0.5936024222075211,1.1913416428183166,-0.5977392206107954
174,0.9320695525973427,0.9439937287382025,-0.011924176140859832
175,0.8967651738342493,1.3665764152190067,-0.4698112413847575
176,0.8084840758217365,1.5230299511630587,-0.7145458753413222
177,0.7529411568373283,1.1961775163016304,-0.44323635946430207
178,0.8306794210501307,1.5646840210846704,-0.7340046000345397
179,0.7696272357792947,1.2932253605192068,-0.5235981247399121
180,0.8073051865121722,1.0933642601693745,-0.2860590736572023
181,0.7660901478826058,1.9306670779643638,-1.164576930081758
182,0.6357985724960312,1.406540202537444,-0.7707416300414128
183,0.7817336425867751,0.7964607367545653,-0.014727094167790167
184,0.7386881476417783,1.5380949407797544,-0.7994067931379761
185,0.7338319460555727,1.309195748243198,-0.5753638021876253
186,0.713381945109908,1.1646499350459896,-0.4512679899360815
187,1.0084896012935907,1.1471218906827265,-0.13863228938913585
188,1.324457208264518,1.2920519042442449,0.032405304020273196
189,0.7255718047486714,0.8138932892891944,-0.08832148454052291
190,0.9258924164073308,2.079257359687754,-1.1533649432804232
191,0.7466732268841025,0.9463395928582223,-0.1996663659741198
192,0.84126406943521,1.3477485728913354,-0.5064845034561254
193,0.6599534129490514,0.8987612689368303,-0.23880785598777887
194,0.8730384451440671,2.5405981693616253,-1.6675597242175582
195,0.6290144442573887,1.0021834576662192,-0.37316901340883046
196,0.8185545827718723,1.16684430260243,-0.3482897198305577
197,0.7192282451891612,2.0128005608574924,-1.2935723156683312
198,0.6081973415225912,0.9264642985550087,-0.3182669570324175
199,1.3267417254724883,0.7642317284748917,0.5625099969975965
200,1.5106300352201842,0.47877595771128223,1.031854077508902
201,0.6274102855066569,1.408876674318828,-0.781466388812171
202,0.8324166091256066,1.4181024983049402,-0.5856858891793336
203,1.2485735721810878,1.496588686460065,-0.24801511427897727
204,0.38410927378959875,1.6859484422579838,-1.301839168468385
205,0.90037341192251,0.9164105854024759,-0.016037173479965916
206,1.0659313033059339,0.6698984986193254,0.3960328046866085
207,0.723767030441163,1.6035233696414632,-0.8797563392003003
208,0.4811381876884612,0.937362245658593,-0.4562240579701318
209,0.6505944140493429,0.8702887688548157,-0.21969435480547272
210,0.9161949363542092,1.3495899245748995,-0.4333949882206902
211,0.7893482896556452,0.8893947795556497,-0.10004648990000453
212,0.7552234090624034,2.0932882451664088,-1.3380648361040053
213,0.4738548542264555,0.7641658235762081,-0.2903109693497526
214,0.902799414960395,0.9552078662042329,-0.05240845124383797
215,0.696613867165575,0.8449142274767031,-0.14830036031112803
216,1.1575505095623964,1.1672381876165678,-0.009687678054171478
217,0.8128120958790881,1.5535291634960111,-0.740717067616923
218,0.6887210982407734,1.1248510976614126,-0.4361299994206391
219,0.9590408723682675,0.7641658235762081,0.1948750487920594
220,0.8073357154973569,0.8097874034451368,-0.002451687947779835
221,0.8282298774017278,0.9280116236969417,-0.09978174629521386
222,0.6762986915981298,0.9286209189471265,-0.2523222273489967
223,0.6956267273220391,1.544645433376667,-0.8490187060546279
224,0.9135242888170437,0.3509268128324101,0.5625974759846336
225,0.7702402097231867,1.3431729948332776,-0.5729327851100908
226,0.4369168913524337,1.6841190376628294,-1.2472021463103957
227,0.7628666164018926,1.1726775128143963,-0.4098108964125037
228,0.7386801012708961,1.0382926242055723,-0.2996125229346762
229,0.9974867617099842,1.7581287893158257,-0.7606420276058415
230,0.6799817210655783,1.0021969418888255,-0.32221522082324716
231,0.8376185757229471,0.9814212102823028,-0.1438026345593557
232,0.6097417932151277,0.7633496009947822,-0.15360780777965455
233,0.9417951794363156,2.336898523514788,-1.3951033440784726
234,0.6557054838135823,1.8934714710842104,-1.2377659872706281
235,0.6898203130576563,1.1997353495216783,-0.5099150364640219
236,0.9233596634920983,0.8453099971370976,0.07804966635500066
237,0.6974264686499879,1.1579827661886979,-0.46055629753870997
238,0.450134430610818,1.3497424595308989,-0.899608028920081
239,0.54109555534102,1.1471218906827265,-0.6060263353417065
240,0.6790232699714879,1.096902367493873,-0.41787909752238506
241,0.6221028820012845,1.3372011544310314,-0.7150982724297469
242,0.7803350344969199,1.5059014965092559,-0.725566462012336
243,0.801191333949788,1.3270156525997658,-0.5258243186499778
244,0.7228556389861983,0.6582002747758475,0.06465536421035079
245,0.6804348868844851,1.272561172574527,-0.5921262856900419
246,0.7797128659956493,1.0200836401619158,-0.2403707741662665
247,0.7971136925011847,1.2462616985280122,-0.4491480060268275
248,0.73960334536536,1.4657744008796936,-0.7261710555143336
249,0.7036987225193884,1.546804975046463,-0.8431062525270746
250,0.6165569062342627,0.6983061688810276,-0.08174926264676485
251,0.6984186227914051,1.1691592679185931,-0.47074064512718805
252,0.5566705950966121,0.8150415097457795,-0.2583709146491674
253,0.8623832963610776,1.4141038419290277,-0.5517205455679501
254,0.8261277014647376,0.8077847127365502,0.018342988728187404
255,0.9596491991003161,1.5833860101934387,-0.6237368110931226
256,0.6557428708485482,0.4343308614546524,0.22141200939389583
257,0.5977243771307992,0.9385852759179034,-0.34086089878710424
258,0.6037065614138328,0.9158424420001429,-0.31213588058631003
259,0.6655092147880203,1.806823797060036,-1.1413145822720159
260,0.8913457424456326,0.6661921464191217,0.22515359602651086
261,1.0093361028421426,1.3330185840096864,-0.32368248116754383
262,1.897796350233593,1.5270742602953364,0.3707220899382566
263,0.8047926607257466,1.5478950341778273,-0.7431023734520806
264,1.0210130152475674,1.408876674318828,-0.3878636590712605
265,0.669338558929494,1.4788201636694758,-0.8094816047399818
266,0.7045724470038498,0.4612526156160734,0.2433198313877764
267,0.6044678409294206,1.8095624253949663,-1.2050945844655456
268,0.8935668318031003,1.198516679231873,-0.30494984742877285
269,0.8142711868572846,1.8591280188542973,-1.0448568319970128
270,0.9906834496687432,1.39219092685377,-0.4015074771850268
271,0.684712722598179,1.3598532726001689,-0.6751405500019899
272,0.8142592669484106,1.2936773232256629,-0.4794180562772523
273,0.9058419984570725,0.9202670572542458,-0.014425058797173373
274,0.5307874439278751,0.9891572423571813,-0.45836979842930614
275,0.4745533082064799,0.48536948717691597,-0.010816178970436074
276,0.33941029549073426,0.404068545005215,-0.06465824951448074
277,0.9521643766299672,1.056680327419473,-0.10451595078950571
278,0.9431508747306732,1.4210098259296937,-0.47785895119902055
279,0.6511077026499793,1.51255814818144,-0.8614504455314608
280,0.6578536992861891,1.164560144564427,-0.5067064452782378
281,0.5839234253851415,1.096902367493873,-0.5129789421087314
282,0.8221856184941235,1.0094434064688789,-0.18725778797475534
283,0.7984556826321992,1.1218394519288015,-0.3233837692966023
284,0.6797183522242815,0.9306400673091085,-0.2509217150848271
285,0.9593622156633838,1.481329308149145,-0.5219670924857612
286,0.46129283265360255,1.5414944503186807,-1.0802016176650782
287,1.2062801438408797,1.1356418757488376,0.0706382680920421
288,0.7359528991008436,1.4772878413319437,-0.7413349422311001
289,0.5804154573037614,0.6808569908620038,-0.10044153355824237
290,0.7668320880999319,1.4002794182494667,-0.6334473301495348
291,0.9842077537451855,1.419582007896439,-0.4353742541512534
292,0.7464155584282323,0.9692372937500733,-0.22282173532184102
293,0.660644731770884,1.198516679231873,-0.5378719474609891
294,0.6052939989892128,1.5119791562386702,-0.9066851572494574
295,0.5738435805563861,1.5169325044284039,-0.9430889238720178
296,1.046601192835965,1.307954710032788,-0.26135351719682287
297,0.8005761700058748,1.426847670298527,-0.6262715002926523
298,0.8472183414976125,1.9616961927042171,-1.1144778512066047
299,0.8103344084476577,1.074559388529859,-0.2642249800822013
300,0.9524766059145796,1.5570733613400478,-0.6045967554254682
301,0.9307427393102192,1.4135466209649798,-0.4828038816547606
302,0.8111366595160766,1.3664572227675726,-0.555320563251496
303,1.04908875024215,0.37381544662313493,0.675273303619015
304,0.6932364296256998,0.3840307324222833,0.30920569720341645
305,0.8063014581392401,1.0638625336096992,-0.25756107547045903
306,1.069135707791857,1.3664572227675726,-0.2973215149757156
307,1.2419770957375225,1.5499445333926738,-0.30796743765515133
308,0.7154661065581236,1.3579665533100318,-0.6425004467519082
309,1.0649759686349256,1.267706992760149,-0.20273102412522337
310,0.51091711575115,1.9193830107807155,-1.4084658950295657
311,0.5225839449997457,1.1319489248316652,-0.6093649798319195
312,0.9767199966383842,1.3013621304511294,-0.3246421338127452
313,0.9396871656315176,1.0272649041207147,-0.08757773848919714
314,1.0276850514057403,0.9507299511288517,0.07695510027688857
315,1.3449846225663433,0.4056779383519064,0.9393066842144369
316,0.534427225422956,0.8742894968863577,-0.33986227146340175
317,0.7960393352790284,1.4742388364063481,-0.6781995011273197
318,0.8640887098557845,1.6115843124343772,-0.7474956025785927
319,0.9048919081393725,1.4777868973950692,-0.5728949892556967
320,0.7408327708947434,1.1303865578789407,-0.3895537869841973
321,0.8132130775509323,1.1797601944733442,-0.36654711692241193
322,0.7245849946964505,0.9294067812354863,-0.2048217865390357
323,0.7659962470723034,0.792867492789811,-0.02687124571750754
324,0.5390599793640967,0.854034654541069,-0.3149746751769723
325,0.7606573481917023,0.865893782382332,-0.10523643419062967
326,0.7003671952529495,0.4108812978522761,0.28948589740067343
327,0.8317811797846488,0.9294067812354863,-0.09762560145083743
328,0.47376677967060893,1.8574994460364067,-1.3837326663657978
329,0.7625407177133164,1.9822908013339329,-1.2197500836206165
330,0.82488233262182,2.013168799973507,-1.1882864673516869
331,0.4641569981716856,1.1237083391065867,-0.6595513409349012
332,0.7226944683930345,0.7579222137695787,-0.03522774537654416
333,0.6878076616617922,1.939647910335665,-1.2518402486738727
334,0.6479929091496612,1.2333496026859823,-0.585356693536321
335,0.8495918224875934,0.9384966979671414,-0.08890487547954806
336,0.9175752799537157,0.8845512924483422,0.0330239875053735
337,0.8102491580321086,1.089894510207825,-0.2796453521757164
338,0.8263040491758941,1.4118951141376028,-0.5855910649617088
339,1.050666317214119,1.3864105166135439,-0.3357441993994248
340,0.6765037013278741,0.7579222137695787,-0.08141851244170462
341,0.7837239708739138,1.3925081653460942,-0.6087841944721805
342,0.6303363049685693,0.7179055133482996,-0.08756920837973026
343,1.105316447866233,2.2097445681806187,-1.1044281203143858
344,0.7108538493808974,1.3289649659822536,-0.6181111166013562
345,0.8159081321694704,1.1929303719663626,-0.3770222397968922
346,0.7752160521266255,0.9365172693670091,-0.1613012172403836
347,0.7877777293831935,0.9679276996933566,-0.1801499703101631
348,0.8248487853802736,2.079257359687754,-1.2544085743074804
349,0.6456817242977445,1.2397984342193176,-0.5941167099215731
350,0.7161178775269104,1.618314702912142,-0.9021968253852317
351,0.7118125880363062,0.9413939186676669,-0.22958133063136066
352,0.8016173984657936,1.4997528015764086,-0.698135403110615
353,0.4549907971356467,1.0518319529472528,-0.5968411558116061
354,0.5423509895347857,1.9469031510713322,-1.4045521615365466
355,1.207097694809702,1.1423054366277856,0.06479225818191647
356,0.6306235157876462,1.1289662100514084,-0.4983426942637622
357,0.6377782363972404,0.7271008684029935,-0.08932263200575308
358,0.73884250123674,1.496588686460065,-0.757746185223325
359,0.7001124554473245,1.2542302547563031,-0.5541177993089786
360,0.7783890445117359,0.6820228352840989,0.09636620922763695
361,0.4775456804338662,2.2097445681806187,-1.7321988877467525
362,0.8783398716567101,1.7655186597253716,-0.8871787880686615
363,0.6348974532517194,0.9977568522878348,-0.3628593990361154
364,0.7601662679820483,1.5548185379876607,-0.7946522700056123
365,0.8944567130072306,0.7790057589555807,0.11545095405164996
366,0.9371418522926387,0.7962649120839916,0.14087694020864705
367,0.7248490390802741,1.2865280748760388,-0.5616790357957647
368,0.7537230200661833,0.9297175452382711,-0.1759945251720878
369,0.7047058193217918,0.9153356921007937,-0.21062987277900191
370,0.8799969751334558,1.158394538254785,-0.27839756312132913
371,0.8025294919094285,1.1725067523296104,-0.369977260420182
372,1.1435091763126746,1.6065804678897666,-0.46307129157709204
373,0.7086187507717385,0.7737957579601558,-0.06517700718841724
374,0.7414159372772687,0.8661191543332962,-0.1247032170560275
375,0.8842948209845358,0.4093664376247236,0.47492838335981225
376,0.49549083842806224,0.7577683075594248,-0.2622774691313626
377,0.8297446297246142,2.1067779491225265,-1.2770333193979124
378,0.7550618780214036,0.7602161128680918,-0.005154234846688199
379,0.6253789566588817,1.4788201636694758,-0.8534412070105941
380,1.0553229860640452,1.1000351774862267,-0.044712191422181524
381,0.795713852445038,1.3896719967700775,-0.5939581443250395
382,0.7191114501068127,0.9705224945745824,-0.25141104446776974
383,0.7167675220626588,0.21455064431866702,0.5022168777439918
384,0.8523847169264939,1.884262227253253,-1.0318775103267592
385,0.4818160754477714,1.1234175126763277,-0.6416014372285563
386,0.4820208731724509,1.093036445484933,-0.6110155723124822
387,0.6674885198908881,0.9413939186676669,-0.2739053987767788
388,0.8349605009981436,0.4678012087325926,0.36715929226555094
389,0.8285580495884542,1.3535457432581313,-0.524987693669677
390,0.7852471746312608,1.1587717046920576,-0.3735245300607968
391,1.8421153861782122,0.3985681497077062,1.443547236470506
392,0.9357020820280263,1.1145419136194534,-0.17883983159142713
393,0.5848971960755955,0.4036522992859471,0.18124489678964845
394,0.7801044561028253,1.2247617479153703,-0.444657291812545
395,0.9083704787760071,1.0766838869526083,-0.16831340817660123
396,0.6710692035452281,1.1361723702348723,-0.46510316668964413
397,0.6217478849651593,1.5519785720119148,-0.9302306870467555
398,0.7033031697033653,0.6983061688810276,0.004997000822337672
399,0.8512248029745415,0.6713528505395606,0.1798719524349809
400,0.824681859846827,0.9770060048410965,-0.1523241449942695
401,0.7096955734312671,1.1867606287682855,-0.4770650553370184
402,0.7554446125058404,1.5852914250722174,-0.829846812566377
403,0.6803608067487124,1.1465772386005828,-0.46621643185187045
404,0.96561535281945,1.2920519042442449,-0.3264365514247949
405,0.8304155845051074,1.5470816785086483,-0.7166660940035409
406,0.5637942010242187,1.0294063945991232,-0.46561219357490446
407,0.7511050092304677,1.564243187437527,-0.8131381782070594
408,1.141282488414114,1.1537533051726152,-0.012470816758501257
409,0.8420503630047828,1.4246184222910894,-0.5825680592863066
410,1.1032239664721624,1.3513890146480838,-0.24816504817592144
411,0.6519123944441864,1.446413248810326,-0.7945008543661397
412,0.5083898202882572,1.1347422943494754,-0.6263524740612182
413,0.7494704425122313,1.5176444518124197,-0.7681740093001884
414,0.7555576902761757,1.2604908116352493,-0.5049331213590736
415,0.7073819790986131,1.040971038947245,-0.33358905984863196
416,0.9051964823704819,1.3203408184685292,-0.41514433609804735
417,0.7368556812149689,1.79213264011721,-1.055276958902241
418,0.7481109529486798,0.9910512966824969,-0.24294034373381712
419,0.614864788212346,1.120949988571848,-0.5060852003595019
420,0.44934360616451235,0.8518795537091274,-0.402535947544615
421,0.8791814935189363,1.1303865578789407,-0.25120506436000445
422,0.9189825614409164,1.2212226595932285,-0.3022400981523121
423,0.8029478234412041,0.8024902421295277,0.0004575813116763916
424,0.7270408385135411,1.5148424532293816,-0.7878016147158405
425,0.662692606982047,1.2318599651924687,-0.5691673582104216
426,0.7486599919296913,1.4209804799040961,-0.6723204879744048
427,0.852991580449428,1.3495899245748995,-0.49659834412547144
428,0.7003096434997319,1.416768036843072,-0.71645839334334
429,0.550215920263224,1.045804996833383,-0.49558907657015894
430,0.6437396609365187,1.312672684990386,-0.6689330240538673
431,0.9678187821421177,1.5511299903076887,-0.583311208165571
432,0.7119963964127861,1.3497424595308989,-0.6377460631181128
433,0.6617176304028807,1.0276073956378402,-0.36588976523495953
434,0.632378983404541,1.3286539957965884,-0.6962750123920474
435,0.6070544318525344,1.2957819753758537,-0.6887275435233193
436,0.7136759889886601,1.164560144564427,-0.4508841555757668
437,0.7951759160721503,1.0212283888257647,-0.2260524727536144
438,0.8509423983074733,1.4953375020973583,-0.644395103789885
439,0.6573603556224554,1.0714292775819154,-0.41406892195946
440,0.9631991026956571,1.4401906299712575,-0.47699152727560035
441,0.7605935151950634,1.3532046124672594,-0.5926110972721961
442,0.8296379784984851,1.4768871659610185,-0.6472491874625335
443,0.829613985887573,0.9383409162326275,-0.10872693034505454
444,1.6144892005603175,2.7105275470946237,-1.0960383465343062
445,0.7637103430151395,1.3895121027101476,-0.6258017596950081
446,0.938407765054503,0.8544341648901679,0.08397360016433508
447,1.1081900692469255,0.9121946174555668,0.1959954517913587
448,0.798307816298186,1.2095407718670912,-0.41123295556890516
449,0.5644158022180822,1.7080517092685183,-1.1436359070504363
450,0.697876784439467,1.6803366232821497,-0.9824598388426827
451,0.7024802803137173,1.4020393686140558,-0.6995590883003384
452,0.7496973466419125,1.426058828096319,-0.6763614814544064
453,1.0921790918913634,1.806823797060036,-0.7146447051686726
454,0.8257800492286921,1.0060752577578607,-0.18029520852916858
455,0.9081740482098271,1.1450809321101956,-0.23690688390036851
456,0.6774869790463303,1.9933285456309413,-1.315841566584611
457,0.6947426591715028,0.7908955370155277,-0.09615287784402493
458,1.6833888623510183,0.37240139633679503,1.3109874660142231
459,0.5658593532203104,2.7105275470946237,-2.1446681938743133
460,0.9280806333648981,1.3579665533100318,-0.4298859199451337
461,0.5335886975895994,0.6067178951576401,-0.0731291975680407
462,0.7758529020972594,1.3453322362853508,-0.5694793341880914
463,0.9125505983947375,1.5218197838807919,-0.6092691854860544
464,0.7833741684882507,0.8115502565783018,-0.02817608809005112
465,0.7256646417862099,0.8761981370383977,-0.15053349525218773
466,0.49212582677425487,1.1646499350459896,-0.6725241082717347
467,0.47985706688049545,0.8429723013944258,-0.36311523451393035
468,0.8172664897363274,1.8370383980808265,-1.0197719083444992
469,0.539111092780696,0.7579222137695787,-0.21881112098888267
470,0.8494077901176554,1.1303865578789407,-0.2809787677612853
471,1.110765089599891,1.416785690320569,-0.3060206007206778
472,1.1738587558340068,1.8881004260436627,-0.7142416702096559
473,0.9153655236268519,1.1572864465034736,-0.2419209228766217
