Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
ABS,5.8,5.74,5.74,5.74,5.89,625000.0,1030796.0,404110.0,25.4,5.2,890.0,6.5,464000000000.0,80000000.0,11.8,1.95,7.5,683.0,4.884615384615384,77.60992475717795,BM
ABT,37.15,36.9,36.9,36.9,39.4,700.0,531.0,100.0,43.7,28.0,7160.0,5.2,439800000000.0,11840000.0,49.7,0.9,14.4,1392.0,1.5607142857142857,22297.551789077213,BM
ACB,26.0,25.5,25.5,25.45,26.0,5521600.0,3582986.0,3706090.0,28.6,17.5,3920.0,6.6,87813300000000.0,3377440000.0,16.5,1.16,23.8,3194.0,1.6342857142857143,942.6327649619619,BM
ACC,11.5,11.5,11.5,11.05,11.5,25200.0,91417.0,16320.0,26.1,10.4,640.0,18.0,1207500000000.0,105000000.0,11.3,1.21,5.6,0.0,2.5096153846153846,1148.5828675191703,BM
ACE,37.0,37.0,37.0,37.0,37.0,0.0,141.0,90.0,49.4,32.5,6300.0,5.9,112900000000.0,3050000.0,23.9,0.79,26.4,0.0,1.52,21631.205673758865,BM
ACG,68.8,68.8,68.8,68.8,68.8,0.0,77799.0,30782.0,117.4,62.4,5620.0,12.2,6030300000000.0,87650000.0,42.5,0.79,13.2,4640.0,1.8814102564102566,1126.6211647964626,BM
ACL,12.1,12.1,11.75,11.75,12.2,38900.0,115751.0,93530.0,33.2,8.6,2620.0,4.6,606900000000.0,50160000.0,16.4,1.8,16.0,529.0,3.8604651162790704,433.34398838886915,BM
ACM,0.7,0.7,0.7,0.7,0.7,0.0,145873.0,132266.0,3.3,0.6,-180.0,-3.9,35700000000.0,51000000.0,7.0,1.19,-2.6,7.0,5.5,349.61918929479754,BM
ACS,14.5,14.5,14.5,14.5,14.5,0.0,300.0,100.0,15.5,5.5,620.0,23.4,58000000000.0,4000000.0,18.2,1.17,3.4,0.0,2.8181818181818183,13333.333333333334,BM
ACV,85.0,84.9,85.8,84.9,85.9,88500.0,44063.0,42586.0,97.0,72.7,2680.0,31.7,185059700000000.0,2177170000.0,19.6,0.68,13.7,3830.0,1.3342503438789546,49410.389669337084,BM
ADC,18.1,16.7,18.1,18.1,18.1,100.0,501.0,2334.0,26.3,14.9,3220.0,5.6,72000000000.0,3980000.0,19.1,1.04,16.9,3095.0,1.7651006711409396,7944.111776447106,BM
ADG,26.5,25.0,24.5,23.25,26.5,5100.0,15726.0,2710.0,48.6,23.0,2070.0,12.8,527100000000.0,19890000.0,15.1,1.14,13.8,0.0,2.11304347826087,1264.7844334223578,BM
ADP,14.9,16.8,17.7,14.9,17.7,1400.0,1124.0,905.0,26.7,13.7,1680.0,8.9,343300000000.0,23040000.0,12.0,1.68,14.0,3367.0,1.948905109489051,20498.220640569394,BM
ADS,10.2,10.1,9.9,9.9,10.2,85500.0,457436.0,97250.0,33.4,9.1,2240.0,4.6,388300000000.0,38070000.0,17.2,1.37,13.0,234.0,3.67032967032967,83.22475712449392,BM
AFX,11.0,10.6,11.0,10.8,11.2,41900.0,125498.0,428252.0,18.0,10.9,1260.0,8.7,385000000000.0,35000000.0,12.1,0.71,10.4,4.0,1.6513761467889907,278.88890659612105,BM
AG1,4.5,4.5,4.7,4.5,4.7,11900.0,2741.0,11861.0,8.0,4.4,-2680.0,-1.7,21900000000.0,4860000.0,5.7,1.29,-47.0,0.0,1.8181818181818181,1773.0755198832544,BM
AGE,13.0,13.0,13.0,13.0,13.0,0.0,8.0,0.0,18.5,10.0,1070.0,12.1,258600000000.00003,19890000.0,10.5,0.0,10.2,0.0,1.85,2486250.0,BM
AGF,2.4,2.4,2.4,2.4,2.4,0.0,1185.0,133.0,4.8,1.9,-850.0,-2.8,67500000000.0,28110000.0,-5.8,0.98,14.5,-4212.0,2.526315789473684,23721.518987341773,BM
AGG,29.85,29.85,29.85,29.3,29.85,8700.0,107919.0,52400.0,52.3,29.3,4150.0,7.2,3334600000000.0,111710000.0,28.3,0.61,11.9,5538.0,1.7849829351535835,1035.1281980003519,BM
AGM,6.83,6.86,6.85,6.8,6.95,117800.0,107960.0,229150.0,62.0,6.8,-510.0,-13.4,124300000000.0,18200000.0,28.7,1.36,-1.8,2216.0,9.117647058823529,168.58095590959616,BM
AGP,23.0,22.1,22.1,22.1,23.0,1000.0,4477.0,2157.0,23.0,17.0,3490.0,6.6,295200000000.0,12840000.0,23.8,0.68,14.7,1639.0,1.3529411764705883,2867.9919589010497,BM
AGR,8.39,8.24,8.24,8.24,8.5,551700.0,495099.0,455010.0,21.5,5.7,860.0,9.8,1778700000000.0,212000000.0,11.8,1.91,7.2,322.0,3.7719298245614032,428.19718884505926,BM
AGX,39.5,39.5,39.5,39.5,39.5,0.0,399.0,20.0,40.5,31.0,6480.0,6.1,426600000000.0,10800000.0,45.5,0.36,14.2,0.0,1.3064516129032258,27067.669172932336,BM
AIC,9.6,9.6,9.6,9.6,9.6,0.0,3058.0,3939.0,15.6,7.3,130.0,73.8,960000000000.0,100000000.0,10.6,1.4,1.2,0.0,2.136986301369863,32701.111837802484,BM
ALT,14.1,14.1,14.1,14.1,14.1,200.0,5548.0,840.0,27.0,14.1,800.0,17.6,87000000000.0,6170000.0,35.7,1.84,2.2,-356.0,1.9148936170212767,1112.11247296323,BM
ALV,4.8,4.8,4.8,4.7,4.8,10300.0,17888.0,19668.0,13.5,2.6,990.0,4.8,27200000000.0,5660000.0,12.6,2.29,7.8,791.0,5.1923076923076925,316.4132379248658,BM
AMC,22.5,22.5,22.5,22.5,22.5,0.0,72.0,0.0,26.8,19.9,2710.0,8.3,64099999999.99999,2850000.0,17.5,0.28,15.5,2937.0,1.3467336683417086,39583.33333333333,BM
AMD,1.17,1.15,1.15,1.14,1.17,386500.0,1265101.0,443550.0,7.2,0.9,-130.0,-9.0,191300000000.0,163500000.0,12.0,2.11,-1.1,237.0,8.0,129.23869319524687,BM
AME,10.7,10.7,10.6,10.6,10.7,6500.0,4699.0,4142.0,13.0,9.7,1060.0,10.1,269600000000.00003,25200000.0,30.2,0.69,3.5,756.0,1.3402061855670104,5362.843158118749,BM
AMP,10.9,10.9,10.9,10.9,10.9,0.0,48.0,0.0,19.5,9.5,400.0,27.2,141700000000.0,13000000.0,15.1,0.52,2.7,0.0,2.0526315789473686,270833.3333333333,BM
AMS,6.8,6.1,6.2,6.2,6.8,19500.0,24342.0,22221.0,13.9,5.3,890.0,7.6,249100000000.0,36630000.0,14.1,1.53,6.4,649.0,2.6226415094339623,1504.806507271383,BM
AMV,3.6,3.6,3.6,3.5,3.6,841400.0,1160352.0,603992.0,12.7,2.7,1010.0,3.6,328000000000.0,91110000.0,18.4,2.05,5.5,5828.0,4.703703703703703,78.51927690907587,BM
ANT,8.4,7.5,8.3,8.3,8.4,1700.0,4624.0,5903.0,19.8,6.5,1600.0,5.2,50400000000.0,6000000.0,16.0,1.82,10.1,0.0,3.0461538461538464,1297.5778546712802,BM
ANV,31.1,31.0,30.8,30.35,31.3,1101000.0,1192081.0,1319330.0,61.6,16.1,5060.0,6.1,3954200000000.0,127140000.0,22.9,2.07,22.1,3350.0,3.826086956521739,106.65382637589225,BM
APC,13.95,13.9,14.0,13.5,14.0,3000.0,8194.0,2690.0,29.5,12.0,-170.0,-82.1,280700000000.0,20120000.0,31.6,1.09,-0.5,2883.0,2.4583333333333335,2455.4552111300954,BM
APF,64.0,63.8,64.5,64.0,65.0,12100.0,9838.0,7505.0,72.5,47.2,14820.0,4.3,1280500000000.0,20010000.0,47.1,0.66,31.5,10678.0,1.5360169491525424,2033.9499898353324,BM
APG,6.03,5.98,5.96,5.94,6.06,1081400.0,2278896.0,1172010.0,19.5,2.5,970.0,6.2,882200000000.0,146310000.0,11.6,2.04,8.4,855.0,7.8,64.20213998357099,BM
APH,7.36,7.34,7.36,7.25,7.44,1515700.0,1902510.0,1315230.0,30.5,5.6,290.0,25.4,1795000000000.0,243880000.0,26.7,1.77,1.1,917.0,5.446428571428572,128.18855091431845,BM
API,10.4,9.9,10.0,10.0,10.8,432800.0,444804.0,236325.0,35.9,5.4,5370.0,1.9,378600000000.0,36400000.0,25.2,2.54,21.3,1832.0,6.648148148148147,81.83379645866493,BM
APP,4.8,4.6,4.8,4.8,4.8,100.0,3388.0,301.0,16.2,4.2,740.0,6.5,22700000000.0,4720000.0,11.5,1.67,6.4,135.0,3.8571428571428568,1393.1523022432114,BM
APS,10.7,10.7,10.4,10.3,11.2,1425500.0,1329135.0,1232510.0,35.6,4.2,1690.0,6.3,834600000000.0,78000000.0,14.3,3.02,11.8,-836.0,8.476190476190476,58.684783712715415,BM
APT,2.7,2.7,2.7,2.7,2.7,0.0,54.0,260.0,5.1,1.7,-15760.0,-0.2,23800000000.0,8800000.0,-112.3,0.72,14.0,0.0,3.0,162962.96296296298,BM
ARM,50.0,50.0,50.0,50.0,50.0,0.0,3.0,0.0,50.0,39.7,970.0,51.5,155600000000.0,3110000.0,11.2,-0.15,8.6,1028.0,1.2594458438287153,1036666.6666666666,BM
ART,1.3,1.3,1.3,1.3,1.3,0.0,432412.0,0.0,11.7,1.3,350.0,3.7,126000000000.0,96920000.0,11.9,2.0,2.9,844.0,9.0,224.13809052477728,BM
ASG,24.5,23.85,23.9,23.0,24.5,5600.0,1124.0,1910.0,31.0,23.4,1740.0,14.1,1853500000000.0,75650000.0,24.2,0.65,7.2,650.0,1.324786324786325,67304.27046263346,BM
ASM,9.88,9.55,9.55,9.55,9.94,4434200.0,3982582.0,3598960.0,23.0,6.6,2220.0,4.5,3324900000000.0,336530000.0,24.6,1.91,9.0,2153.0,3.484848484848485,84.50045724105617,BM
ASP,5.28,5.18,5.18,5.09,5.29,47700.0,44687.0,20050.0,17.4,5.1,-670.0,-7.9,197200000000.0,37340000.0,12.3,1.43,-5.5,807.0,3.411764705882353,835.5897688365744,BM
AST,58.3,57.0,57.0,57.0,58.3,21000.0,17299.0,8180.0,68.0,46.0,-230.0,-253.5,2623500000000.0,45000000.0,9.6,0.78,-2.4,4601.0,1.4782608695652173,2601.306433897913,BM
ATA,1.1,1.1,1.1,1.1,1.1,0.0,15549.0,3910.0,4.2,1.1,-20.0,-55.0,13200000000.0,12000000.0,-40.0,1.15,0.1,0.0,3.818181818181818,771.7538105344395,BM
ATB,0.9,0.9,0.9,0.9,0.9,0.0,19051.0,10961.0,2.3,0.8,-350.0,-2.6,12500000000.0,13880000.0,2.9,1.05,-12.1,-236.0,2.8749999999999996,728.57067870453,BM
ATG,2.6,2.6,2.6,2.6,2.6,0.0,54128.0,9562.0,8.5,2.4,-1100.0,-2.4,39600000000.0,15220000.0,7.0,0.94,-15.6,-1023.0,3.541666666666667,281.18533845699085,BM
ATS,12.9,12.9,12.9,12.9,12.9,0.0,28.0,0.0,31.5,12.9,190.0,67.9,45100000000.0,3500000.0,12.3,0.65,1.5,10.0,2.441860465116279,125000.0,BM
AVC,38.5,38.4,38.4,38.4,38.5,900.0,598.0,870.0,41.5,29.4,8090.0,4.8,2889500000000.0,75050000.0,24.9,0.56,32.5,-41.0,1.4115646258503403,125501.67224080267,BM
AVF,0.6,0.6,0.6,0.6,0.6,0.0,100927.0,51658.0,1.9,0.5,-2350.0,-0.3,26000000000.0,43340000.0,-45.2,1.41,5.2,-2550.0,3.8,429.41928324432513,BM
B82,0.7,0.7,0.7,0.7,0.7,0.0,9059.0,22670.0,2.0,0.5,130.0,5.4,3500000000.0,5000000.0,10.1,0.0,1.2,71.0,4.0,551.9372999227287,BM
BAB,13.7,13.7,13.7,13.4,13.7,2600.0,12969.0,6809.0,21.5,12.4,980.0,14.0,10318000000000.0,753140000.0,12.7,0.82,7.7,987.0,1.7338709677419355,58072.32631660113,BM
BAF,18.05,17.95,17.95,17.8,18.2,2204000.0,2344618.0,1465640.0,64.3,15.9,2520.0,7.2,2590500000000.0,143520000.0,12.1,1.73,20.8,0.0,4.044025157232704,61.21253014350312,BM
BAL,5.7,5.7,5.7,5.7,5.7,0.0,886.0,620.0,15.6,5.2,460.0,12.4,11400000000.0,2000000.0,14.0,1.94,3.3,0.0,3.0,2257.336343115124,BM
BAX,70.1,70.1,70.4,70.1,70.4,1900.0,610.0,401.0,88.2,70.0,11560.0,6.1,574800000000.0,8199999.999999999,30.0,0.44,38.5,17755.0,1.26,13442.62295081967,BM
BBC,52.0,52.0,52.0,52.0,52.0,0.0,228.0,40.0,111.0,50.0,9070.0,5.7,972600000000.0,18700000.0,70.5,0.92,12.9,5494.0,2.22,82017.54385964911,BM
BBH,12.9,12.9,12.9,12.9,12.9,0.0,19.0,10.0,21.7,7.6,1120.0,11.5,26400000000.0,2049999.9999999998,38.2,0.67,2.9,0.0,2.8552631578947367,107894.73684210525,BM
BBM,9.9,9.1,9.9,9.9,9.9,100.0,543.0,390.0,14.6,6.5,990.0,10.0,19800000000.0,2000000.0,12.8,2.5,7.8,0.0,2.246153846153846,3683.2412523020257,BM
BBS,10.5,10.5,10.5,10.5,10.5,0.0,196.0,150.0,13.9,10.0,2190.0,4.8,63000000000.0,6000000.0,18.3,0.69,12.0,965.0,1.3900000000000001,30612.244897959183,BM
BBT,9.1,9.1,9.1,9.1,9.1,0.0,423.0,120.0,23.5,8.3,650.0,14.0,89200000000.0,9800000.0,13.2,2.11,4.9,0.0,2.831325301204819,23167.848699763596,BM
BCA,4.7,4.8,4.8,4.7,5.0,20200.0,32003.0,17360.0,12.5,4.7,10.0,470.0,89300000000.0,19000000.0,11.2,0.94,0.1,0.0,2.6595744680851063,593.6943411555167,BM
BCC,11.1,11.1,11.2,10.9,11.6,1145400.0,500160.0,1025717.0,24.9,5.1,680.0,16.3,1367600000000.0,123210000.0,17.4,2.34,3.9,1020.0,4.882352941176471,246.3411708253359,BM
BCE,5.92,5.9,6.0,5.77,6.0,21100.0,70501.0,23340.0,18.4,4.8,-430.0,-13.8,207200000000.0,35000000.0,10.7,1.52,-4.0,1219.0,3.833333333333333,496.44685890980264,BM
BCF,37.4,37.5,37.5,37.4,37.5,1300.0,1272.0,310.0,39.4,32.6,4500.0,8.3,946200000000.0,25300000.0,14.3,0.29,31.4,3693.0,1.2085889570552146,19889.937106918238,BM
BCG,7.35,7.48,7.5,7.3,7.58,4463100.0,4641912.0,3008860.0,28.4,4.9,1430.0,5.1,3699300000000.0,503310000.0,27.1,2.15,5.3,354.0,5.795918367346938,108.42730323194408,BM
BCM,84.3,84.5,84.9,83.6,84.9,91200.0,131656.0,113570.0,98.0,58.9,1800.0,46.8,87250500000000.0,1035000000.0,18.0,1.21,10.0,1851.0,1.66383701188455,7861.396366287902,BM
BCP,10.8,9.4,10.8,10.8,10.8,100.0,300.0,150.0,11.2,7.0,-720.0,-15.0,64800000000.0,6000000.0,6.9,1.0,-10.3,0.0,1.5999999999999999,20000.0,BM
BDB,11.8,11.8,11.8,11.8,11.8,0.0,18.0,0.0,15.1,6.5,1640.0,7.2,13300000000.0,1130000.0,12.2,0.42,13.4,1212.0,2.323076923076923,62777.77777777777,BM
BDG,31.5,31.3,35.9,30.2,35.9,24300.0,2638.0,13563.0,57.9,22.1,12110.0,2.6,378000000000.0,12000000.0,36.7,0.94,33.0,8527.0,2.619909502262443,4548.900682335102,BM
BDT,26.2,27.2,27.2,26.2,27.2,900.0,136914.0,54511.0,47.5,25.0,2500.0,10.5,1011300000000.0,38600000.0,15.3,2.13,16.3,2670.0,1.9,281.92880202170704,BM
BDW,30.5,30.5,30.5,30.5,30.5,0.0,17.0,20.0,30.5,14.3,3310.0,9.2,378500000000.0,12410000.0,17.4,0.23,19.0,1746.0,2.132867132867133,730000.0,BM
BED,39.9,39.9,39.9,39.9,39.9,0.0,1.0,0.0,44.0,39.7,2410.0,16.6,119700000000.0,3000000.0,12.9,0.27,18.7,2218.0,1.1083123425692694,3000000.0,BM
BFC,17.35,17.15,17.3,17.3,17.45,95300.0,151024.0,75350.0,42.9,13.6,3630.0,4.8,991900000000.0,57170000.0,23.3,1.74,15.6,3186.0,3.1544117647058822,378.54910477804856,BM
BGW,17.2,17.2,17.2,17.2,17.2,0.0,152.0,0.0,19.5,15.0,630.0,27.3,312200000000.0,18150000.0,10.5,0.32,6.0,530.0,1.3,119407.8947368421,BM
BHA,15.4,15.2,15.2,15.2,15.4,6200.0,1107.0,2630.0,16.5,10.5,2360.0,6.5,1016400000000.0,66000000.0,12.5,0.79,19.0,-630.0,1.5714285714285714,59620.59620596206,BM
BHC,2.4,2.4,2.4,2.4,2.4,0.0,436.0,10.0,5.1,2.0,120.0,20.0,10800000000.0,4500000.0,-17.4,0.98,-0.7,0.0,2.55,10321.100917431193,BM
BHK,12.2,12.2,12.2,12.2,12.2,0.0,37.0,280.0,14.3,9.4,170.0,71.8,48600000000.0,3990000.0,11.9,0.43,1.5,0.0,1.5212765957446808,107837.83783783784,BM
BHN,46.5,46.8,46.8,46.45,46.8,300.0,2067.0,990.0,61.6,43.5,1910.0,24.3,10778700000000.0,231800000.0,22.9,0.68,8.4,2340.0,1.4160919540229886,112143.20270924046,BM
BHP,5.7,6.3,5.7,5.7,5.7,100.0,788.0,1180.0,12.4,5.7,200.0,28.5,52300000000.0,9180000.0,16.9,1.93,1.2,0.0,2.175438596491228,11649.7461928934,BM
BHT,14.7,14.7,14.7,14.7,14.7,0.0,3706.0,20.0,15.0,9.0,-1400.0,-10.5,67099999999.99999,4570000.0,-6.1,0.31,22.8,0.0,1.6666666666666667,1233.1354560172692,BM
BIC,27.2,26.5,26.2,26.15,27.2,12100.0,21950.0,9540.0,35.8,21.9,2400.0,11.3,3189900000000.0,117280000.0,21.6,1.14,11.1,1879.0,1.634703196347032,5343.052391799544,BM
BID,45.95,45.1,45.1,44.95,46.3,1656800.0,1667504.0,1924760.0,48.4,28.5,3210.0,14.3,232439200000000.0,5058520000.0,19.0,1.49,16.9,2149.0,1.6982456140350877,3033.587925426266,BM
BIG,7.3,7.0,7.3,7.0,7.5,63800.0,92979.0,85510.0,25.0,6.9,800.0,9.1,36500000000.0,5000000.0,11.8,1.41,6.8,0.0,3.623188405797101,53.775583733961426,BM
BII,2.2,2.1,2.1,2.1,2.2,554100.0,1034712.0,417463.0,15.6,1.6,-950.0,-2.3,126900000000.0,57680000.0,10.2,2.82,-9.4,-572.0,9.75,55.744980245710885,BM
BIO,23.7,23.7,23.7,23.7,23.7,0.0,317.0,750.0,57.0,17.0,420.0,56.4,202900000000.0,8560000.0,10.9,2.77,3.9,0.0,3.3529411764705883,27003.15457413249,BM
BKC,9.8,9.6,9.6,9.6,9.8,200.0,409.0,170.0,14.6,5.1,4460.0,2.2,115000000000.0,11740000.0,15.7,1.41,28.5,1029.0,2.8627450980392157,28704.156479217603,BM
BKG,4.05,3.94,4.09,3.86,4.09,72000.0,100448.0,160600.0,11.3,3.3,1010.0,4.0,251100000000.0,62000000.0,14.0,1.65,3.7,0.0,3.4242424242424248,617.2347881490921,BM
BKH,29.0,29.0,29.0,29.0,29.0,0.0,49.0,50.0,35.7,20.3,230.0,126.1,50800000000.0,1750000.0,25.7,0.66,0.9,0.0,1.7586206896551726,35714.28571428571,BM
BLI,12.7,12.7,12.7,12.7,12.7,0.0,5198.0,1317.0,18.2,11.6,1680.0,7.6,762000000000.0,60000000.0,13.2,1.14,12.8,691.0,1.5689655172413792,11542.901115813775,BM
BLN,9.0,9.0,9.0,9.0,9.0,0.0,200.0,180.0,10.6,6.0,30.0,300.0,45000000000.0,5000000.0,10.7,1.89,0.3,0.0,1.7666666666666666,25000.0,BM
BLT,36.0,34.5,36.0,36.0,36.0,100.0,256.0,108.0,39.0,19.1,1970.0,18.3,144000000000.0,4000000.0,38.1,0.99,5.2,0.0,2.0418848167539267,15625.0,BM
BMC,14.0,14.0,14.55,14.0,14.65,44400.0,68523.0,39890.0,31.5,9.4,1840.0,7.6,173500000000.0,12390000.0,17.1,1.79,10.8,1172.0,3.351063829787234,180.81520073551945,BM
BMD,10.0,10.0,10.0,10.0,10.0,0.0,47.0,60.0,15.1,5.4,2360.0,4.2,27500000000.0,2750000.0,13.5,0.2,17.5,0.0,2.796296296296296,58510.63829787234,BM
BMF,28.5,28.5,28.5,28.5,28.5,0.0,202.0,30.0,39.7,16.2,4620.0,6.2,118500000000.0,4160000.0,36.3,1.18,12.8,0.0,2.4506172839506175,20594.059405940596,BM
BMG,25.8,25.8,25.8,25.8,25.8,0.0,118.0,330.0,29.8,8.9,1280.0,20.2,136500000000.0,5290000.0,19.1,0.95,6.7,0.0,3.3483146067415728,44830.50847457627,BM
BMI,24.6,24.0,23.55,23.55,24.6,350300.0,312571.0,267880.0,41.6,16.7,2600.0,9.5,2696800000000.0,109620000.0,22.0,1.59,11.9,1986.0,2.4910179640718564,350.7043199785009,BM
BMJ,15.9,16.3,15.9,15.9,15.9,100.0,1677.0,165.0,20.0,11.6,640.0,24.8,477000000000.0,30000000.0,11.4,1.76,5.6,0.0,1.7241379310344829,17889.087656529515,BM
BMN,9.9,8.8,9.9,9.9,9.9,100.0,720.0,220.0,41.0,7.4,1640.0,6.0,27200000000.0,2750000.0,10.8,1.74,15.1,0.0,5.54054054054054,3819.4444444444443,BM
BMP,63.4,63.5,63.0,63.0,64.0,39800.0,78491.0,92860.0,65.2,50.1,6920.0,9.2,5190000000000.0,81860000.0,32.4,1.02,21.4,6364.0,1.3013972055888223,1042.9221184594412,BM
BMS,5.7,5.4,5.4,5.3,5.7,128500.0,72948.0,63490.0,21.4,3.9,860.0,6.6,324900000000.0,57000000.0,13.9,2.32,6.2,-463.0,5.487179487179487,781.3785162033229,BM
BMV,29.1,29.1,29.1,29.1,29.1,0.0,8.0,0.0,29.1,13.8,110.0,264.5,704200000000.0,24200000.0,10.2,0.3,1.1,77.0,2.108695652173913,3025000.0,BM
BNA,11.7,11.7,11.7,11.4,11.8,66400.0,126370.0,49849.0,46.8,11.0,5560.0,2.1,234000000000.0,20000000.0,21.7,1.43,15.4,1288.0,4.254545454545454,158.2654110944053,BM
BOT,3.2,3.0,3.0,3.0,3.2,211300.0,380419.0,178940.0,17.9,2.7,-550.0,-5.8,189600000000.0,59250000.0,4.5,2.32,-12.3,-3496.0,6.629629629629629,155.74931851458524,BM
BPC,9.1,9.5,9.2,9.1,9.2,300.0,3181.0,46.0,13.8,6.7,620.0,14.7,34600000000.0,3800000.0,24.6,1.07,2.5,1762.0,2.0597014925373136,1194.5928953159382,BM
BQB,3.4,3.4,3.4,3.4,3.4,100.0,1217.0,120.0,8.7,3.0,-1980.0,-1.7,19700000000.0,5800000.0,5.9,1.73,-33.4,0.0,2.9,4765.8175842235005,BM
BRC,9.85,9.88,10.15,9.81,10.15,3400.0,3331.0,5700.0,17.9,9.8,1590.0,6.2,121900000000.0,12370000.0,16.8,0.93,9.5,1597.0,1.8265306122448977,3713.5995196637646,BM
BRR,20.4,20.3,22.8,20.4,22.8,400.0,6172.0,3390.0,29.0,16.1,1500.0,13.6,2295000000000.0,112500000.0,12.0,2.19,12.5,583.0,1.8012422360248446,18227.478937135453,BM
BRS,18.7,22.0,22.0,18.7,22.0,1000.0,82.0,100.0,36.3,18.7,3120.0,6.0,84900000000.0,4540000.0,14.9,0.78,20.9,0.0,1.9411764705882353,55365.85365853659,BM
BSA,18.4,18.5,18.4,18.4,18.4,2000.0,9970.0,1941.0,19.9,15.9,2720.0,6.8,1159600000000.0,63020000.0,14.1,0.61,19.3,1767.0,1.251572327044025,6320.962888665998,BM
BSC,13.0,13.0,13.0,13.0,13.0,0.0,1.0,0.0,26.1,13.0,330.0,39.4,41000000000.0,3150000.0,11.8,0.42,2.8,236.0,2.0076923076923077,3150000.0,BM
BSD,26.7,26.7,26.7,26.7,26.7,0.0,316.0,30.0,34.5,19.0,4270.0,6.3,80100000000.0,3000000.0,23.0,0.25,18.6,0.0,1.8157894736842106,9493.67088607595,BM
BSG,11.8,11.1,11.9,10.7,11.9,13100.0,10628.0,17331.0,15.9,8.7,-500.0,-23.6,708000000000.0,60000000.0,4.8,1.89,-10.6,193.0,1.8275862068965518,5645.464809936017,BM
BSH,23.0,23.0,23.0,23.0,23.0,0.0,393.0,490.0,47.2,21.0,3700.0,6.2,414000000000.0,18000000.0,16.9,0.71,21.9,1831.0,2.2476190476190476,45801.52671755725,BM
BSI,20.15,19.55,19.5,19.4,20.2,413600.0,548101.0,317770.0,44.9,12.1,1400.0,14.4,2459700000000.0,122070000.0,35.6,2.12,3.9,151.0,3.7107438016528924,222.71442672062264,BM
BSL,10.2,10.2,10.2,10.2,10.2,500.0,1740.0,1100.0,13.5,9.0,1150.0,8.9,459000000000.0,45000000.0,11.3,0.95,10.2,1162.0,1.5,25862.068965517243,BM
BSP,15.0,15.0,15.0,15.0,15.0,0.0,68.0,70.0,19.9,14.2,920.0,16.3,187500000000.0,12500000.0,16.2,0.64,5.7,1243.0,1.4014084507042253,183823.52941176473,BM
BSQ,28.0,28.8,28.1,28.0,28.2,20500.0,3734.0,7640.0,41.5,24.9,5040.0,5.6,1260000000000.0,45000000.0,19.0,0.91,26.5,2605.0,1.6666666666666667,12051.419389394752,BM
BSR,16.0,15.4,15.5,15.4,16.1,10460700.0,7756542.0,9010672.0,32.7,11.5,5040.0,3.2,49608000000000.0,3100500000.0,15.9,1.88,31.6,906.0,2.8434782608695657,399.72709488326115,BM
