Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
000001.SS,3031.24,3008.81,3016.63,3005.19,3033.47,2517000916.0,28152537.0,0.0,3270.8,2464.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3272196072066222,0.0,BM
A32,26.2,24.1,26.2,26.2,26.2,1900.0,340.0,140.0,29.7,21.4,0.0,0.0,178000000000.0,6800000.0,0.0,0.0,21.0,0.0,1.3878504672897196,20000.0,BM
AAA,16.35,16.35,16.35,16.25,16.45,1784800.0,2888037.0,1614713.0,18.8,13.4,2200.0,7.4,2799000000000.0,171200000.0,18.2,0.89,13.0,1469.0,1.4029850746268657,59.27901893223667,BM
AAM,12.5,12.5,12.5,11.7,12.5,530.0,2915.0,1413.0,14.5,8.0,1000.0,13.0,154000000000.0,10450000.0,26.4,0.44,5.0,413.0,1.8125,3584.905660377358,BM
AAV,10.1,10.0,10.0,9.9,10.4,339300.0,200249.0,217745.0,12.1,8.5,1300.0,7.9,322000000000.0,31870000.0,14.3,0.34,21.0,1390.0,1.423529411764706,159.1518559393555,BM
ABC,9.6,9.6,9.6,9.6,9.6,400.0,22188.0,6962.0,11.4,7.6,1500.0,6.6,196000000000.0,20390000.0,28.0,0.0,5.0,15587.0,1.5000000000000002,918.9652064178836,BM
ABI,32.0,28.1,29.0,28.9,32.0,8600.0,8885.0,9860.0,31.2,19.7,5200.0,6.1,1216000000000.0,38000000.0,22.3,0.0,23.0,3281.0,1.583756345177665,4276.871131119865,BM
ABR,18.9,18.9,0.0,0.0,0.0,0.0,4091.0,70.0,25.4,3.0,0.0,0.0,57000000000.0,3000000.0,0.0,0.0,2.0,0.0,8.466666666666667,733.3170373991688,BM
ABT,35.8,35.3,35.8,35.8,35.8,480.0,292.0,193.0,42.9,31.2,6000.0,6.0,505000000000.0,11560000.0,35.3,-0.1,17.0,2257.0,1.375,39589.04109589041,BM
ACB,22.6,22.2,22.3,22.1,22.6,1324000.0,1105553.0,541601.0,26.5,21.2,3300.0,6.8,29122000000000.0,1621310000.0,17.9,1.54,24.0,2232.0,1.25,1466.5149477229945,BM
ACC,20.3,20.3,20.3,20.3,20.3,50.0,1329.0,480.0,20.8,16.4,3600.0,5.6,203000000000.0,10000000.0,0.0,-0.1,16.0,0.0,1.2682926829268295,7524.4544770504135,BM
ACE,22.7,22.7,0.0,0.0,0.0,0.0,1264.0,24.0,25.0,17.4,1800.0,12.6,69000000000.0,3050000.0,0.0,0.0,19.0,0.0,1.4367816091954024,2412.974683544304,BM
ACL,34.5,34.8,34.25,34.0,34.9,20660.0,33537.0,15279.0,46.0,11.4,12500.0,2.8,787000000000.0,22800000.0,26.9,-0.02,46.0,1147.0,4.035087719298246,679.8461400840863,BM
ACM,0.4,0.5,0.6,0.4,0.6,153200.0,202860.0,385067.0,1.0,0.4,-100.0,-6.2,20000000000.0,51000000.0,8.4,0.96,-1.0,-586.0,2.5,251.40490979000293,BM
ACV,74.6,71.1,71.5,69.5,74.6,118700.0,115216.0,154306.0,97.0,70.3,3300.0,22.4,162417000000000.0,2177170000.0,15.0,0.0,22.0,2024.0,1.379800853485064,18896.420636022776,BM
ADC,14.7,14.7,0.0,0.0,0.0,0.0,330.0,556.0,18.1,14.2,3400.0,4.3,45000000000.0,3060000.0,17.3,0.51,20.0,3124.0,1.2746478873239437,9272.727272727272,BM
ADP,16.4,18.6,16.4,16.4,16.4,100.0,166.0,50.0,41.5,12.4,2100.0,7.8,252000000000.0,15360000.0,14.9,0.0,14.0,2554.0,3.346774193548387,92530.12048192772,BM
ADS,11.15,11.25,11.0,10.95,11.2,9190.0,11086.0,9024.0,14.2,10.9,1600.0,7.1,285000000000.0,25520000.0,17.8,0.18,10.0,2678.0,1.3027522935779816,2302.0025257081,BM
AFC,10.0,10.0,0.0,0.0,0.0,0.0,11.0,40.0,10.3,9.0,0.0,3333.3,107000000000.0,10690000.0,9.9,0.0,1.0,0.0,1.1444444444444446,971818.1818181818,BM
AFX,5.0,4.9,5.0,4.8,5.0,29500.0,36386.0,54230.0,8.8,2.4,300.0,16.3,175000000000.0,35000000.0,10.4,0.0,3.0,472.0,3.666666666666667,961.9084263178145,BM
AG1,4.0,4.0,0.0,0.0,0.0,0.0,90.0,10.0,11.0,4.0,400.0,9.5,19000000000.0,4860000.0,10.2,0.0,17.0,422.0,2.75,54000.00000000001,BM
AGF,2.89,3.1,3.1,2.89,3.1,2160.0,1749.0,696.0,8.4,2.9,-400.0,-7.5,81000000000.0,28110000.0,10.8,0.36,-4.0,-12682.0,2.896551724137931,16072.04116638079,BM
AGM,10.95,11.0,10.9,10.9,10.95,350.0,4902.0,30213.0,14.5,8.5,1800.0,6.1,199000000000.0,18200000.0,21.2,-0.15,9.0,621.0,1.7058823529411764,3712.7702978376174,BM
AGP,29.0,25.3,29.0,29.0,29.0,100.0,803.0,0.0,26.1,16.3,2400.0,12.3,279000000000.0,12840000.0,18.1,0.0,19.0,3004.0,1.6012269938650308,15990.037359900372,BM
AGR,4.83,4.78,4.8,4.7,4.85,365510.0,300343.0,406620.0,5.2,3.1,400.0,13.8,1024000000000.0,211200000.0,9.1,0.47,4.0,107.0,1.6774193548387097,703.1960125589742,BM
AGX,30.5,30.5,0.0,0.0,0.0,0.0,29.0,0.0,30.6,16.4,0.0,0.0,329000000000.0,10800000.0,0.0,0.0,15.0,0.0,1.8658536585365857,372413.7931034483,BM
ALT,10.1,10.1,0.0,0.0,0.0,0.0,131.0,343.0,16.6,9.1,1300.0,7.7,62000000000.0,5740000.0,37.0,0.09,4.0,1264.0,1.8241758241758244,43816.79389312977,BM
ALV,2.4,2.4,2.3,2.3,2.4,500.0,14151.0,18731.0,3.5,1.9,1900.0,1.3,8000000000.0,3160000.0,20.4,0.48,11.0,2577.0,1.842105263157895,223.3057734435729,BM
AMC,20.6,20.6,0.0,0.0,0.0,0.0,471.0,0.0,21.4,15.9,3700.0,5.6,59000000000.0,2850000.0,17.2,0.55,21.0,4058.0,1.3459119496855345,6050.955414012739,BM
AMD,1.56,1.56,1.56,1.55,1.57,665160.0,809905.0,590435.0,3.8,1.5,300.0,4.9,255000000000.0,163500000.0,11.5,0.68,3.0,282.0,2.533333333333333,201.87552861138036,BM
