Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
ACM,0.7,0.8,0.8,0.7,0.9,116200.0,323068.0,228644.0,2.5,0.8,-600.0,-1.2,36000000000.0,51000000.0,10.0,1.34,-6.0,80.0,3.125,157.86150284150705,HNX
ACS,14.1,14.1,0.0,0.0,0.0,0.0,78.0,0.0,20.3,7.4,0.0,0.0,56000000000.0,4000000.0,0.0,0.0,12.0,0.0,2.7432432432432434,51282.05128205128,UPCOM
ACV,87.0,88.0,87.9,86.8,87.9,54900.0,152096.0,49229.0,119.0,47.4,2000.0,43.0,189414000000000.0,2177170000.0,13.0,0.0,16.0,1590.0,2.5105485232067513,14314.446139280455,UPCOM
ADC,19.0,19.0,0.0,0.0,0.0,0.0,243.0,691.0,19.0,12.4,3100.0,6.1,58000000000.0,3060000.0,16.6,0.78,19.0,2328.0,1.532258064516129,12592.592592592593,HNX
ADP,20.5,19.0,20.5,20.5,20.5,400.0,3136.0,7296.0,37.8,17.0,2600.0,8.0,315000000000.0,15360000.0,14.7,0.0,17.0,5103.0,2.2235294117647055,4897.959183673469,UPCOM
ADS,16.3,16.3,16.3,16.3,16.3,12780.0,21369.0,13849.0,19.2,15.2,2700.0,6.1,416000000000.0,25520000.0,16.1,0.02,17.0,1889.0,1.263157894736842,1194.2533576676494,HOSE
AFC,10.0,10.0,0.0,0.0,0.0,0.0,35779.0,0.0,20.0,6.5,0.0,3333.3,107000000000.0,10690000.0,9.8,0.0,-2.0,0.0,3.076923076923077,298.7786131529668,UPCOM
AFX,3.8,3.9,3.8,3.8,3.8,1000.0,1948.0,510.0,5.4,3.0,500.0,8.1,133000000000.0,35000000.0,10.4,0.0,5.0,489.0,1.8,17967.145790554416,UPCOM
AG1,11.7,13.7,11.7,11.7,11.7,3500.0,272.0,4.0,13.7,10.9,400.0,27.7,57000000000.0,4860000.0,10.2,0.0,17.0,422.0,1.256880733944954,17867.64705882353,UPCOM
AGF,5.36,5.01,5.35,5.35,5.36,2760.0,4709.0,1150.0,10.5,5.0,-12800.0,-0.4,151000000000.0,28110000.0,15.4,0.28,-83.0,560.0,2.1,5969.420259078361,HOSE
AGM,8.9,8.8,8.85,8.8,8.9,2420.0,2619.0,67.0,10.0,8.0,600.0,14.3,162000000000.0,18200000.0,20.0,0.12,3.0,221.0,1.25,6949.217258495608,HOSE
AGP,25.5,25.3,25.5,25.5,25.5,1000.0,131.0,40.0,25.5,16.5,2100.0,12.4,189000000000.0,9630000.0,19.3,0.0,19.0,0.0,1.5454545454545454,73511.45038167939,UPCOM
AGR,3.96,3.9,3.99,3.76,3.99,108770.0,455948.0,71849.0,6.7,3.4,100.0,37.0,840000000000.0,211200000.0,8.4,0.91,1.0,-1191.0,1.9705882352941178,463.210717011589,HOSE
AGX,30.1,30.1,30.1,30.1,30.1,1000.0,174.0,30.0,41.0,19.1,0.0,0.0,325000000000.0,10800000.0,0.0,0.0,18.0,0.0,2.1465968586387434,62068.965517241384,UPCOM
ALT,14.0,14.0,0.0,0.0,0.0,0.0,806.0,300.0,15.5,11.9,1300.0,11.1,86000000000.0,5740000.0,36.6,0.0,3.0,1072.0,1.3025210084033614,7121.5880893300255,HNX
ALV,4.6,4.4,4.4,4.4,4.7,95600.0,108029.0,92132.0,18.4,4.4,4000.0,1.1,15000000000.0,3160000.0,21.2,0.95,22.0,1051.0,4.181818181818181,29.251404715400497,HNX
AMC,28.3,28.3,28.3,28.3,28.3,2100.0,1762.0,8280.0,30.0,20.0,4100.0,7.0,81000000000.0,2850000.0,14.6,0.31,28.0,4318.0,1.5,1617.4801362088535,HNX
AMD,3.91,3.9,3.9,3.83,3.97,272170.0,1822211.0,742363.0,23.5,3.5,300.0,13.9,639000000000.0,163500000.0,10.9,-0.06,3.0,235.0,6.714285714285714,89.72616233795098,HOSE
AME,13.5,13.5,0.0,0.0,0.0,0.0,2300.0,20.0,16.2,4.1,1000.0,13.9,162000000000.0,12000000.0,12.4,0.8,8.0,210.0,3.951219512195122,5217.391304347827,HNX
AMP,16.2,16.2,0.0,0.0,0.0,0.0,529.0,590.0,24.0,12.5,1100.0,15.2,211000000000.0,13000000.0,12.8,0.0,12.0,262.0,1.92,24574.669187145555,UPCOM
AMS,7.7,7.3,7.2,7.2,7.7,4000.0,2581.0,1321.0,9.5,5.6,800.0,9.4,115000000000.0,15000000.0,12.1,0.0,6.0,1148.0,1.6964285714285716,5811.70089112747,UPCOM
AMV,14.9,14.5,14.5,14.2,15.0,10300.0,6249.0,5550.0,18.5,12.6,1400.0,10.3,404000000000.0,27120000.0,13.0,0.46,11.0,49.0,1.4682539682539684,4339.894383101297,HNX
ANT,7.8,7.8,0.0,0.0,0.0,0.0,709.0,480.0,12.9,6.5,0.0,0.0,47000000000.0,6000000.0,0.0,0.0,-40.0,0.0,1.9846153846153847,8462.62341325811,UPCOM
ANV,23.6,23.4,23.3,23.1,23.6,253480.0,788550.0,425505.0,26.6,4.4,1500.0,16.0,2951000000000.0,124650000.0,11.8,0.46,13.0,313.0,6.045454545454545,158.0749476887959,HOSE
APC,29.5,29.9,30.0,29.0,30.0,24470.0,103314.0,57318.0,90.8,23.0,6000.0,4.9,355000000000.0,12010000.0,23.7,0.28,25.0,3831.0,3.9478260869565216,116.24755599434732,HOSE
APF,48.5,48.3,48.5,48.5,48.5,200.0,1681.0,1600.0,59.6,41.0,4600.0,10.6,634000000000.0,13070000.0,43.3,0.0,13.0,0.0,1.4536585365853658,7775.133848899464,UPCOM
APG,5.83,5.82,5.83,5.75,5.84,253290.0,357795.0,325354.0,6.0,4.3,600.0,9.4,79000000000.0,13530000.0,10.7,0.29,6.0,-8.0,1.3953488372093024,37.8149499014799,HOSE
API,24.9,24.9,25.0,24.9,25.0,1800.0,6518.0,12690.0,38.0,21.1,1000.0,24.0,906000000000.0,36400000.0,12.0,0.23,9.0,738.0,1.8009478672985781,5584.535133476526,HNX
APP,9.8,9.8,0.0,0.0,0.0,0.0,3560.0,0.0,11.5,5.6,200.0,51.0,43000000000.0,4410000.0,11.2,0.12,2.0,1112.0,2.053571428571429,1238.7640449438202,HNX
APS,3.6,4.0,4.0,3.6,4.0,679600.0,187859.0,439596.0,5.4,2.7,300.0,12.4,140000000000.0,39000000.0,9.7,0.55,3.0,56.0,2.0,207.60251039343336,HNX
ARM,44.7,44.7,0.0,0.0,0.0,0.0,748.0,50.0,60.0,23.0,3200.0,13.9,116000000000.0,2590000.0,15.6,1.81,21.0,2661.0,2.608695652173913,3462.566844919786,HNX
ART,9.0,8.9,8.9,8.7,9.2,261000.0,616543.0,1093191.0,26.9,5.2,2800.0,3.2,279000000000.0,31050000.0,12.9,0.0,22.0,351.0,5.1730769230769225,50.36145086393001,UPCOM
ASA,2.4,2.4,2.5,2.3,2.5,17200.0,113918.0,36242.0,4.0,1.8,100.0,41.4,24000000000.0,10000000.0,9.3,1.51,1.0,77.0,2.2222222222222223,87.78244000070227,HNX
ASD,1.6,1.6,0.0,0.0,0.0,0.0,3.0,10.0,1.6,0.5,0.0,0.0,6000000000.0,4000000.0,11.1,0.0,8.0,0.0,3.2,1333333.3333333333,UPCOM
ASM,13.6,13.35,13.45,13.3,13.75,2667700.0,4475902.0,4547455.0,15.2,9.5,2700.0,5.1,3290000000000.0,241930000.0,20.6,0.62,13.0,834.0,1.5999999999999999,54.051674947306715,HOSE
ASP,7.19,7.19,7.2,7.19,7.2,2110.0,33123.0,6408.0,8.4,4.4,1200.0,6.1,268000000000.0,37340000.0,11.5,0.48,10.0,916.0,1.909090909090909,1127.3133472209645,HOSE
AST,70.0,69.7,70.0,69.6,70.1,53280.0,173293.0,91057.0,84.9,57.7,4000.0,17.6,2520000000000.0,36000000.0,14.1,0.0,29.0,1281.0,1.4714038128249567,207.7406473429394,HOSE
ATA,0.8,0.9,0.8,0.8,0.8,9900.0,46948.0,1260.0,1.5,0.6,100.0,13.3,10000000000.0,12000000.0,-25.2,-0.93,35.0,423.0,2.5,255.60194257476357,UPCOM
ATB,1.3,1.3,1.3,1.2,1.3,369000.0,401092.0,230451.0,11.2,1.1,300.0,3.8,18000000000.0,13880000.0,11.1,0.0,3.0,108.0,10.18181818181818,34.60552691153152,UPCOM
ATG,1.98,1.95,1.99,1.94,1.99,12530.0,104470.0,62315.0,4.6,1.9,200.0,8.7,30000000000.0,15220000.0,10.5,-0.22,2.0,332.0,2.4210526315789473,145.68775725088543,HOSE
ATS,48.3,48.4,48.3,48.0,48.3,9600.0,13384.0,9720.0,62.0,10.1,200.0,243.9,169000000000.0,3500000.0,12.0,-0.09,2.0,575.0,6.138613861386139,261.50627615062757,HNX
AUDUSD,0.75,0.0,0.75,0.75,0.75,0.0,140353.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HSX
AVC,29.0,29.0,0.0,0.0,0.0,0.0,1405.0,2173.0,31.3,24.5,5000.0,5.8,2177000000000.0,75050000.0,17.8,0.0,26.0,1237.0,1.2775510204081633,53416.37010676156,UPCOM
AVF,0.3,0.3,0.3,0.2,0.3,58500.0,50746.0,56135.0,0.6,0.2,-2000.0,-0.2,13000000000.0,43340000.0,-38.9,2.6,5.0,-11787.0,2.9999999999999996,854.0574626571553,UPCOM
B82,1.9,1.9,0.0,0.0,0.0,0.0,1567.0,2593.0,3.3,1.9,100.0,18.3,9000000000.0,5000000.0,10.1,0.09,1.0,134.0,1.736842105263158,3190.810465858328,HNX
BAB,22.4,22.4,22.4,22.4,22.4,15200.0,40226.0,24290.0,26.9,22.4,1400.0,15.9,11200000000000.0,500000000.0,13.1,0.0,11.0,707.0,1.2008928571428572,12429.771789389946,UPCOM
BAL,40.3,40.3,0.0,0.0,0.0,0.0,10.0,10.0,40.3,17.5,800.0,47.7,81000000000.0,2000000.0,17.2,0.0,12.0,1541.0,2.3028571428571425,200000.0,UPCOM
BAX,24.2,24.2,0.0,0.0,0.0,0.0,1374.0,100.0,25.0,16.7,3100.0,7.9,198000000000.0,8199999.999999999,15.8,-0.19,19.0,3016.0,1.4970059880239521,5967.976710334789,HNX
BBC,81.8,82.0,81.8,81.8,81.8,690.0,703.0,354.0,119.3,72.5,6300.0,13.0,1261000000000.0,15370000.0,54.3,0.25,12.0,5333.0,1.6455172413793102,21863.442389758176,HOSE
BBM,11.0,11.0,0.0,0.0,0.0,0.0,297.0,0.0,12.6,11.0,1400.0,7.6,22000000000.0,2000000.0,13.8,0.0,10.0,0.0,1.1454545454545455,6734.0067340067335,UPCOM
BBS,12.2,13.5,12.2,12.2,12.2,100.0,2297.0,7161.0,15.1,8.0,400.0,29.3,73000000000.0,6000000.0,17.3,-0.89,2.0,1260.0,1.8875,2612.1027427078798,HNX
BCC,6.6,6.8,6.7,6.6,6.7,28000.0,121489.0,13760.0,14.0,6.4,-200.0,-34.9,726000000000.0,110010000.0,16.3,0.34,-1.0,2223.0,2.1875,905.5140794639844,HNX
BCE,6.33,6.33,6.3,6.25,6.35,19270.0,48599.0,35831.0,7.0,5.6,900.0,7.4,190000000000.0,30000000.0,11.9,0.18,7.0,262.0,1.25,617.2966521944896,HOSE
BCG,6.2,6.19,6.1,6.08,6.2,7020.0,206267.0,68455.0,8.2,5.4,500.0,12.9,670000000000.0,108010000.0,12.4,0.16,4.0,284.0,1.5185185185185184,523.6416877154368,HOSE
BCI,41.6,41.6,0.0,0.0,0.0,0.0,17983.0,36814.0,44.9,24.8,1400.0,29.0,3608000000000.0,86720000.0,24.2,0.48,6.0,362.0,1.8104838709677418,4822.332202635823,HOSE
BCM,22.2,25.0,22.3,22.2,22.3,1100.0,58255.0,13070.0,26.5,18.8,20600.0,1.1,521000000000.0,23470000.0,471.9,0.0,5.0,0.0,1.4095744680851063,402.8838726289589,UPCOM
BCP,11.5,11.5,0.0,0.0,0.0,0.0,2119.0,580.0,11.8,4.0,300.0,33.8,46000000000.0,4040000.0,0.0,0.0,9.0,0.0,2.95,1906.559697970741,UPCOM
BDB,3.5,3.5,0.0,0.0,0.0,0.0,48.0,0.0,8.3,3.5,600.0,5.4,4000000000.0,1130000.0,11.2,0.67,6.0,1031.0,2.3714285714285714,23541.666666666664,HNX
BDF,16.5,16.5,0.0,0.0,0.0,0.0,19.0,0.0,27.5,16.5,0.0,0.0,26000000000.0,1550000.0,0.0,0.0,10.0,0.0,1.6666666666666667,81578.94736842105,UPCOM
BDG,31.0,28.0,31.0,31.0,31.0,100.0,177.0,80.0,34.0,25.1,6300.0,4.9,372000000000.0,12000000.0,16.9,0.0,37.0,7096.0,1.3545816733067728,67796.61016949153,UPCOM
BDT,9.5,9.8,9.5,9.5,9.5,700.0,311.0,130.0,17.0,9.8,2300.0,4.1,367000000000.0,38600000.0,12.7,0.0,18.0,554.0,1.7346938775510203,124115.75562700965,UPCOM
BDW,13.0,13.0,0.0,0.0,0.0,0.0,18499.0,0.0,17.0,4.2,700.0,19.6,161000000000.0,12410000.0,12.2,0.0,5.0,886.0,4.0476190476190474,670.8470728147468,UPCOM
BED,28.4,28.4,0.0,0.0,0.0,0.0,38.0,0.0,37.6,27.7,2400.0,11.6,85000000000.0,3000000.0,13.5,0.31,18.0,2115.0,1.3574007220216608,78947.36842105263,HNX
BFC,31.3,31.4,31.7,31.2,31.7,1420.0,146833.0,14775.0,41.2,30.1,5700.0,5.5,1789000000000.0,57170000.0,21.9,0.28,32.0,5396.0,1.3687707641196014,389.3538918363039,HOSE
BGW,9.8,9.8,0.0,0.0,0.0,0.0,111.0,0.0,9.9,9.8,300.0,32.9,178000000000.0,18150000.0,10.3,0.0,3.0,54.0,1.010204081632653,163513.51351351352,UPCOM
BHA,20.0,20.0,0.0,0.0,0.0,0.0,4009.0,610.0,20.5,10.0,1100.0,18.7,1300000000000.0,65000000.0,9.1,0.0,12.0,-588.0,2.05,16213.51958094288,UPCOM
BHC,3.1,2.7,2.7,2.3,3.1,40500.0,3087.0,3630.0,3.6,2.1,0.0,0.0,14000000000.0,4500000.0,-14.8,0.76,57.0,0.0,1.7142857142857142,1457.725947521866,UPCOM
BHK,15.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,15.0,12.5,0.0,0.0,60000000000.0,3990000.0,0.0,0.0,13.0,0.0,1.2,362727.2727272727,UPCOM
BHN,109.0,105.5,105.1,105.0,109.4,210.0,11044.0,1261.0,167.6,74.6,3300.0,33.0,25266000000000.0,231800000.0,19.9,1.29,17.0,3146.0,2.246648793565684,20988.772183991307,HOSE
BHP,9.5,9.5,9.5,9.5,9.5,1500.0,516.0,51.0,11.9,8.9,1400.0,6.7,87000000000.0,9180000.0,17.1,0.0,2.0,0.0,1.3370786516853932,17790.697674418607,UPCOM
BHS,21.7,21.7,0.0,0.0,0.0,0.0,2396996.0,0.0,25.9,18.6,1000.0,21.4,6464000000000.0,297870000.0,12.6,0.8,7.0,832.0,1.3924731182795698,124.26804216611126,HOSE
BHT,4.8,4.8,0.0,0.0,0.0,0.0,222.0,10.0,5.3,3.3,-2600.0,-1.9,22000000000.0,4600000.0,0.4,0.18,-593.0,-2844.0,1.6060606060606062,20720.72072072072,HNX
BHV,5.3,6.2,5.3,5.3,5.3,100.0,156.0,0.0,11.0,3.7,0.0,0.0,5000000000.0,1000000.0,0.0,0.97,-2.0,0.0,2.972972972972973,6410.25641025641,UPCOM
BIC,31.0,30.0,28.65,28.65,31.0,5910.0,14803.0,7416.0,42.5,29.0,1200.0,24.9,3636000000000.0,117280000.0,18.1,-0.1,7.0,1128.0,1.4655172413793103,7922.718367898399,HOSE
BID,32.95,33.0,33.0,31.0,33.4,2937450.0,2553372.0,2146402.0,45.5,16.3,2100.0,16.0,112647000000000.0,3418720000.0,14.0,1.62,15.0,1850.0,2.791411042944785,1338.9040061534317,HOSE
BII,0.7,0.7,0.6,0.6,0.8,771300.0,104604.0,399755.0,4.3,0.7,0.0,70.0,40000000000.0,57680000.0,10.7,0.26,0.0,164.0,6.142857142857143,551.4129478796222,HNX
BKC,7.8,7.8,0.0,0.0,0.0,0.0,260.0,190.0,9.2,5.4,700.0,11.5,92000000000.0,11540000.0,13.4,-0.17,5.0,693.0,1.7037037037037035,44384.61538461538,HNX
BLF,3.2,3.0,3.0,3.0,3.2,400.0,4051.0,6152.0,5.2,2.7,500.0,6.5,34000000000.0,10500000.0,14.0,0.03,4.0,716.0,1.9259259259259258,2591.9526042952357,HNX
BLI,7.0,7.0,0.0,0.0,0.0,0.0,832.0,177.0,8.7,6.0,700.0,9.4,420000000000.0,60000000.0,11.1,0.0,7.0,-550.0,1.45,72115.38461538461,UPCOM
BLT,26.0,26.0,0.0,0.0,0.0,0.0,138.0,110.0,41.6,12.9,0.0,0.0,104000000000.0,4000000.0,0.0,0.0,8.0,0.0,3.2248062015503876,28985.507246376812,UPCOM
BMC,14.2,14.5,14.0,13.6,14.4,5460.0,12696.0,2652.0,20.3,12.4,800.0,18.6,176000000000.0,12390000.0,15.7,0.14,5.0,918.0,1.6370967741935485,975.8979206049149,HOSE
BMD,8.0,8.0,0.0,0.0,0.0,0.0,159.0,0.0,10.0,6.1,400.0,20.1,22000000000.0,2750000.0,10.4,0.0,8.0,0.0,1.639344262295082,17295.59748427673,UPCOM
BMF,37.0,37.0,0.0,0.0,0.0,0.0,35.0,40.0,37.4,34.2,0.0,0.0,77000000000.0,2080000.0,0.0,0.0,0.0,0.0,1.093567251461988,59428.57142857143,UPCOM
BMI,27.4,29.0,29.0,27.4,29.0,42880.0,60866.0,14204.0,36.0,25.3,2100.0,13.2,2503000000000.0,91350000.0,24.1,0.07,9.0,2300.0,1.4229249011857708,1500.8379062202214,HOSE
BMJ,12.2,12.2,12.2,12.2,12.2,100.0,5738.0,55.0,16.6,10.1,0.0,0.0,73000000000.0,6000000.0,0.0,0.0,15.0,0.0,1.6435643564356437,1045.6605088881142,UPCOM
BMP,58.0,59.1,59.0,57.0,59.0,294150.0,464511.0,306780.0,100.7,49.5,5600.0,10.4,4748000000000.0,81860000.0,31.0,1.06,18.0,6408.0,2.0343434343434343,176.22833474341834,HOSE
BPC,19.5,19.5,0.0,0.0,0.0,0.0,484.0,2.0,20.0,15.8,3200.0,6.2,74000000000.0,3800000.0,27.5,-0.01,11.0,4529.0,1.2658227848101264,7851.239669421487,HNX
BQB,7.0,7.5,7.2,7.0,7.2,4000.0,261.0,1100.0,19.8,7.5,100.0,49.6,41000000000.0,5800000.0,12.5,0.0,1.0,0.0,2.64,22222.222222222223,UPCOM
BRC,9.5,9.5,0.0,0.0,0.0,0.0,859.0,689.0,12.6,9.0,1200.0,7.9,118000000000.0,12370000.0,16.2,-0.14,7.0,1780.0,1.4,14400.465657741559,HOSE
BRR,9.0,9.0,9.0,9.0,9.0,100.0,523.0,220.0,22.5,8.4,700.0,12.9,1012000000000.0,112500000.0,11.1,0.0,6.0,240.0,2.6785714285714284,215105.16252390057,UPCOM
BSG,7.8,7.1,7.8,7.8,7.8,1000.0,320.0,280.0,10.5,6.9,100.0,108.3,468000000000.0,60000000.0,10.4,0.0,1.0,78.0,1.5217391304347825,187500.0,UPCOM
BSI,13.65,13.65,13.65,13.6,13.7,76000.0,155661.0,141431.0,17.5,11.3,2000.0,7.0,1469000000000.0,107640000.0,13.2,1.04,15.0,1101.0,1.5486725663716814,691.5026885347004,HOSE
BSL,15.0,15.0,0.0,0.0,0.0,0.0,1406.0,2110.0,29.2,13.9,1100.0,13.8,675000000000.0,45000000.0,11.0,0.0,10.0,0.0,2.1007194244604315,32005.689900426743,UPCOM
BSP,24.3,24.3,0.0,0.0,0.0,0.0,3265.0,732.0,28.4,21.2,4000.0,6.1,304000000000.0,12500000.0,19.2,0.0,21.0,3827.0,1.3396226415094339,3828.4839203675347,UPCOM
BSQ,20.9,20.9,0.0,0.0,0.0,0.0,1799.0,600.0,24.4,20.3,2300.0,9.0,940000000000.0,45000000.0,12.7,0.0,18.0,2107.0,1.2019704433497536,25013.89660922735,UPCOM
BSR,21.6,22.2,22.2,21.2,22.2,1037200.0,1668753.0,1478211.0,31.0,18.3,8200.0,2.6,5215000000000.0,241430000.0,143.1,0.0,22.0,0.0,1.6939890710382512,144.6768934647608,UPCOM
BST,10.2,10.2,0.0,0.0,0.0,0.0,112.0,0.0,12.5,9.1,1300.0,7.8,11000000000.0,1100000.0,11.8,-0.27,11.0,1381.0,1.3736263736263736,9821.428571428572,HNX
BT1,15.4,15.4,0.0,0.0,0.0,0.0,21.0,0.0,17.7,14.0,0.0,0.0,81000000000.0,5250000.0,0.0,0.0,11.0,0.0,1.2642857142857142,250000.0,UPCOM
BT6,4.5,4.9,4.6,4.5,4.6,2000.0,632.0,60.0,6.1,4.1,400.0,12.4,148000000000.0,32990000.000000004,16.0,0.0,1.0,0.0,1.4878048780487805,52199.3670886076,UPCOM
BTB,10.0,10.0,0.0,0.0,0.0,0.0,67.0,0.0,12.0,7.7,700.0,13.4,77000000000.0,7690000.0,13.2,0.0,6.0,61.0,1.5584415584415585,114776.11940298509,UPCOM
BTC,70.1,61.0,70.1,70.1,70.1,200.0,27.0,23.0,70.0,40.0,1500.0,47.5,100000000000.0,1430000.0,0.0,0.57,-193.0,-5864.0,1.75,52962.96296296296,UPCOM
BTCUSD,8179.5,0.0,8138.72,7884.25,8235.25,0.0,64761.0,0.0,11503.1,6553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.755394475812605,0.0,HSX
BTD,15.6,16.3,15.6,15.6,15.6,500.0,8617.0,862.0,20.1,13.9,2300.0,6.8,100000000000.0,6410000.0,33.6,0.0,21.0,0.0,1.446043165467626,743.8783799466172,UPCOM
BTG,5.6,5.6,0.0,0.0,0.0,0.0,2.0,0.0,6.5,3.6,2000.0,2.8,7000000000.0,1190000.0,18.5,0.0,11.0,0.0,1.8055555555555556,595000.0,UPCOM
BTH,5.2,5.2,0.0,0.0,0.0,0.0,76.0,0.0,10.0,5.2,0.0,0.0,18000000000.0,3500000.0,0.0,0.0,-2.0,0.0,1.923076923076923,46052.63157894737,UPCOM
BTN,12.0,12.0,0.0,0.0,0.0,0.0,258.0,2100.0,24.4,12.0,0.0,0.0,36000000000.0,3000000.0,0.0,0.0,14.0,0.0,2.033333333333333,11627.906976744185,UPCOM
BTP,12.5,12.7,12.5,12.4,12.5,25840.0,15391.0,24181.0,13.5,10.0,4200.0,2.9,756000000000.0,59290000.0,20.8,0.04,20.0,1536.0,1.35,3852.2513157039825,HOSE
BTR,8.6,8.6,0.0,0.0,0.0,0.0,3.0,24.0,9.6,7.5,0.0,344.0,16000000000.0,1850000.0,11.2,0.0,10.0,0.0,1.28,616666.6666666667,UPCOM
BTS,5.1,5.1,0.0,0.0,0.0,0.0,2049.0,78.0,7.9,4.4,-300.0,-19.0,612000000000.0,119960000.0,11.0,-0.52,-2.0,1094.0,1.7954545454545454,58545.63201561737,HNX
BTT,38.3,38.3,0.0,0.0,0.0,0.0,389.0,396.0,41.0,25.1,3100.0,12.3,517000000000.0,13500000.0,23.4,0.13,13.0,2371.0,1.6334661354581672,34704.370179948586,HOSE
BTU,6.7,6.7,0.0,0.0,0.0,0.0,28.0,110.0,9.7,4.2,600.0,11.9,24000000000.0,3600000.0,12.1,0.0,15.0,0.0,2.3095238095238093,128571.42857142858,UPCOM
BTV,27.8,27.8,0.0,0.0,0.0,0.0,59.0,10.0,35.0,14.7,1100.0,24.6,695000000000.0,25000000.0,10.4,0.0,10.0,0.0,2.380952380952381,423728.81355932204,UPCOM
BTW,14.3,14.3,0.0,0.0,0.0,0.0,1332.0,0.0,22.1,12.5,1000.0,14.2,134000000000.0,9360000.0,16.4,-0.3,6.0,0.0,1.768,7027.027027027027,HNX
BUD,8.5,8.5,0.0,0.0,0.0,0.0,1949.0,100.0,19.0,7.9,0.0,0.0,30000000000.0,3510000.0,0.0,0.0,0.0,0.0,2.4050632911392404,1800.9235505387378,UPCOM
BVG,1.6,1.6,0.0,0.0,0.0,0.0,15397.0,5371.0,2.3,1.1,0.0,0.0,16000000000.0,9750000.0,6.9,0.29,3.0,0.0,2.0909090909090904,633.2402416055075,UPCOM
BVH,97.0,93.9,95.0,90.9,97.0,174980.0,451753.0,170909.0,107.9,49.5,2400.0,41.0,66006000000000.0,680470000.0,21.0,1.14,12.0,1926.0,2.17979797979798,1506.2877280283697,HOSE
BVN,13.0,13.0,0.0,0.0,0.0,0.0,9122.0,911.0,18.9,6.5,0.0,0.0,65000000000.0,5000000.0,0.0,0.0,5.0,0.0,2.9076923076923076,548.1254110940583,UPCOM
BVS,19.0,19.0,18.7,18.7,19.0,21900.0,44856.0,11507.0,21.9,17.5,1700.0,11.3,1372000000000.0,72220000.0,23.5,0.63,7.0,1407.0,1.2514285714285713,1610.0410201533796,HNX
BWA,18.5,18.5,0.0,0.0,0.0,0.0,13.0,10.0,18.5,4.2,0.0,0.0,50000000000.0,2700000.0,0.0,0.0,5.0,0.0,4.404761904761904,207692.30769230772,UPCOM
BWE,21.85,21.95,21.95,21.4,21.95,50000.0,314666.0,156711.0,28.5,16.7,1400.0,15.2,3278000000000.0,150000000.0,23.1,0.99,6.0,1323.0,1.7065868263473054,476.69592520323135,HOSE
BWS,29.9,29.9,0.0,0.0,0.0,0.0,2190.0,940.0,34.4,15.6,2800.0,10.7,1794000000000.0,60000000.0,0.0,0.0,25.0,0.0,2.2051282051282053,27397.260273972603,UPCOM
