Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
BCG,5.65,5.65,5.66,5.65,5.73,348140.0,503726.0,188035.0,7.4,5.0,300.0,19.2,610000000000.0,108010000.0,13.3,0.54,5.0,480.0,1.48,214.42212631470284,BM
BCM,24.9,24.2,24.5,24.1,24.9,22500.0,32430.0,12450.0,26.1,13.7,99900.0,0.2,617000000000.0,24780000.0,560.5,0.0,19.0,19519.0,1.9051094890510951,764.1073080481036,BM
BCP,12.0,12.1,13.8,12.0,13.8,600.0,520.0,70.0,14.9,5.5,200.0,52.4,72000000000.0,6000000.0,0.0,0.0,14.0,0.0,2.709090909090909,11538.461538461539,BM
BDC,13.4,13.4,0.0,0.0,0.0,0.0,302.0,270.0,36.8,7.7,-1800.0,-7.5,291000000000.0,21740000.0,11.4,0.0,-16.0,0.0,4.779220779220779,71986.75496688741,BM
BDF,10.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,13.4,9.5,0.0,0.0,16000000000.0,1550000.0,0.0,0.0,13.0,0.0,1.4105263157894736,77500.0,BM
BDG,35.5,35.5,0.0,0.0,0.0,0.0,297.0,220.0,38.4,23.0,10100.0,3.5,426000000000.0,12000000.0,24.7,0.0,41.0,7903.0,1.6695652173913043,40404.04040404041,BM
BDT,12.4,12.0,12.1,12.1,12.4,7100.0,4816.0,0.0,13.7,8.1,2600.0,4.8,479000000000.0,38600000.0,12.6,0.0,21.0,2297.0,1.691358024691358,8014.950166112956,BM
BDW,10.5,10.5,0.0,0.0,0.0,0.0,36.0,10.0,12.5,6.7,1200.0,8.7,130000000000.0,12410000.0,12.6,0.0,10.0,664.0,1.8656716417910448,344722.2222222222,BM
BED,37.9,37.9,0.0,0.0,0.0,0.0,83.0,100.0,51.0,14.4,9300.0,4.1,114000000000.0,3000000.0,20.9,-0.14,45.0,2440.0,3.5416666666666665,36144.57831325301,BM
BEL,7.1,7.1,7.1,7.1,7.1,1200.0,228.0,0.0,15.7,2.9,0.0,2366.7,43000000000.0,6000000.0,8.7,0.0,6.0,0.0,5.413793103448276,26315.78947368421,BM
BFC,19.35,19.4,19.0,19.0,19.4,8460.0,123338.0,53631.0,26.1,19.4,3800.0,5.1,1106000000000.0,57170000.0,20.6,0.76,23.0,5712.0,1.3453608247422681,463.5230018323631,BM
BGW,10.0,10.0,0.0,0.0,0.0,0.0,132.0,0.0,10.0,9.6,300.0,30.3,181000000000.0,18150000.0,10.3,0.0,3.0,326.0,1.0416666666666667,137499.99999999997,BM
BHA,11.5,13.4,11.5,11.5,11.5,100.0,1562.0,880.0,20.0,11.5,700.0,16.2,759000000000.0,66000000.0,9.7,0.0,7.0,1055.0,1.7391304347826086,42253.52112676056,BM
BHC,2.6,2.6,0.0,0.0,0.0,0.0,682.0,21.0,2.9,1.7,0.0,0.0,12000000000.0,4500000.0,-14.8,0.76,57.0,0.0,1.7058823529411764,6598.240469208211,BM
BHK,14.7,14.7,0.0,0.0,0.0,0.0,42.0,10.0,15.0,12.0,0.0,0.0,59000000000.0,3990000.0,0.0,0.0,14.0,0.0,1.25,95000.0,BM
BHN,95.0,88.8,88.7,88.7,95.0,110.0,2297.0,458.0,109.0,75.6,2000.0,46.6,22021000000000.0,231800000.0,21.6,0.59,9.0,3304.0,1.4417989417989419,100914.23595994776,BM
BHP,12.0,12.0,0.0,0.0,0.0,0.0,160.0,0.0,14.8,4.9,1400.0,8.5,110000000000.0,9180000.0,17.0,0.0,2.0,0.0,3.020408163265306,57374.99999999999,BM
BIC,19.2,19.05,19.0,19.0,19.2,5650.0,9027.0,7842.0,32.2,19.1,1200.0,15.7,2252000000000.0,117280000.0,18.4,0.12,7.0,1243.0,1.6858638743455499,12992.13470699014,BM
BID,31.7,32.0,32.0,31.4,32.2,653190.0,1232919.0,1690207.0,37.3,21.6,2200.0,14.7,108373000000000.0,3418720000.0,15.7,1.82,14.0,2064.0,1.7268518518518516,2772.86666845105,BM
BII,1.1,1.1,1.1,1.0,1.2,367800.0,524274.0,182576.0,1.5,0.7,0.0,40.7,63000000000.0,57680000.0,10.7,1.23,0.0,10.0,2.142857142857143,110.01880695971954,BM
BKC,5.8,5.8,0.0,0.0,0.0,0.0,122.0,0.0,9.3,5.4,-1500.0,-4.0,68000000000.0,11540000.0,12.0,0.18,-12.0,680.0,1.7222222222222223,94590.16393442622,BM
BLF,2.0,1.9,1.9,1.9,2.0,2400.0,2122.0,80.0,3.8,1.9,-200.0,-8.4,21000000000.0,10500000.0,13.6,-0.05,-2.0,496.0,2.0,4948.162111215835,BM
BLI,6.0,6.0,5.9,5.9,6.0,900.0,7436.0,1440.0,6.6,5.0,1100.0,5.3,360000000000.0,60000000.0,11.9,0.0,10.0,746.0,1.3199999999999998,8068.854222700375,BM
BLT,17.0,17.0,0.0,0.0,0.0,0.0,54.0,50.0,22.0,11.9,0.0,0.0,68000000000.0,4000000.0,0.0,0.0,6.0,0.0,1.8487394957983192,74074.07407407407,BM
BLW,11.9,11.9,0.0,0.0,0.0,0.0,19.0,0.0,11.9,11.9,300.0,35.6,133000000000.0,11170000.0,10.3,0.0,5.0,0.0,1.0,587894.7368421053,BM
BMC,14.8,14.9,14.85,14.45,14.95,27990.0,27077.0,2743.0,17.9,11.5,1200.0,12.5,183000000000.0,12390000.0,16.1,0.54,7.0,765.0,1.5565217391304347,457.5839273183883,BM
BMF,40.3,40.3,0.0,0.0,0.0,0.0,24.0,0.0,47.3,18.3,4300.0,9.3,84000000000.0,4160000.0,23.8,0.0,37.0,3943.0,2.584699453551912,173333.33333333334,BM
BMG,23.5,23.5,0.0,0.0,0.0,0.0,33.0,0.0,23.5,13.8,0.0,0.0,124000000000.0,5290000.0,0.0,0.0,19.0,0.0,1.7028985507246377,160303.0303030303,BM
BMI,24.9,24.6,24.45,24.4,25.0,103930.0,125019.0,36995.0,27.7,17.9,1700.0,14.7,2275000000000.0,91350000.0,25.1,1.21,7.0,2076.0,1.547486033519553,730.6889352818371,BM
BMJ,11.1,11.1,0.0,0.0,0.0,0.0,757.0,10.0,17.0,10.5,0.0,0.0,67000000000.0,6000000.0,0.0,0.0,17.0,0.0,1.619047619047619,7926.023778071334,BM
BMP,42.6,43.0,43.0,42.6,43.1,56630.0,133396.0,47785.0,63.1,41.5,5300.0,8.1,3487000000000.0,81860000.0,31.1,0.71,17.0,5592.0,1.5204819277108435,613.6615790578428,BM
BMS,5.0,5.0,0.0,0.0,0.0,0.0,1439.0,314.0,8.7,4.7,0.0,0.0,250000000000.0,50000000.0,0.0,0.0,0.0,0.0,1.8510638297872337,34746.35163307853,BM
BOT,55.4,54.4,56.0,54.0,60.3,218700.0,19152.0,0.0,58.6,14.0,-1100.0,-50.9,2216000000000.0,40000000.0,8.9,0.0,-12.0,0.0,4.185714285714286,2088.554720133667,BM
BPC,17.0,17.0,0.0,0.0,0.0,0.0,416.0,2370.0,18.1,11.1,1300.0,13.0,65000000000.0,3800000.0,26.1,-0.22,5.0,3158.0,1.6306306306306309,9134.615384615383,BM
BQB,5.0,5.0,0.0,0.0,0.0,0.0,24.0,570.0,7.0,5.0,-300.0,-14.9,29000000000.0,5800000.0,12.1,0.0,-3.0,141.0,1.4,241666.66666666666,BM
BRC,10.6,10.3,10.6,10.6,10.6,2690.0,195.0,118.0,10.4,7.3,1400.0,7.8,131000000000.0,12370000.0,16.5,0.14,8.0,1195.0,1.4246575342465755,63435.89743589744,BM
BRR,8.5,8.5,0.0,0.0,0.0,0.0,506.0,0.0,13.5,6.5,700.0,12.2,956000000000.0,112500000.0,10.7,0.0,6.0,698.0,2.076923076923077,222332.01581027667,BM
BSA,15.5,15.5,15.5,15.5,15.8,2100.0,13046.0,5930.0,23.1,15.1,1900.0,8.3,707000000000.0,45630000.0,13.6,0.0,14.0,4313.0,1.5298013245033113,3497.623792733405,BM
BSG,7.5,7.5,0.0,0.0,0.0,0.0,120.0,0.0,13.1,6.1,-600.0,-11.7,450000000000.0,60000000.0,9.7,0.0,-7.0,72.0,2.1475409836065573,500000.0,BM
BSH,25.6,25.6,0.0,0.0,0.0,0.0,49.0,30.0,35.0,15.4,2500.0,10.1,461000000000.0,18000000.0,15.4,0.0,16.0,568.0,2.2727272727272725,367346.93877551024,BM
BSI,8.34,8.25,8.4,8.22,8.4,12070.0,13598.0,23146.0,11.5,7.6,1400.0,6.0,926000000000.0,122070000.0,13.2,1.02,12.0,1891.0,1.5131578947368423,8977.055449330785,BM
BSL,11.0,10.8,11.0,11.0,11.0,100.0,4443.0,150.0,16.1,10.0,1100.0,10.3,495000000000.0,45000000.0,10.5,0.0,10.0,1008.0,1.61,10128.29169480081,BM
BSP,20.5,20.6,19.4,19.4,20.5,3500.0,5147.0,670.0,20.5,14.8,3700.0,5.5,256000000000.0,12500000.0,19.1,0.0,20.0,3964.0,1.385135135135135,2428.599183990674,BM
BSQ,23.5,24.0,23.5,23.5,23.5,500.0,1703.0,860.0,30.0,16.5,2800.0,8.4,1058000000000.0,45000000.0,14.2,0.0,20.0,2316.0,1.8181818181818181,26423.957721667644,BM
BSR,12.9,12.5,12.5,12.3,12.9,1486900.0,1769042.0,1440901.0,20.9,12.0,1000.0,13.5,39996000000000.0,3100500000.0,10.3,0.0,9.0,0.0,1.7416666666666665,1752.6435211826515,BM
BT1,19.6,19.6,0.0,0.0,0.0,0.0,71.0,159.0,20.0,13.3,0.0,0.0,103000000000.0,5250000.0,0.0,0.0,11.0,0.0,1.5037593984962405,73943.66197183098,BM
BT6,1.7,1.7,0.0,0.0,0.0,0.0,774.0,247.0,4.7,1.3,400.0,4.7,56000000000.0,32990000.000000004,16.0,0.0,-36.0,0.0,3.6153846153846154,42622.73901808786,BM
BTB,7.5,7.5,0.0,0.0,0.0,0.0,34.0,0.0,10.0,5.5,400.0,20.7,58000000000.0,7690000.0,14.1,0.0,3.0,775.0,1.8181818181818181,226176.4705882353,BM
BTCUSD,12200.05,0.0,10653.92,10440.3,12373.5,0.0,43985.0,0.0,12760.8,3133.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072769054002298,0.0,BM
BTD,16.6,16.5,16.8,16.6,16.9,1700.0,9964.0,1080.0,17.0,12.1,6500.0,2.6,106000000000.0,6410000.0,36.4,0.0,22.0,0.0,1.4049586776859504,643.3159373745484,BM
BTH,8.0,8.0,8.0,8.0,8.0,100.0,156.0,142.0,10.0,2.1,-0.0,-258.1,200000000000.0,25000000.0,9.7,0.0,0.0,0.0,4.761904761904762,160256.41025641028,BM
BTN,3.7,4.3,3.7,3.7,3.7,300.0,90.0,4320.0,10.4,3.4,0.0,0.0,17000000000.0,4470000.0,0.0,0.0,6.0,0.0,3.058823529411765,49666.666666666664,BM
BTP,12.7,12.9,12.65,12.6,12.85,2170.0,41613.0,8983.0,15.1,9.4,500.0,24.9,768000000000.0,59290000.0,18.3,0.35,3.0,4239.0,1.606382978723404,1424.7951361353423,BM
BTR,6.8,6.8,0.0,0.0,0.0,0.0,4.0,0.0,7.1,6.8,0.0,272.0,13000000000.0,1850000.0,11.4,0.0,11.0,0.0,1.0441176470588236,462500.0,BM
BTS,4.4,4.4,0.0,0.0,0.0,0.0,2212.0,50.0,6.0,4.2,500.0,9.0,528000000000.0,119960000.0,11.5,0.26,4.0,-268.0,1.4285714285714286,54231.464737793845,BM
BTT,36.8,36.8,0.0,0.0,0.0,0.0,1741.0,215.0,43.8,30.3,4000.0,9.2,497000000000.0,13500000.0,25.0,-0.01,16.0,3115.0,1.4455445544554455,7754.164273406089,BM
BTU,9.7,9.7,0.0,0.0,0.0,0.0,112.0,0.0,11.5,6.9,600.0,17.3,35000000000.0,3600000.0,12.2,0.0,20.0,0.0,1.6666666666666665,32142.857142857145,BM
BTV,32.0,32.0,0.0,0.0,0.0,0.0,249.0,0.0,46.6,10.1,400.0,80.8,800000000000.0,25000000.0,10.8,0.0,4.0,1090.0,4.613861386138614,100401.6064257028,BM
BTW,20.2,21.3,20.2,20.2,20.2,100.0,2050.0,111.0,24.1,11.4,2800.0,7.3,189000000000.0,9360000.0,18.9,1.03,15.0,1383.0,2.1140350877192984,4565.8536585365855,BM
BUD,8.5,9.2,8.5,8.5,8.5,500.0,251.0,0.0,15.6,7.1,0.0,0.0,85000000000.0,10000000.0,0.0,0.0,0.0,0.0,2.1971830985915495,39840.6374501992,BM
BVG,1.7,1.8,1.7,1.7,1.7,23300.0,25671.0,2220.0,2.4,1.1,0.0,0.0,17000000000.0,9750000.0,6.9,0.29,3.0,0.0,2.1818181818181817,379.80600677807644,BM
BVH,80.8,80.9,80.3,80.3,81.0,130010.0,256829.0,67622.0,102.5,69.3,1500.0,53.7,56632000000000.0,700890000.0,22.8,0.6,7.0,2295.0,1.4790764790764792,2729.014246833496,BM
BVN,13.0,13.0,0.0,0.0,0.0,0.0,169.0,0.0,17.5,13.0,0.0,0.0,65000000000.0,5000000.0,0.0,0.0,2.0,0.0,1.3461538461538463,29585.798816568047,BM
BVS,11.2,11.3,11.1,11.1,11.3,27000.0,33557.0,23013.0,17.7,11.3,1400.0,7.8,809000000000.0,72220000.0,23.8,0.25,6.0,1731.0,1.566371681415929,2152.159013022618,BM
BWA,10.9,10.9,0.0,0.0,0.0,0.0,38.0,30.0,23.4,4.3,0.0,0.0,29000000000.0,2700000.0,0.0,0.0,8.0,0.0,5.441860465116279,71052.63157894737,BM
BWE,26.3,26.2,26.2,26.1,26.3,96200.0,783813.0,310145.0,27.6,15.4,2400.0,10.8,3945000000000.0,150000000.0,28.6,0.6,9.0,1433.0,1.7922077922077924,191.37217678196203,BM
