Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
000001.SS,2909.38,2925.72,2917.22,2903.88,2924.7,2550741020.0,28640316.0,0.0,3270.8,2464.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3272196072066222,0.0,BM
A32,25.0,25.0,0.0,0.0,0.0,0.0,65.0,0.0,29.7,21.4,0.0,0.0,170000000000.0,6800000.0,0.0,0.0,21.0,0.0,1.3878504672897196,104615.38461538461,BM
AAA,17.55,17.8,17.8,17.55,17.9,2052640.0,3150530.0,1868697.0,21.3,13.8,2200.0,8.0,3005000000000.0,171200000.0,18.2,0.95,13.0,1469.0,1.5434782608695652,54.340063417901106,BM
AAM,12.5,11.85,12.5,12.5,12.5,20.0,5205.0,6199.0,14.5,7.3,1000.0,13.0,154000000000.0,10450000.0,26.4,0.25,5.0,413.0,1.9863013698630136,2007.6849183477425,BM
AAV,10.0,10.1,10.1,9.9,10.1,148000.0,165804.0,180015.0,28.1,9.4,1300.0,7.8,319000000000.0,31870000.0,14.3,0.98,21.0,1390.0,2.9893617021276597,192.21490434488916,BM
ABC,9.7,9.9,10.0,9.7,10.0,11500.0,12353.0,24689.0,14.6,6.6,1500.0,6.7,198000000000.0,20390000.0,28.0,0.0,5.0,15587.0,2.2121212121212124,1650.6111875657737,BM
ABI,23.3,23.4,24.5,23.3,25.6,4700.0,3793.0,200.0,27.5,19.7,5200.0,4.5,885000000000.0,38000000.0,22.3,0.0,23.0,3281.0,1.3959390862944163,10018.455048774056,BM
ABR,5.8,6.5,7.4,5.8,7.4,9300.0,2575.0,0.0,10.5,3.0,0.0,0.0,17000000000.0,3000000.0,0.0,0.0,2.0,0.0,3.5,1165.0485436893205,BM
ABT,39.5,38.0,40.0,39.5,40.0,40.0,613.0,1917.0,45.3,31.9,6000.0,6.6,557000000000.0,11560000.0,35.3,0.12,17.0,2257.0,1.4200626959247649,18858.075040783035,BM
ACB,28.5,28.6,28.6,28.5,28.7,557000.0,1560433.0,2648981.0,36.1,26.0,4300.0,6.6,36725000000000.0,1247170000.0,17.9,1.58,24.0,2232.0,1.3884615384615384,799.2461066896176,BM
ACC,20.8,20.8,0.0,0.0,0.0,0.0,1743.0,823.0,22.5,17.1,3600.0,5.8,208000000000.0,10000000.0,0.0,-0.03,16.0,0.0,1.3157894736842104,5737.234652897304,BM
ACE,24.0,24.0,24.0,24.0,24.0,5000.0,661.0,1290.0,24.8,16.6,1800.0,13.3,73000000000.0,3050000.0,0.0,0.0,19.0,0.0,1.4939759036144578,4614.220877458396,BM
ACL,37.5,37.8,37.8,37.0,37.8,16720.0,52961.0,91290.0,46.0,8.9,12500.0,3.0,855000000000.0,22800000.0,26.9,0.12,46.0,1147.0,5.168539325842697,430.5054662865127,BM
ACM,0.6,0.5,0.5,0.5,0.6,71400.0,251860.0,81541.0,1.0,0.5,-100.0,-9.2,31000000000.0,51000000.0,8.4,0.76,-1.0,-586.0,2.0,202.49344874136426,BM
ACV,80.8,80.4,80.4,80.1,81.5,78600.0,62482.0,30020.0,91.5,79.0,3300.0,24.3,175916000000000.0,2177170000.0,15.0,0.0,22.0,2024.0,1.1582278481012658,34844.75528952338,BM
ADC,17.0,15.5,17.0,17.0,17.0,200.0,791.0,1.0,18.1,14.4,3400.0,5.0,52000000000.0,3060000.0,17.3,0.28,20.0,3124.0,1.2569444444444444,3868.5208596713023,BM
ADP,14.8,14.8,0.0,0.0,0.0,0.0,185.0,29.0,43.5,14.8,2100.0,7.1,227000000000.0,15360000.0,14.9,0.0,14.0,2554.0,2.939189189189189,83027.02702702703,BM
ADS,13.45,13.6,13.6,13.4,13.6,5700.0,13778.0,18018.0,14.2,11.4,1600.0,8.6,343000000000.0,25520000.0,17.8,0.2,10.0,2678.0,1.2456140350877192,1852.2281898679053,BM
AFC,10.3,10.3,0.0,0.0,0.0,0.0,7.0,0.0,10.3,8.5,0.0,3433.3,110000000000.0,10690000.0,9.9,0.0,1.0,0.0,1.211764705882353,1527142.857142857,BM
AFX,2.7,2.7,0.0,0.0,0.0,0.0,884.0,7860.0,3.8,2.4,300.0,8.8,95000000000.0,35000000.0,10.4,0.0,3.0,472.0,1.5833333333333333,39592.76018099547,BM
AG1,10.0,10.0,0.0,0.0,0.0,0.0,47.0,0.0,11.0,5.2,400.0,23.7,49000000000.0,4860000.0,10.2,0.0,17.0,422.0,2.1153846153846154,103404.25531914894,BM
AGF,3.72,3.72,3.6,3.46,3.72,12820.0,6721.0,379.0,8.4,3.0,-400.0,-9.7,105000000000.0,28110000.0,15.1,0.37,-3.0,-12682.0,2.8000000000000003,4182.413331349501,BM
AGM,9.1,9.6,9.6,9.1,9.6,1460.0,2014.0,40588.0,15.3,8.4,1800.0,5.0,166000000000.0,18200000.0,21.2,-0.22,9.0,621.0,1.8214285714285714,9036.74280039722,BM
AGP,21.4,21.4,0.0,0.0,0.0,0.0,721.0,0.0,32.0,20.0,3100.0,6.8,206000000000.0,9630000.0,18.1,0.0,19.0,3004.0,1.6,13356.449375866852,BM
AGR,3.89,3.64,3.64,3.64,3.89,313980.0,155660.0,69282.0,4.2,3.1,400.0,11.1,825000000000.0,211200000.0,9.1,0.54,4.0,107.0,1.3548387096774195,1356.8032892200952,BM
AGX,26.0,26.0,0.0,0.0,0.0,0.0,194.0,1840.0,30.6,16.4,0.0,0.0,281000000000.0,10800000.0,0.0,0.0,15.0,0.0,1.8658536585365857,55670.10309278351,BM
ALT,9.8,9.8,0.0,0.0,0.0,0.0,744.0,30.0,15.6,9.8,1300.0,7.5,60000000000.0,5740000.0,37.0,-0.01,4.0,1264.0,1.5918367346938773,7715.05376344086,BM
ALV,2.1,2.1,0.0,0.0,0.0,0.0,11270.0,3211.0,4.5,1.9,1900.0,1.1,7000000000.0,3160000.0,20.4,0.49,11.0,2577.0,2.368421052631579,280.39041703637974,BM
AMC,21.9,20.5,21.3,21.3,21.9,500.0,716.0,1420.0,23.5,17.5,3700.0,6.0,62000000000.0,2850000.0,17.2,0.45,21.0,4058.0,1.3428571428571427,3980.4469273743016,BM
AMD,1.77,1.66,1.68,1.67,1.77,804240.0,2570543.0,416375.0,4.1,1.7,300.0,5.6,289000000000.0,163500000.0,11.5,0.66,3.0,282.0,2.411764705882353,63.605238270668885,BM
AME,8.1,8.1,0.0,0.0,0.0,0.0,413.0,100.0,16.5,7.2,800.0,10.3,204000000000.0,25200000.0,11.4,-0.53,7.0,462.0,2.2916666666666665,61016.949152542365,BM
AMP,16.2,16.2,0.0,0.0,0.0,0.0,1.0,10.0,25.8,16.2,1500.0,11.1,211000000000.0,13000000.0,13.4,0.0,11.0,262.0,1.5925925925925928,13000000.0,BM
AMS,8.0,8.0,8.0,8.0,8.0,200.0,901.0,4337.0,9.2,5.9,900.0,8.6,240000000000.0,30000000.0,12.3,0.0,8.0,313.0,1.559322033898305,33296.337402885685,BM
AMV,30.4,30.2,30.6,29.5,31.0,30100.0,38495.0,101424.0,39.5,14.5,9100.0,3.3,824000000000.0,27120000.0,22.1,0.92,42.0,1441.0,2.7241379310344827,704.507078841408,BM
ANT,5.5,5.5,0.0,0.0,0.0,0.0,63.0,230.0,11.2,4.0,0.0,0.0,33000000000.0,6000000.0,0.0,0.0,-40.0,0.0,2.8,95238.09523809524,BM
ANV,27.1,27.2,27.0,27.0,27.4,455250.0,556579.0,719719.0,32.9,14.8,5700.0,4.7,3456000000000.0,127140000.0,16.3,0.78,35.0,1443.0,2.222972972972973,228.43118407270129,BM
APC,27.0,27.25,27.45,26.55,27.45,10060.0,33781.0,30132.0,44.5,26.4,5800.0,4.7,325000000000.0,12010000.0,29.1,0.89,20.0,5996.0,1.6856060606060608,355.52529528433143,BM
APF,26.5,26.0,26.5,26.5,26.5,200.0,710.0,1250.0,34.0,23.2,5200.0,5.1,398000000000.0,16540000.0,39.2,0.0,17.0,4458.0,1.4655172413793105,23295.774647887323,BM
APG,7.95,8.1,8.0,7.85,8.02,192920.0,426142.0,433765.0,10.4,4.7,400.0,20.7,271000000000.0,34030000.0,10.4,0.68,4.0,248.0,2.2127659574468086,79.85601043783528,BM
API,22.9,24.0,23.2,22.9,23.2,500.0,1486.0,2895.0,30.0,15.2,1700.0,13.5,834000000000.0,36400000.0,12.9,0.51,13.0,1039.0,1.973684210526316,24495.28936742934,BM
APL,14.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,14.4,14.0,0.0,0.0,17000000000.0,1200000.0,0.0,0.0,12.0,0.0,1.0285714285714287,600000.0,BM
APP,5.1,5.1,0.0,0.0,0.0,0.0,268.0,205.0,10.9,4.5,-200.0,-22.4,24000000000.0,4630000.0,10.3,0.78,-2.0,183.0,2.4222222222222225,17276.119402985074,BM
APS,2.8,2.8,2.7,2.7,2.8,25400.0,14970.0,28583.0,3.4,2.7,100.0,49.1,109000000000.0,39000000.0,9.7,0.29,1.0,336.0,1.259259259259259,2605.210420841683,BM
ARM,52.0,52.0,57.2,52.0,57.2,7800.0,560.0,230.0,73.6,32.3,2400.0,21.4,135000000000.0,2590000.0,16.1,0.59,15.0,3222.0,2.278637770897833,4625.0,BM
