Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
ACL,17.5,17.35,17.15,16.8,17.5,232700.0,131318.0,298240.0,18.2,11.0,910.0,19.1,870300000000.0,50160000.0,14.3,1.26,6.4,2896.0,1.6545454545454545,381.97352990450656,BM
ACM,3.4,3.4,3.4,3.4,3.4,0.0,2329640.0,2190878.0,4.8,0.7,-1130.0,-3.0,173400000000.0,51000000.0,7.2,2.96,-15.7,7.0,6.857142857142858,21.891794440342714,BM
ACS,18.0,17.8,15.2,15.2,18.2,29000.0,1926.0,11332.0,19.0,9.8,3120.0,6.1,76000000000.0,4000000.0,16.8,0.89,18.6,0.0,1.9387755102040816,2076.8431983385253,BM
ACV,87.3,85.9,85.9,85.9,87.3,135400.0,117103.0,68444.0,87.8,66.8,860.0,100.0,187236900000000.0,2177170000.0,17.6,0.91,4.9,3830.0,1.31437125748503,18591.9233495299,BM
ADC,23.3,23.3,23.3,23.3,23.3,0.0,213.0,90.0,28.4,10.9,4190.0,5.6,71300000000.0,3060000.0,19.6,2.04,21.4,3491.0,2.6055045871559632,14366.197183098593,BM
ADG,46.15,46.15,46.15,46.1,46.4,97100.0,118849.0,114310.0,61.7,40.6,2240.0,20.6,822400000000.0,17820000.0,13.5,0.82,16.6,0.0,1.519704433497537,149.93815682083988,BM
ADP,27.9,27.2,27.2,27.0,28.0,3400.0,2833.0,5555.0,35.1,12.2,3296000.0,0.0,626700000000.0,23040000.0,11.6,1.59,0.3,3500.0,2.877049180327869,8132.721496646664,BM
ADS,33.55,32.1,32.5,32.0,33.6,600700.0,370806.0,477140.0,39.5,9.4,2850.0,11.3,901000000000.0,28070000.0,16.8,1.27,17.0,234.0,4.202127659574468,75.69996170504253,BM
AFX,16.0,16.0,16.0,15.5,16.2,235200.0,191404.0,292222.0,17.3,8.4,290.0,55.2,560000000000.0,35000000.0,10.9,1.31,2.7,4.0,2.0595238095238093,182.85929238678398,BM
AG1,8.4,8.8,8.8,8.0,8.8,37900.0,22748.0,42456.0,11.5,6.1,-1910.0,-4.6,42300000000.0,4860000.0,8.4,1.28,-22.8,0.0,1.8852459016393444,213.64515561807633,BM
AGF,4.6,4.6,4.6,4.6,4.6,0.0,11797.0,15746.0,6.1,3.0,-7910.0,-0.6,129300000000.00002,28110000.0,-2.2,0.98,365.0,-4212.0,2.033333333333333,2382.809188776808,BM
AGG,46.6,47.3,47.0,46.35,47.2,581600.0,1168592.0,1007490.0,56.0,28.2,5100.0,9.3,3901900000000.0,82490000.0,29.7,0.87,17.2,4085.0,1.9858156028368794,70.58922190122814,BM
AGM,36.4,36.1,36.4,36.05,36.4,7700.0,59460.0,16270.0,41.8,11.7,1480.0,24.4,657000000000.0,18200000.0,24.8,1.53,6.0,2216.0,3.572649572649573,306.0881264715775,BM
AGP,25.5,25.8,26.0,25.0,26.0,5100.0,13416.0,10613.0,31.6,13.4,1950.0,13.4,400000000000.0,15330000.0,14.0,1.32,14.0,2246.0,2.3582089552238807,1142.6654740608228,BM
AGR,24.2,23.05,23.05,22.5,24.45,3542200.0,3039519.0,3927780.0,23.1,5.2,600.0,38.4,8125900000000.0,352530000.0,6.1,2.02,9.9,322.0,4.4423076923076925,115.98216691522572,BM
AGX,37.0,36.1,36.3,36.3,37.0,6200.0,16017.0,119746.0,44.9,21.5,5680.0,6.4,392000000000.0,10800000.0,40.4,1.01,14.0,0.0,2.088372093023256,674.2835737029407,BM
AIC,17.5,17.6,17.8,17.1,17.9,17800.0,15604.0,33385.0,18.6,12.0,130.0,134.6,1400000000000.0,80000000.0,13.0,3.4,1.0,0.0,1.55,5126.890540886951,BM
ALT,19.5,19.6,19.3,18.7,19.5,15400.0,3121.0,17343.0,19.6,9.7,2780.0,7.1,112400000000.0,5740000.0,41.1,1.25,6.8,-356.0,2.0206185567010313,1839.1541172701056,BM
ALV,5.2,5.2,5.2,5.2,5.2,0.0,9516.0,16171.0,5.2,1.7,510.0,10.2,29400000000.0,5660000.0,11.7,1.4,4.3,791.0,3.058823529411765,594.787725935267,BM
AMC,27.0,25.8,26.0,25.8,27.0,12200.0,5441.0,7561.0,35.3,15.0,3080.0,8.4,73500000000.0,2850000.0,16.6,1.33,18.6,2839.0,2.353333333333333,523.800771916927,BM
AMD,6.48,6.56,6.33,6.33,6.56,4637800.0,4386992.0,9572790.0,7.8,2.6,130.0,50.5,1072599999999.9999,163500000.0,12.1,1.88,1.1,237.0,3.0,37.26927243085923,BM
AME,11.8,11.8,11.8,11.8,11.8,3900.0,2693.0,5338.0,14.7,6.5,840.0,14.0,297400000000.0,25200000.0,13.0,1.27,6.5,756.0,2.2615384615384615,9357.59376160416,BM
AMP,19.6,19.6,19.6,19.6,19.6,0.0,178.0,780.0,19.6,10.2,490.0,40.0,254800000000.0,13000000.0,14.7,0.32,3.4,0.0,1.9215686274509807,73033.70786516854,BM
AMS,18.2,18.4,18.3,17.7,18.4,223000.0,322145.0,483535.0,19.8,7.5,1380.0,13.3,670300000000.0,36630000.0,12.4,2.17,10.1,649.0,2.64,113.70656071023919,BM
AMV,13.0,13.0,13.1,12.8,13.3,1545600.0,1977565.0,3365245.0,14.5,8.2,400.0,32.5,1184400000000.0,91110000.0,12.5,1.52,3.2,5828.0,1.7682926829268295,46.07181053467269,BM
ANT,25.8,22.5,25.8,23.0,25.8,251000.0,19464.0,68653.0,22.5,7.7,2040.0,11.0,135000000000.0,6000000.0,11.1,1.16,18.4,0.0,2.922077922077922,308.26140567200986,BM
ANV,37.5,37.1,37.1,37.1,37.95,384700.0,895550.0,1160740.0,39.4,18.0,1690.0,22.0,4717100000000.0,127140000.0,19.1,1.75,8.8,5537.0,2.1888888888888887,141.96862263413547,BM
APC,28.5,28.5,28.2,27.55,28.5,38100.0,45324.0,107700.0,29.9,19.7,1350.0,21.1,573200000000.0,20110000.0,32.1,1.35,4.2,2883.0,1.517766497461929,443.6942900008825,BM
APF,69.7,68.8,70.5,68.5,70.8,45500.0,31128.0,106509.0,70.0,28.6,11820.0,5.9,1400500000000.0,20010000.0,36.2,1.11,29.7,5948.0,2.4475524475524475,642.8296067848883,BM
APG,23.45,22.7,22.9,22.25,23.7,2649700.0,2458123.0,2677910.0,28.7,7.0,1790.0,12.7,772500000000.0,34030000.0,12.7,1.74,14.1,855.0,4.1,13.843896338791835,BM
APH,43.65,43.3,43.35,42.8,44.25,4596100.0,3150291.0,5964680.0,73.3,40.3,470.0,92.1,8448200000000.001,195110000.0,28.2,1.34,1.7,0.0,1.8188585607940446,61.933961021378664,BM
API,101.6,98.1,99.6,98.5,103.0,245500.0,310151.0,444793.0,102.0,8.7,1590.0,61.7,3570800000000.0,36400000.0,15.6,2.04,10.2,1832.0,11.724137931034484,117.36218809547607,BM
APL,21.0,20.9,18.0,18.0,21.0,200.0,32.0,150.0,22.9,11.0,2029.9999999999998,10.3,25100000000.0,1200000.0,13.8,0.79,14.7,0.0,2.0818181818181816,37500.0,BM
APP,12.7,12.8,12.8,12.3,12.8,19800.0,28570.0,38831.0,13.5,3.2,830.0,15.4,60500000000.0,4720000.0,10.9,2.03,7.6,135.0,4.21875,165.20826041302064,BM
APS,54.4,49.8,50.5,50.5,54.7,3077500.0,2636229.0,3960485.0,49.8,2.5,3580.0,13.9,1942200000000.0,39000000.0,11.2,2.61,21.3,-836.0,19.919999999999998,14.79385895534872,BM
APT,4.7,4.7,4.7,4.7,4.7,0.0,156.0,130.0,4.7,3.2,-23410.0,-0.2,41400000000.0,8800000.0,-96.5,-0.1,24.3,0.0,1.46875,56410.25641025642,BM
ARM,45.0,45.0,45.0,45.0,45.0,0.0,599.0,440.0,51.4,24.2,850.0,52.9,140000000000.0,3110000.0,11.2,0.76,7.6,1028.0,2.12396694214876,5191.986644407345,BM
ART,13.7,12.5,12.5,12.4,13.7,8344100.0,4227088.0,7332061.0,12.8,2.4,30.0,416.7,1211500000000.0,96920000.0,11.6,2.58,0.3,844.0,5.333333333333334,22.928313770614665,BM
ASA,10.4,10.4,10.4,10.4,10.4,0.0,21982.0,49059.0,10.9,1.0,10.0,1040.0,104000000000.0,10000000.0,10.4,1.12,0.1,67.0,10.9,454.9176599035575,BM
ASG,30.6,30.8,30.8,30.3,30.9,49800.0,27242.0,40440.0,42.2,26.8,1230.0,25.0,1941800000000.0,63040000.0,20.9,0.88,5.9,650.0,1.5746268656716418,2314.073856545041,BM
ASM,21.55,21.1,21.1,20.95,21.9,2824800.0,4583024.0,5570060.0,21.7,10.6,1610.0,13.1,5462100000000.0,258870000.0,27.5,1.91,5.9,3053.0,2.047169811320755,56.48453946564539,BM
ASP,15.75,14.95,14.85,14.85,15.9,817700.0,483758.0,658520.0,16.4,5.5,1190.0,12.6,558200000000.0,37340000.0,13.4,1.41,8.9,1527.0,2.9818181818181815,77.18735400758231,BM
AST,54.9,54.5,54.6,54.6,55.5,9900.0,32542.0,38350.0,65.6,46.0,-2490.0,-21.9,2452500000000.0,45000000.0,10.5,0.84,-23.7,4601.0,1.4260869565217391,1382.8283449081189,BM
ATA,4.0,4.0,4.0,4.0,4.0,0.0,118548.0,118620.0,5.4,0.2,-420.0,-9.5,48000000000.0,12000000.0,-40.0,2.7,1.1,0.0,27.0,101.22482032594392,BM
ATB,2.4,2.4,2.4,2.4,2.4,0.0,121691.0,296575.0,4.2,0.6,-5530.0,-0.4,33299999999.999996,13880000.0,3.3,2.74,-168.7,-236.0,7.000000000000001,114.05937990484095,BM
ATG,3.0,3.0,3.0,3.0,3.0,0.0,207806.0,226285.0,3.1,0.6,-150.0,-20.0,45700000000.0,15220000.0,8.0,0.75,-1.8,-1023.0,5.166666666666667,73.24138860283149,BM
ATS,33.6,33.6,33.6,33.6,33.6,0.0,3.0,0.0,36.9,26.4,-140.0,-240.0,117600000000.0,3500000.0,12.0,-0.1,-1.2,10.0,1.3977272727272727,1166666.6666666667,BM
AVC,35.0,35.0,35.0,35.0,35.0,0.0,2370.0,1490.0,36.0,22.5,4770.0,7.3,2626800000000.0,75050000.0,16.6,0.47,28.8,-41.0,1.6,31666.66666666666,BM
AVF,1.8,1.8,1.8,1.8,1.8,0.0,550781.0,166551.0,1.8,0.2,-2390.0,-0.8,78000000000.0,43340000.0,-45.2,2.39,5.3,-2550.0,9.0,78.68826266701285,BM
B82,2.3,2.3,2.3,2.3,2.3,0.0,32243.0,223761.0,2.9,0.4,130.0,17.7,11500000000.0,5000000.0,10.1,0.0,1.2,71.0,7.249999999999999,155.07241881958876,BM
BAB,22.6,22.6,22.6,22.5,22.7,31900.0,66426.0,62541.0,32.0,16.8,930.0,24.3,16012100000000.0,708500000.0,12.2,1.25,7.6,987.0,1.9047619047619047,10666.004275434318,BM
BAL,11.9,12.0,12.1,11.9,12.1,1500.0,831.0,6192.0,15.9,6.7,-240.0,-50.4,24200000000.0,2000000.0,13.5,1.38,-1.8,0.0,2.373134328358209,2406.738868832732,BM
BAX,73.0,74.2,76.0,73.0,76.0,4100.0,6942.0,12056.0,96.9,51.5,19070.0,3.9,608400000000.0,8199999.999999999,23.3,1.16,82.0,10369.0,1.8815533980582526,1181.2157879573608,BM
BBC,66.5,66.5,66.5,66.4,66.5,200.0,2164.0,2640.0,84.0,46.4,3380.0,19.7,1022200000000.0,15370000.0,72.0,1.34,4.7,5494.0,1.8103448275862069,7102.587800369685,BM
BBH,7.9,7.9,7.9,7.9,7.9,0.0,18.0,0.0,15.0,7.9,2770.0,2.9,16200000000.0,2049999.9999999998,39.1,0.52,7.1,0.0,1.8987341772151898,113888.88888888888,BM
BBM,12.0,12.0,12.0,12.0,12.0,200.0,122.0,0.0,14.1,10.0,1400.0,8.6,24000000000.0,2000000.0,13.2,0.04,10.7,0.0,1.41,16393.44262295082,BM
BBS,13.2,12.7,13.8,13.2,13.8,1000.0,1738.0,3467.0,13.0,9.0,1140.0,11.1,76200000000.0,6000000.0,17.3,0.87,6.6,965.0,1.4444444444444444,3452.243958573072,BM
BBT,23.0,24.5,24.4,23.0,24.4,1600.0,1875.0,2243.0,27.4,16.6,3740.0,6.6,167600000000.0,6840000.0,18.1,1.46,20.7,0.0,1.650602409638554,3647.9999999999995,BM
BCC,27.8,28.2,28.5,27.0,28.5,1403400.0,1870616.0,1889761.0,28.2,7.0,1530.0,18.4,3474500000000.0,123210000.0,17.7,1.89,8.7,1020.0,4.0285714285714285,65.86600349831285,BM
BCE,21.4,21.1,21.0,20.5,21.9,323500.0,665686.0,927420.0,22.9,7.2,1680.0,12.6,633000000000.0,30000000.0,13.2,1.52,12.8,1219.0,3.1805555555555554,45.06629251629147,BM
BCF,39.9,39.6,40.0,39.9,40.0,1600.0,1699.0,1093.0,43.0,29.3,4160.0,9.5,834900000000.0,21080000.0,14.9,0.75,28.0,4480.0,1.4675767918088738,12407.298410829899,BM
BCG,27.1,26.2,26.2,25.8,27.45,4253300.0,4752019.0,6304250.0,27.7,6.9,2620.0,10.0,5437500000000.0,207540000.0,25.5,1.64,10.1,727.0,4.0144927536231885,43.674067801496584,BM
BCM,57.8,56.4,56.4,55.9,58.0,528600.0,246421.0,722950.0,60.4,37.1,2210.0,25.5,58374000000000.0,1035000000.0,16.0,1.1,13.9,2223.0,1.628032345013477,4200.129047443196,BM
BCP,11.9,12.4,12.9,11.6,12.9,6900.0,6715.0,12101.0,16.5,9.0,-300.0,-38.7,444500000000.0,38320000.0,1.2,0.78,-25.0,0.0,1.8333333333333333,5706.6269545793,BM
BDB,12.7,12.7,12.7,12.7,12.7,0.0,237.0,500.0,18.1,8.9,1360.0,9.3,14300000000.0,1130000.0,11.6,0.42,11.7,958.0,2.033707865168539,4767.932489451477,BM
BDG,46.2,46.5,46.5,46.2,46.5,1000.0,1851.0,690.0,48.3,33.3,7130.0,6.5,558000000000.0,12000000.0,25.4,1.16,28.1,8527.0,1.4504504504504505,6482.982171799027,BM
BDT,36.9,38.4,37.8,36.0,38.0,21400.0,9654.0,35450.0,38.8,16.1,2590.0,14.8,1482200000000.0,38600000.0,13.8,1.56,18.8,2670.0,2.4099378881987574,3998.3426558939304,BM
BDW,17.8,17.8,17.8,17.8,17.8,1000.0,47.0,110.0,18.9,7.7,2170.0,8.2,220900000000.0,12410000.0,14.9,0.87,14.5,1746.0,2.454545454545454,264042.55319148937,BM
BED,46.0,46.0,46.0,46.0,46.0,0.0,170.0,100.0,50.5,24.1,2000.0,23.0,138000000000.0,3000000.0,11.9,0.31,16.8,2428.0,2.0954356846473026,17647.058823529413,BM
BEL,13.5,13.5,13.5,13.5,13.5,0.0,47.0,0.0,16.7,9.0,880.0,15.3,81000000000.0,6000000.0,10.9,0.41,8.1,0.0,1.8555555555555554,127659.57446808509,BM
BFC,40.3,41.3,41.2,40.1,41.2,583300.0,676654.0,1098500.0,41.3,14.7,3920.0,10.5,1967500000000.0,47640000.0,25.4,1.46,15.4,1437.0,2.8095238095238093,70.40525881765275,BM
BGW,18.0,18.0,18.0,18.0,18.0,0.0,74.0,0.0,26.4,18.0,540.0,33.3,326700000000.0,18150000.0,10.3,0.43,5.3,306.0,1.4666666666666666,245270.27027027027,BM
BHA,12.8,12.5,13.0,12.8,13.0,900.0,3335.0,2560.0,13.6,8.0,1130.0,11.1,825000000000.0,66000000.0,9.9,1.06,11.4,-630.0,1.7,19790.104947526237,BM
BHC,4.7,4.7,4.7,4.7,4.7,0.0,899.0,3361.0,4.7,2.2,240.0,19.6,21100000000.0,4500000.0,-17.5,0.33,-1.4,0.0,2.1363636363636362,5005.561735261402,BM
BHK,11.5,11.5,11.5,11.5,11.5,100.0,2541.0,20260.0,12.8,10.0,1470.0,7.8,45800000000.0,3990000.0,13.2,0.52,11.1,0.0,1.28,1570.2479338842977,BM
BHN,61.9,61.8,61.9,61.8,61.9,1200.0,8283.0,4920.0,82.0,48.2,3350.0,18.4,14325200000000.0,231800000.0,22.7,1.08,14.8,2382.0,1.7012448132780082,27985.029578655078,BM
BHP,10.0,9.9,10.0,9.9,10.1,2100.0,3730.0,5887.0,9.9,4.4,290.0,34.1,90900000000.0,9180000.0,17.0,3.52,1.7,0.0,2.25,2461.1260053619303,BM
BHT,15.6,15.6,15.6,15.6,15.6,0.0,7312.0,3260.0,16.5,5.2,-1460.0,-10.7,71200000000.0,4570000.0,-4.7,0.67,30.8,0.0,3.173076923076923,625.0,BM
BIC,31.5,32.0,32.4,31.45,32.4,134800.0,174743.0,96900.0,32.3,18.6,2580.0,12.4,3752900000000.0,117280000.0,20.1,1.29,12.8,1879.0,1.736559139784946,671.1570706694976,BM
BID,43.65,42.8,42.65,42.45,43.8,2122900.0,1852982.0,2639910.0,49.0,38.5,2430.0,17.6,178058500000000.0,4160250000.0,20.3,1.33,11.9,2124.0,1.2727272727272727,2245.164820813154,BM
BII,15.0,14.4,14.4,14.2,15.7,3306300.0,3362493.0,2823999.0,31.0,1.0,2400.0,6.0,830600000000.0,57680000.0,10.6,3.15,22.5,-572.0,31.0,17.153939056527403,BM
BIO,62.0,61.1,61.1,60.5,62.4,194300.0,19045.0,38801.0,160.2,9.5,600.0,101.8,523100000000.0,8560000.0,10.9,2.08,5.5,0.0,16.86315789473684,449.4618009976372,BM
BKC,9.2,9.3,9.3,8.6,9.4,7700.0,9214.0,13348.0,9.6,4.6,-3280.0,-2.8,107300000000.0,11540000.0,9.2,1.48,-35.8,1029.0,2.0869565217391304,1252.4419361840676,BM
BKG,12.45,12.5,12.5,12.25,12.55,1256800.0,994870.0,1912410.0,16.5,10.0,740.0,16.9,400000000000.0,32000000.0,12.1,3.52,6.1,0.0,1.65,32.16500648325912,BM
BKH,32.3,32.3,32.3,32.3,32.3,0.0,27.0,104.0,37.7,20.8,2660.0,12.5,58300000000.0,1750000.0,28.0,0.96,9.5,0.0,1.8125,64814.81481481481,BM
BLF,4.1,4.1,4.1,4.1,4.1,0.0,21655.0,31996.0,4.3,2.8,-1090.0,-3.8,47100000000.0,11500000.0,13.2,0.19,-8.3,414.0,1.5357142857142858,531.0551835603787,BM
BLI,21.0,21.5,21.5,21.0,21.5,21900.0,19270.0,41762.0,22.2,6.5,810.0,26.5,1479200000000.0,68800000.0,10.4,1.73,7.8,691.0,3.4153846153846152,3570.3165542293723,BM
BLN,7.2,7.2,7.2,7.2,7.2,0.0,266.0,1400.0,15.7,1.6,60.0,120.0,36000000000.0,5000000.0,10.9,0.92,0.5,0.0,9.812499999999998,18796.992481203008,BM
BLT,26.0,26.0,26.0,26.0,26.0,0.0,2053.0,1530.0,31.2,16.8,4080.0,6.4,104000000000.0,4000000.0,41.6,0.72,9.8,0.0,1.857142857142857,1948.368241597662,BM
BMC,32.3,30.3,30.05,29.5,32.4,361400.0,221346.0,267060.0,35.1,10.2,1280.0,23.7,375500000000.0,12390000.0,16.9,1.83,7.6,1297.0,3.4411764705882355,55.97571223333605,BM
BMD,6.4,6.4,6.4,6.4,6.4,0.0,19.0,0.0,6.4,4.0,2680.0,2.4,17600000000.0,2750000.0,13.4,-0.13,20.0,0.0,1.6,144736.84210526317,BM
BMF,26.3,24.8,28.4,26.3,28.5,4500.0,1808.0,2725.0,29.2,16.6,4140.0,6.0,102700000000.0,4160000.0,31.7,1.94,13.1,0.0,1.7590361445783131,2300.8849557522126,BM
BMG,22.1,24.8,28.4,22.1,28.4,400.0,70.0,179.0,28.6,19.6,2510.0,11.4,151400000000.0,5290000.0,17.8,0.06,14.1,0.0,1.4591836734693877,75571.42857142857,BM
BMI,48.4,48.9,48.9,48.0,49.9,1476800.0,916493.0,1006620.0,48.9,18.6,2420.0,20.2,4467200000000.0,91350000.0,24.3,1.54,10.0,1925.0,2.629032258064516,99.67342903873788,BM
BMJ,13.9,14.0,14.0,13.9,14.0,1400.0,537.0,560.0,21.2,11.6,3600.0,3.9,84000000000.0,6000000.0,16.6,1.18,21.8,0.0,1.8275862068965518,11173.1843575419,BM
BMN,11.5,11.5,11.5,11.5,11.5,0.0,16.0,20.0,15.8,5.0,1600.0,7.2,31600000000.0,2750000.0,10.9,0.52,14.7,0.0,3.16,171875.0,BM
BMP,60.5,60.0,59.9,59.8,60.5,14400.0,83550.0,113360.0,63.6,51.8,4800.0,12.5,4911700000000.0,81860000.0,28.4,0.77,16.9,5164.0,1.2277992277992278,979.772591262717,BM
BMS,26.6,25.5,25.5,24.2,26.9,815800.0,361945.0,574733.0,27.3,4.4,4100.0,6.2,1280000000000.0,50000000.0,15.5,2.57,26.5,-463.0,6.204545454545454,138.14253546809599,BM
BMV,13.8,13.8,13.8,13.8,13.8,0.0,18.0,0.0,13.9,3.6,200.0,69.0,334000000000.0,24200000.0,10.2,0.81,1.9,77.0,3.861111111111111,1344444.4444444443,BM
BNA,46.5,46.5,46.4,45.8,47.4,98200.0,209311.0,242097.0,48.0,12.8,6180.0,7.5,372000000000.0,8000000.0,21.6,1.44,28.6,1288.0,3.75,38.22063818910617,BM
BOT,30.0,31.9,31.5,30.0,31.9,27400.0,16153.0,81600.0,60.4,30.5,-1880.0,-16.8,1527800000000.0,48500000.0,7.3,0.84,-25.7,-3496.0,1.980327868852459,3002.5382281929055,BM
BPC,12.6,12.5,13.0,12.6,13.0,300.0,6838.0,3214.0,13.2,8.5,790.0,15.8,47500000000.0,3800000.0,24.8,1.11,3.2,1762.0,1.552941176470588,555.7180462123428,BM
BPW,32.4,32.4,32.4,32.4,32.4,0.0,21.0,20.0,32.4,21.9,1140.0,28.4,427800000000.0,13200000.0,10.8,-0.02,10.6,268.0,1.4794520547945207,628571.4285714285,BM
BQB,7.7,7.8,7.8,7.7,7.8,4700.0,3505.0,17288.0,7.9,4.0,-1740.0,-4.5,45200000000.0,5800000.0,8.3,1.51,-21.0,0.0,1.975,1654.7788873038517,BM
BRC,18.75,18.9,18.75,17.6,18.8,15500.0,9409.0,10480.0,19.2,9.6,1860.0,10.2,233900000000.0,12370000.0,16.4,0.88,11.4,1597.0,2.0,1314.6986927409926,BM
BRR,26.4,25.5,25.5,25.3,26.5,13200.0,6541.0,9435.0,27.4,10.2,1110.0,22.8,2846200000000.0,112500000.0,11.3,1.97,9.8,671.0,2.686274509803922,17199.205014523774,BM
BRS,25.6,25.6,25.6,25.6,25.6,0.0,331.0,341.0,28.7,13.1,3260.0,7.9,116300000000.0,4540000.0,14.0,0.54,23.4,0.0,2.1908396946564888,13716.012084592145,BM
BSA,17.1,16.8,17.0,17.0,17.1,11300.0,10629.0,16333.0,16.8,12.4,1960.0,8.6,1008300000000.0,60020000.0,12.7,0.46,15.5,1767.0,1.3548387096774195,5646.815316586697,BM
BSC,19.2,17.6,19.2,19.2,19.3,400.0,28.0,29.0,17.6,11.7,240.0,73.3,55500000000.0,3150000.0,12.0,0.21,2.0,137.0,1.5042735042735045,112500.0,BM
BSD,32.0,32.0,32.0,32.0,32.0,0.0,2.0,10.0,37.0,25.8,4110.0,7.8,96000000000.0,3000000.0,20.6,-0.16,20.0,0.0,1.4341085271317828,1500000.0,BM
BSG,9.6,9.5,10.7,9.6,10.7,3500.0,1713.0,2460.0,11.0,5.9,-130.0,-76.9,600000000000.0,60000000.0,5.8,1.84,-2.3,193.0,1.8644067796610169,35026.26970227671,BM
BSH,22.5,22.5,22.5,22.5,22.5,0.0,303.0,0.0,28.1,15.9,2350.0,9.6,405000000000.0,18000000.0,14.5,0.52,16.2,3671.0,1.7672955974842768,59405.9405940594,BM
BSI,48.75,46.9,46.0,46.0,49.5,980600.0,1313796.0,1120410.0,47.9,9.1,2230.0,21.0,5725100000000.0,122070000.0,13.5,2.07,16.5,151.0,5.263736263736264,92.91396837865238,BM
BSL,11.0,11.0,11.0,11.0,11.0,6700.0,8215.0,5642.0,11.6,8.6,890.0,12.2,490500000000.0,45000000.0,10.7,0.89,8.3,1162.0,1.3488372093023255,5477.784540474741,BM
BSP,17.4,17.4,17.4,17.4,17.4,0.0,143.0,0.0,21.8,15.2,1540.0,11.3,217500000000.0,12500000.0,17.7,0.66,8.7,3228.0,1.4342105263157896,87412.58741258741,BM
