Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
AAA,20.95,20.55,20.55,20.55,21.35,194270.0,1082955.0,1356676.0,26.0,18.1,1500.0,13.9,1751000000000.0,167200000.0,18.1,0.44,20.0,2219.0,1.43646408839779,154.39238010813006,HOSE
AAM,10.65,10.5,10.5,10.5,10.65,1400.0,2755.0,4047.0,11.0,9.1,300.0,33.5,135000000000.0,10440000.0,22.9,-0.09,1.0,228.0,1.208791208791209,3789.4736842105262,HOSE
ABC,7.8,7.9,7.5,7.5,7.9,20500.0,21606.0,17532.0,31.1,7.5,15600.0,0.5,159000000000.0,20390000.0,26.9,0.0,58.0,3578.0,4.1466666666666665,943.7193372211423,UPCOM
ABI,25.0,24.9,25.0,24.9,25.0,20300.0,6805.0,2775.0,39.6,21.0,3300.0,7.6,950000000000.0,38000000.0,19.2,0.0,17.0,3571.0,1.8857142857142857,5584.129316678913,UPCOM
ABT,37.5,37.5,37.0,37.0,38.0,7000.0,4466.0,30970.0,40.2,25.1,2300.0,16.6,529000000000.0,11560000.0,34.7,0.49,6.0,4077.0,1.601593625498008,2588.446036721899,HOSE
AC4,10.0,10.0,0.0,0.0,0.0,0.0,583.0,0.0,21.2,8.3,0.0,0.0,29000000000.0,2940000.0,0.0,0.0,23.0,0.0,2.5542168674698793,5042.881646655232,UPCOM
ACB,41.5,41.6,41.7,41.0,42.2,2336500.0,4206795.0,4719585.0,51.1,22.5,2500.0,16.4,42634000000000.0,1099350000.0,15.6,1.53,16.0,1358.0,2.2711111111111113,261.3272099068293,HNX
ACC,19.2,19.0,19.0,18.7,19.2,2240.0,1102.0,1869.0,24.7,17.5,3000.0,6.3,192000000000.0,10000000.0,0.0,0.07,14.0,0.0,1.4114285714285715,9074.410163339384,HOSE
ACE,23.7,23.7,0.0,0.0,0.0,0.0,2367.0,1353.0,30.2,23.4,1800.0,13.1,72000000000.0,3050000.0,0.0,0.0,21.0,0.0,1.2905982905982907,1288.5509083227714,UPCOM
ACL,10.0,10.0,10.0,10.0,10.0,4950.0,11986.0,11757.0,10.6,7.6,1100.0,8.7,228000000000.0,22800000.0,16.7,0.16,7.0,1088.0,1.3947368421052633,1902.2192557984315,HOSE
