date,2. high,5. volume,1. open,3. low,4. close
2015-10-21,60.97,22498775.0,60.0,55.0,55.0
2015-10-22,58.2,4545111.0,57.07,55.7,56.75
2015-10-23,58.0,1967749.0,57.77,56.27,56.38
2015-10-26,57.0,1466277.0,57.0,54.535,55.02
2015-10-27,54.99,5949211.0,54.8,49.36,53.85
2015-10-28,54.16,2411447.0,54.02,50.1,51.87
2015-10-29,52.47,1362790.0,51.87,50.757,51.02
2015-10-30,51.8,1355141.0,51.56,49.66,50.43
2015-11-02,53.17,890164.0,50.86,49.89,53.08
2015-11-03,55.0,1022914.0,53.09,52.12,52.38
2015-11-04,54.04,753333.0,52.96,52.75,53.44
2015-11-05,53.85,820228.0,53.45,51.61,51.74
2015-11-06,52.43,513723.0,52.2,51.8,52.43
2015-11-09,53.65,442763.0,52.82,52.0,53.2
2015-11-10,54.0,376897.0,53.7,53.09,54.0
2015-11-11,54.5,472541.0,54.0,53.03,54.34
2015-11-12,54.4,379346.0,54.33,53.26,54.12
2015-11-13,53.95,1337040.0,53.95,50.52,51.4
2015-11-16,51.95,1297644.0,51.95,48.83,49.51
2015-11-17,50.7699,897317.0,50.28,48.81,48.98
2015-11-18,49.4736,1102615.0,49.39,47.21,47.28
2015-11-19,47.86,2164514.0,47.46,45.83,47.6
2015-11-20,48.49,542692.0,47.87,47.6201,48.08
2015-11-23,48.2899,1389215.0,48.1,45.98,46.0
2015-11-24,46.46,1036703.0,46.0,44.65,46.28
2015-11-25,46.83,868893.0,46.5,45.5,45.66
2015-11-27,46.42,285304.0,45.59,45.4,46.06
2015-11-30,46.87,566401.0,46.3,45.88,46.35
2015-12-01,48.26,667107.0,46.5,46.44,47.64
2015-12-02,48.128,614830.0,47.88,46.85,47.21
2015-12-03,47.86,528504.0,47.44,46.25,47.06
2015-12-04,48.85,583181.0,47.34,47.09,48.55
2015-12-07,50.39,861394.0,48.65,47.51,47.99
2015-12-08,49.0,842515.0,48.49,47.0,47.62
2015-12-09,49.44,507606.0,47.44,47.14,47.75
2015-12-10,49.36,526827.0,48.07,47.88,48.98
2015-12-11,49.22,480320.0,48.01,47.5935,48.79
2015-12-14,48.7,699437.0,48.05,46.0,46.93
2015-12-15,49.09,760842.0,46.93,46.9,47.55
2015-12-16,48.97,534452.0,48.32,47.2901,48.5
2015-12-17,48.99,547134.0,48.65,47.02,47.48
2015-12-18,47.48,461167.0,46.96,46.0,46.36
2015-12-21,47.8,623108.0,46.25,46.09,47.41
2015-12-22,48.73,448854.0,47.48,46.56,46.62
2015-12-23,47.99,232171.0,47.04,46.8101,47.05
2015-12-24,47.51,150583.0,46.62,46.61,46.75
2015-12-28,47.5,269347.0,47.29,46.275,46.43
2015-12-29,48.14,505537.0,46.84,46.705,47.93
2015-12-30,48.55,297114.0,47.93,47.5,48.41
2015-12-31,48.885,390523.0,48.26,47.43,48.0
2016-01-04,47.81,2507000.0,47.29,46.41,47.39
2016-01-05,48.73,1934423.0,48.6,47.45,48.49
2016-01-06,47.86,2555013.0,47.75,46.58,47.07
2016-01-07,47.08,1775301.0,46.42,46.16,46.65
2016-01-08,46.63,5116908.0,46.6,43.11,43.11
2016-01-11,43.86,2307651.0,43.2,42.1,43.38
2016-01-12,44.09,1933933.0,43.95,42.86,43.66
2016-01-13,43.58,1441197.0,43.43,42.2,42.67
2016-01-14,42.56,3631307.0,42.47,40.57,41.99
2016-01-15,40.74,1878269.0,40.47,39.66,40.02
2016-01-19,42.3,1396808.0,40.69,40.56,41.67
2016-01-20,40.98,2620799.0,40.98,38.36,39.9
2016-01-21,40.87,1573221.0,40.28,39.61,40.54
2016-01-22,41.995,1244007.0,41.21,41.03,41.85
2016-01-25,41.61,1388283.0,41.47,39.7299,40.24
2016-01-26,42.31,967450.0,40.28,40.23,41.45
2016-01-27,41.81,1125069.0,41.31,40.495,40.61
