date,2. high,5. volume,1. open,3. low,4. close
2018-03-23,31.6,56108660.0,29.0,27.84,28.48
2018-03-26,30.66,16985727.0,30.45,27.75,30.45
2018-03-27,30.68,6910962.0,30.41,29.0,29.9
2018-03-28,31.19,5113289.0,29.26,28.61,30.98
2018-03-29,34.3667,15800189.0,31.98,30.79,31.25
2018-04-02,31.3878,5907676.0,31.19,29.31,30.01
2018-04-03,31.6,4305277.0,30.51,29.45,31.59
2018-04-04,31.4646,2951194.0,30.32,30.2,30.85
2018-04-05,31.76,2734361.0,31.2,30.3,30.535
2018-04-06,31.0,1626662.0,30.37,30.0,30.24
2018-04-09,31.0,1128755.0,30.64,30.13,30.14
2018-04-10,31.74,2475080.0,30.44,30.25,31.23
2018-04-11,32.49,2391485.0,31.3,30.87,32.32
2018-04-12,34.829,5592349.0,33.11,32.92,33.27
2018-04-13,32.24,8525239.0,31.27,29.73,30.0
2018-04-16,30.4,5727889.0,30.2,28.0,29.02
2018-04-17,30.0,3438414.0,29.9,28.61,29.83
2018-04-18,31.17,2968195.0,30.01,29.61,30.56
2018-04-19,30.88,1575875.0,30.65,29.4008,29.9
2018-04-20,29.9,1742483.0,29.7,28.67,28.92
2018-04-23,29.65,1468113.0,29.18,28.93,29.11
2018-04-24,29.8,1495237.0,29.23,28.29,28.94
2018-04-25,29.04,1258319.0,28.94,28.19,28.64
2018-04-26,29.5036,1935681.0,28.87,28.53,29.33
2018-04-27,30.15,1263240.0,29.59,29.25,29.61
2018-04-30,30.3299,1242272.0,29.8,29.62,30.11
2018-05-01,31.34,1735158.0,30.3,29.8,30.9
2018-05-02,31.5,1576100.0,30.97,30.5,31.01
2018-05-03,31.01,1127716.0,30.75,29.74,30.19
2018-05-04,30.4,1793067.0,30.13,29.05,29.13
2018-05-07,29.8786,1807854.0,29.49,29.33,29.41
2018-05-08,30.3,1518855.0,29.57,29.5,30.23
2018-05-09,31.5,3258762.0,30.6,30.14,31.4
2018-05-10,32.3004,6650869.0,32.3,31.41,32.0
2018-05-11,32.38,7338621.0,31.95,30.59,31.28
2018-05-14,31.75,4929296.0,31.62,29.7,29.96
2018-05-15,30.11,2766263.0,29.94,29.5,29.55
2018-05-16,30.95,2859475.0,29.78,29.62,30.74
2018-05-17,31.32,1817616.0,30.95,30.35,30.55
2018-05-18,30.75,1232593.0,30.6,30.16,30.2
2018-05-21,30.6,1444184.0,30.45,29.95,30.09
2018-05-22,30.46,883332.0,30.05,30.01,30.09
2018-05-23,30.13,1461652.0,30.0,29.55,29.74
2018-05-24,30.4999,1238185.0,29.8,29.57,30.2
2018-05-25,30.3829,958318.0,30.1,29.8,29.97
2018-05-29,30.1,966541.0,29.94,29.41,29.78
2018-05-30,30.57,1496593.0,29.9,29.78,30.47
2018-05-31,30.6,1369184.0,30.27,29.81,29.99
2018-06-01,30.23,2306099.0,30.0,29.42,29.65
2018-06-04,30.3,1935120.0,29.99,29.51,29.98
2018-06-05,30.97,2716066.0,29.81,29.81,30.89
2018-06-06,31.89,3475284.0,31.1,30.37,31.23
2018-06-08,30.55,708273.0,30.11,29.88,30.08
