3.972997545186903956e+00
3.885892610550836679e+00
3.694149828233182387e+00
3.840389743832195890e+00
3.617114897003595786e+00
3.932348373834508415e+00
3.128715487933038553e+00
2.157113890461053618e+00
2.063112247222619100e+00
2.189247047753509534e+00
1.884569132006991055e+00
1.827393133468456110e+00
2.134912326179372322e+00
2.208676298645426694e+00
1.977489093842632828e+00
1.857114645917122830e+00
1.561965373950232161e+00
1.547976694625454508e+00
1.570472222048144628e+00
1.703893870114970399e+00
2.017037467847641707e+00
2.697047330294792378e+00
3.193928825534424032e+00
4.229524019314821359e+00
1.175908056664780332e+01
1.204258924429686850e+01
5.743858035180295474e+00
4.217510393501709309e+00
4.375953935529936167e+00
4.338444368348095104e+00
4.295892228843013250e+00
4.093734953615467020e+00
4.016544357093801310e+00
3.834991406259793401e+00
3.524042616011056062e+00
3.251078137292823467e+00
3.149054983701923049e+00
3.142459265955384939e+00
2.923050853191089260e+00
2.970777117005160228e+00
2.766887549553521453e+00
2.789887950251213500e+00
6.229670025205324535e+00
1.408449933098707341e+01
1.512119500300775243e+01
1.509984112661576816e+01
1.773596935520040674e+01
1.679006389652611375e+01
1.456364083689454958e+01
1.161846368761736592e+01
