Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,95.43,95.970001,94.57,95.25,93.005554,1358100
2017-01-04,95.709999,97.519997,95.629997,97.269997,94.977951,1334500
2017-01-05,96.459999,96.620003,95.400002,95.620003,93.366844,1661900
2017-01-06,95.769997,96.139999,95.290001,95.589996,93.337547,1379800
2017-01-09,95.050003,96.459999,94.769997,96.349998,94.079636,1454000
2017-01-10,96.07,96.650002,95.66999799999999,96.389999,94.11869,1418100
2017-01-11,96.25,96.66999799999999,95.58000200000001,96.629997,94.35302,1169900
2017-01-12,96.449997,96.980003,95.800003,96.870003,94.587372,1027100
2017-01-13,96.83000200000001,97.099998,96.16999799999999,96.32,94.05034599999999,1237900
2017-01-17,95.790001,96.08000200000001,94.620003,95.970001,93.70858,2250300
2017-01-18,95.970001,96.849998,95.660004,96.690002,94.411629,2144200
2017-01-19,97.839996,98.980003,96.0,97.5,95.202522,3378000
2017-01-20,98.029999,99.82,97.870003,99.0,96.667183,2805500
2017-01-23,98.739998,100.309998,98.699997,100.239998,97.87796800000001,2340700
2017-01-24,100.739998,102.550003,100.440002,101.800003,99.401207,2264400
2017-01-25,102.199997,102.279999,100.879997,101.08000200000001,98.698181,2107500
2017-01-26,101.639999,102.0,100.760002,101.849998,99.450035,1591700
2017-01-27,101.690002,102.120003,101.220001,102.019997,99.616013,1333600
2017-01-30,102.150002,102.150002,100.440002,102.029999,99.625786,1996100
2017-01-31,101.720001,101.860001,99.290001,100.010002,97.653397,2571500
2017-02-01,99.650002,100.760002,99.0,100.559998,98.190414,1643600
2017-02-02,100.510002,101.08000200000001,100.040001,100.58000200000001,98.20996099999999,1971400
2017-02-03,101.110001,101.150002,100.41999799999999,100.940002,98.56147800000001,921600
2017-02-06,100.32,100.989998,99.550003,99.91999799999999,97.565506,1606000
2017-02-07,100.040001,100.82,99.769997,100.010002,97.653397,1084100
2017-02-08,100.08000200000001,100.269997,99.57,100.099998,97.741272,1029100
2017-02-09,100.190002,100.480003,99.790001,100.129997,97.770561,726400
2017-02-10,100.199997,100.949997,100.019997,100.540001,98.170898,1304200
2017-02-13,100.940002,101.25,100.639999,100.809998,98.43454,980900
